연도,월,지역,차량유형,기준보조금,월별평균,조정보조금
2023,4,경북,화물,1467.666667,1,1467.666667
2023,5,경북,화물,1467.666667,1,1467.666667
2023,6,경북,화물,1467.666667,1,1467.666667
2023,7,경북,화물,1467.666667,1,1467.666667
2023,8,경북,화물,1467.666667,1,1467.666667
2023,9,경북,화물,1467.666667,1,1467.666667
2023,10,경북,화물,1467.666667,1,1467.666667
2023,11,경북,화물,1467.666667,1,1467.666667
2023,12,경북,화물,1467.666667,1,1467.666667
2023,1,광주,승용,1070,0,0
2023,2,광주,승용,1070,0.928571429,993.5714286
2023,3,광주,승용,1070,1,1070
2023,4,광주,승용,1070,1,1070
2023,5,광주,승용,1070,1,1070
2023,6,광주,승용,1070,1,1070
2023,7,광주,승용,1070,1,1070
2023,8,광주,승용,1070,1,1070
2023,9,광주,승용,1070,1,1070
2023,10,광주,승용,1070,1,1070
2023,11,광주,승용,1070,1,1070
2023,12,광주,승용,1070,1,1070
2023,1,광주,화물,1281,0,0
2023,2,광주,화물,1281,0.928571429,1189.5
2023,3,광주,화물,1281,1,1281
2023,4,광주,화물,1281,1,1281
2023,5,광주,화물,1281,1,1281
2023,6,광주,화물,1281,1,1281
2023,7,광주,화물,1281,1,1281
2023,8,광주,화물,1281,1,1281
2023,9,광주,화물,1281,1,1281
2023,10,광주,화물,1281,1,1281
2023,11,광주,화물,1281,1,1281
2023,12,광주,화물,1281,1,1281
2023,1,대구,승용,1030,0,0
2023,2,대구,승용,1030,0.928571429,956.4285714
2023,3,대구,승용,1030,1,1030
2023,4,대구,승용,1030,1,1030
2023,5,대구,승용,1030,1,1030
2023,6,대구,승용,1030,1,1030
2023,7,대구,승용,1030,1,1030
2023,8,대구,승용,1030,1,1030
2023,9,대구,승용,1030,1,1030
2023,10,대구,승용,1030,1,1030
2023,11,대구,승용,1030,1,1030
2023,12,대구,승용,1030,1,1030
2023,1,대구,화물,1332,0,0
2023,2,대구,화물,1332,0.928571429,1236.857143
2023,3,대구,화물,1332,1,1332
2023,4,대구,화물,1332,1,1332
2023,5,대구,화물,1332,1,1332
2023,6,대구,화물,1332,1,1332
2023,7,대구,화물,1332,1,1332
2023,8,대구,화물,1332,1,1332
2023,9,대구,화물,1332,1,1332
2023,10,대구,화물,1332,1,1332
2023,11,대구,화물,1332,1,1332
2023,12,대구,화물,1332,1,1332
2023,1,대전,승용,1030,0,0
2023,2,대전,승용,1030,0.928571429,956.4285714
2023,3,대전,승용,1030,1,1030
2023,4,대전,승용,1030,1,1030
2023,5,대전,승용,1030,1,1030
2023,6,대전,승용,1030,1,1030
2023,7,대전,승용,1030,1,1030
2023,8,대전,승용,1030,1,1030
2023,9,대전,승용,1030,1,1030
2023,10,대전,승용,1030,1,1030
2023,11,대전,승용,1030,1,1030
2023,12,대전,승용,1030,1,1030
2023,1,대전,화물,1333.333333,0,0
2023,2,대전,화물,1333.333333,0.928571429,1238.095238
2023,3,대전,화물,1333.333333,1,1333.333333
2023,4,대전,화물,1333.333333,1,1333.333333
2023,5,대전,화물,1333.333333,1,1333.333333
2023,6,대전,화물,1333.333333,1,1333.333333
2023,7,대전,화물,1333.333333,1,1333.333333
2023,8,대전,화물,1333.333333,1,1333.333333
2023,9,대전,화물,1333.333333,1,1333.333333
2023,10,대전,화물,1333.333333,1,1333.333333
2023,11,대전,화물,1333.333333,1,1333.333333
2023,12,대전,화물,1333.333333,1,1333.333333
2023,1,부산,승용,980,0,0
2023,2,부산,승용,980,0.928571429,910
2023,3,부산,승용,980,1,980
2023,4,부산,승용,980,1,980
2023,5,부산,승용,980,1,980
2023,6,부산,승용,980,1,980
2023,7,부산,승용,980,1,980
2023,8,부산,승용,980,1,980
2023,9,부산,승용,980,1,980
2023,10,부산,승용,980,1,980
2023,11,부산,승용,980,1,980
2023,12,부산,승용,980,1,980
2023,1,부산,화물,1270,0,0
2023,2,부산,화물,1270,0.928571429,1179.285714
2023,3,부산,화물,1270,1,1270
2023,4,부산,화물,1270,1,1270
2023,5,부산,화물,1270,1,1270
2023,6,부산,화물,1270,1,1270
2023,7,부산,화물,1270,1,1270
2023,8,부산,화물,1270,1,1270
2023,9,부산,화물,1270,1,1270
2023,10,부산,화물,1270,1,1270
2023,11,부산,화물,1270,1,1270
2023,12,부산,화물,1270,1,1270
2023,1,서울,승용,860,0,0
2023,2,서울,승용,860,0.928571429,798.5714286
2023,3,서울,승용,860,1,860
2023,4,서울,승용,860,1,860
2023,5,서울,승용,860,1,860
2023,6,서울,승용,860,1,860
2023,7,서울,승용,860,1,860
2023,8,서울,승용,860,1,860
2023,9,서울,승용,860,1,860
2023,10,서울,승용,860,1,860
2023,11,서울,승용,860,1,860
2023,12,서울,승용,860,1,860
2023,1,서울,화물,1343.666667,0,0
2023,2,서울,화물,1343.666667,0.928571429,1247.690476
2023,3,서울,화물,1343.666667,1,1343.666667
2023,4,서울,화물,1343.666667,1,1343.666667
2023,5,서울,화물,1343.666667,1,1343.666667
2023,6,서울,화물,1343.666667,1,1343.666667
2023,7,서울,화물,1343.666667,1,1343.666667
2023,8,서울,화물,1343.666667,1,1343.666667
2023,9,서울,화물,1343.666667,1,1343.666667
2023,10,서울,화물,1343.666667,1,1343.666667
2023,11,서울,화물,1343.666667,1,1343.666667
2023,12,서울,화물,1343.666667,1,1343.666667
2023,1,세종,승용,1080,0,0
2023,2,세종,승용,1080,0.928571429,1002.857143
2023,3,세종,승용,1080,1,1080
2023,4,세종,승용,1080,1,1080
2023,5,세종,승용,1080,1,1080
2023,6,세종,승용,1080,1,1080
2023,7,세종,승용,1080,1,1080
2023,8,세종,승용,1080,1,1080
2023,9,세종,승용,1080,1,1080
2023,10,세종,승용,1080,1,1080
2023,11,세종,승용,1080,1,1080
2023,12,세종,승용,1080,1,1080
2023,1,세종,화물,1270,0,0
2023,2,세종,화물,1270,0.928571429,1179.285714
2023,3,세종,화물,1270,1,1270
2023,4,세종,화물,1270,1,1270
2023,5,세종,화물,1270,1,1270
2023,6,세종,화물,1270,1,1270
2023,7,세종,화물,1270,1,1270
2023,8,세종,화물,1270,1,1270
2023,9,세종,화물,1270,1,1270
2023,10,세종,화물,1270,1,1270
2023,11,세종,화물,1270,1,1270
2023,12,세종,화물,1270,1,1270
2023,1,울산,승용,1020,0,0
2023,2,울산,승용,1020,0.928571429,947.1428571
2023,3,울산,승용,1020,1,1020
2023,4,울산,승용,1020,1,1020
2023,5,울산,승용,1020,1,1020
2023,6,울산,승용,1020,1,1020
2023,7,울산,승용,1020,1,1020
2023,8,울산,승용,1020,1,1020
2023,9,울산,승용,1020,1,1020
2023,10,울산,승용,1020,1,1020
2023,11,울산,승용,1020,1,1020
2023,12,울산,승용,1020,1,1020
2023,1,울산,화물,1261,0,0
2023,2,울산,화물,1261,0.928571429,1170.928571
2023,3,울산,화물,1261,1,1261
2023,4,울산,화물,1261,1,1261
2023,5,울산,화물,1261,1,1261
2023,6,울산,화물,1261,1,1261
2023,7,울산,화물,1261,1,1261
2023,8,울산,화물,1261,1,1261
2023,9,울산,화물,1261,1,1261
2023,10,울산,화물,1261,1,1261
2023,11,울산,화물,1261,1,1261
2023,12,울산,화물,1261,1,1261
2023,1,인천,승용,1030,0,0
2023,2,인천,승용,1030,0.928571429,956.4285714
2023,3,인천,승용,1030,1,1030
2023,4,인천,승용,1030,1,1030
2023,5,인천,승용,1030,1,1030
2023,6,인천,승용,1030,1,1030
2023,7,인천,승용,1030,1,1030
2023,8,인천,승용,1030,1,1030
2023,9,인천,승용,1030,1,1030
2023,10,인천,승용,1030,1,1030
2023,11,인천,승용,1030,1,1030
2023,12,인천,승용,1030,1,1030
2023,1,인천,화물,1455,0,0
2023,2,인천,화물,1455,0.928571429,1351.071429
2023,3,인천,화물,1455,1,1455
2023,4,인천,화물,1455,1,1455
2023,5,인천,화물,1455,1,1455
2023,6,인천,화물,1455,1,1455
2023,7,인천,화물,1455,1,1455
2023,8,인천,화물,1455,1,1455
2023,9,인천,화물,1455,1,1455
2023,10,인천,화물,1455,1,1455
2023,11,인천,화물,1455,1,1455
2023,12,인천,화물,1455,1,1455
2023,1,전남,승용,1455,0,0
2023,2,전남,승용,1455,0.928571429,1351.071429
2023,3,전남,승용,1455,1,1455
2023,4,전남,승용,1455,1,1455
2023,5,전남,승용,1455,1,1455
2023,6,전남,승용,1455,1,1455
2023,7,전남,승용,1455,1,1455
2023,8,전남,승용,1455,1,1455
2023,9,전남,승용,1455,1,1455
2023,10,전남,승용,1455,1,1455
2023,11,전남,승용,1455,1,1455
2023,12,전남,승용,1455,1,1455
2023,1,전남,화물,1570.636364,0,0
2023,2,전남,화물,1570.636364,0.928571429,1458.448052
2023,3,전남,화물,1570.636364,1,1570.636364
2023,4,전남,화물,1570.636364,1,1570.636364
2023,5,전남,화물,1570.636364,1,1570.636364
2023,6,전남,화물,1570.636364,1,1570.636364
2023,7,전남,화물,1570.636364,1,1570.636364
2023,8,전남,화물,1570.636364,1,1570.636364
2023,9,전남,화물,1570.636364,1,1570.636364
2023,10,전남,화물,1570.636364,1,1570.636364
2023,11,전남,화물,1570.636364,1,1570.636364
2023,12,전남,화물,1570.636364,1,1570.636364
2023,1,전북,승용,1380,0,0
2023,2,전북,승용,1380,0.928571429,1281.428571
2023,3,전북,승용,1380,1,1380
2023,4,전북,승용,1380,1,1380
2023,5,전북,승용,1380,1,1380
2023,6,전북,승용,1380,1,1380
2023,7,전북,승용,1380,1,1380
2023,8,전북,승용,1380,1,1380
2023,9,전북,승용,1380,1,1380
2023,10,전북,승용,1380,1,1380
2023,11,전북,승용,1380,1,1380
2023,12,전북,승용,1380,1,1380
2023,1,전북,화물,1494.214286,0,0
2023,2,전북,화물,1494.214286,0.928571429,1387.484694
2023,3,전북,화물,1494.214286,1,1494.214286
2023,4,전북,화물,1494.214286,1,1494.214286
2023,5,전북,화물,1494.214286,1,1494.214286
2023,6,전북,화물,1494.214286,1,1494.214286
2023,7,전북,화물,1494.214286,1,1494.214286
2023,8,전북,화물,1494.214286,1,1494.214286
2023,9,전북,화물,1494.214286,1,1494.214286
2023,10,전북,화물,1494.214286,1,1494.214286
2023,11,전북,화물,1494.214286,1,1494.214286
2023,12,전북,화물,1494.214286,1,1494.214286
2023,1,제주,승용,1080,0,0
2023,2,제주,승용,1080,0.928571429,1002.857143
2023,3,제주,승용,1080,1,1080
2023,4,제주,승용,1080,1,1080
2023,5,제주,승용,1080,1,1080
2023,6,제주,승용,1080,1,1080
2023,7,제주,승용,1080,1,1080
2023,8,제주,승용,1080,1,1080
2023,9,제주,승용,1080,1,1080
2023,10,제주,승용,1080,1,1080
2023,11,제주,승용,1080,1,1080
2023,12,제주,승용,1080,1,1080
2023,1,제주,화물,1472.666667,0,0
2023,2,제주,화물,1472.666667,0.928571429,1367.47619
2023,3,제주,화물,1472.666667,1,1472.666667
2023,4,제주,화물,1472.666667,1,1472.666667
2023,5,제주,화물,1472.666667,1,1472.666667
2023,6,제주,화물,1472.666667,1,1472.666667
2023,7,제주,화물,1472.666667,1,1472.666667
2023,8,제주,화물,1472.666667,1,1472.666667
2023,9,제주,화물,1472.666667,1,1472.666667
2023,10,제주,화물,1472.666667,1,1472.666667
2023,11,제주,화물,1472.666667,1,1472.666667
2023,12,제주,화물,1472.666667,1,1472.666667
2023,1,충남,승용,1380,0,0
2023,2,충남,승용,1380,0.928571429,1281.428571
2023,3,충남,승용,1380,1,1380
2023,4,충남,승용,1380,1,1380
2023,5,충남,승용,1380,1,1380
2023,6,충남,승용,1380,1,1380
2023,7,충남,승용,1380,1,1380
2023,8,충남,승용,1380,1,1380
2023,9,충남,승용,1380,1,1380
2023,10,충남,승용,1380,1,1380
2023,11,충남,승용,1380,1,1380
2023,12,충남,승용,1380,1,1380
2023,1,충남,화물,1667.688889,0,0
2023,2,충남,화물,1667.688889,0.928571429,1548.568254
2023,3,충남,화물,1667.688889,1,1667.688889
2023,4,충남,화물,1667.688889,1,1667.688889
2023,5,충남,화물,1667.688889,1,1667.688889
2023,6,충남,화물,1667.688889,1,1667.688889
2023,7,충남,화물,1667.688889,1,1667.688889
2023,8,충남,화물,1667.688889,1,1667.688889
2023,9,충남,화물,1667.688889,1,1667.688889
2023,10,충남,화물,1667.688889,1,1667.688889
2023,11,충남,화물,1667.688889,1,1667.688889
2023,12,충남,화물,1667.688889,1,1667.688889
2023,1,충북,승용,1360,0,0
2023,2,충북,승용,1360,0.928571429,1262.857143
2023,3,충북,승용,1360,1,1360
2023,4,충북,승용,1360,1,1360
2023,5,충북,승용,1360,1,1360
2023,6,충북,승용,1360,1,1360
2023,7,충북,승용,1360,1,1360
2023,8,충북,승용,1360,1,1360
2023,9,충북,승용,1360,1,1360
2023,10,충북,승용,1360,1,1360
2023,11,충북,승용,1360,1,1360
2023,12,충북,승용,1360,1,1360
2023,1,충북,화물,1491.060606,0,0
2023,2,충북,화물,1491.060606,0.928571429,1384.556277
2023,3,충북,화물,1491.060606,1,1491.060606
2023,4,충북,화물,1491.060606,1,1491.060606
2023,5,충북,화물,1491.060606,1,1491.060606
2023,6,충북,화물,1491.060606,1,1491.060606
2023,7,충북,화물,1491.060606,1,1491.060606
2023,8,충북,화물,1491.060606,1,1491.060606
2023,9,충북,화물,1491.060606,1,1491.060606
2023,10,충북,화물,1491.060606,1,1491.060606
2023,11,충북,화물,1491.060606,1,1491.060606
2023,12,충북,화물,1491.060606,1,1491.060606
2024,1,강원,승용,938,0,0
2024,2,강원,승용,938,0.827586207,776.2758621
2024,3,강원,승용,938,1,938
2024,4,강원,승용,938,1,938
2024,5,강원,승용,938,1,938
2024,6,강원,승용,938,1,938
2024,7,강원,승용,938,1,938
2024,8,강원,승용,938,1,938
2024,9,강원,승용,938,1,938
2024,10,강원,승용,938,1,938
2024,11,강원,승용,938,1,938
2024,12,강원,승용,938,1,938
2024,1,강원,화물,1504.407407,0,0
2024,2,강원,화물,1504.407407,0.827586207,1245.02682
2024,3,강원,화물,1504.407407,1,1504.407407
2024,4,강원,화물,1504.407407,1,1504.407407
2024,5,강원,화물,1504.407407,1,1504.407407
2024,6,강원,화물,1504.407407,1,1504.407407
2024,7,강원,화물,1504.407407,1,1504.407407
2024,8,강원,화물,1504.407407,1,1504.407407
2024,9,강원,화물,1504.407407,1,1504.407407
2024,10,강원,화물,1504.407407,1,1504.407407
2024,11,강원,화물,1504.407407,1,1504.407407
2024,12,강원,화물,1504.407407,1,1504.407407
2024,1,경기,승용,967.9032258,0,0
2024,2,경기,승용,967.9032258,0.827586207,801.0233593
2024,3,경기,승용,967.9032258,1,967.9032258
2024,4,경기,승용,967.9032258,1,967.9032258
2024,5,경기,승용,967.9032258,1,967.9032258
2024,6,경기,승용,967.9032258,1,967.9032258
2024,7,경기,승용,967.9032258,1,967.9032258
2024,8,경기,승용,967.9032258,1,967.9032258
2024,9,경기,승용,967.9032258,1,967.9032258
2024,10,경기,승용,967.9032258,1,967.9032258
2024,11,경기,승용,967.9032258,1,967.9032258
2024,12,경기,승용,967.9032258,1,967.9032258
2024,1,경기,화물,1357.247312,0,0
2024,2,경기,화물,1357.247312,0.827586207,1123.239155
2024,3,경기,화물,1357.247312,1,1357.247312
2024,4,경기,화물,1357.247312,1,1357.247312
2024,5,경기,화물,1357.247312,1,1357.247312
2024,6,경기,화물,1357.247312,1,1357.247312
2024,7,경기,화물,1357.247312,1,1357.247312
2024,8,경기,화물,1357.247312,1,1357.247312
2024,9,경기,화물,1357.247312,1,1357.247312
2024,10,경기,화물,1357.247312,1,1357.247312
2024,11,경기,화물,1357.247312,1,1357.247312
2024,12,경기,화물,1357.247312,1,1357.247312
2024,1,경남,승용,1298.888889,0,0
2024,2,경남,승용,1298.888889,0.827586207,1074.942529
2024,3,경남,승용,1298.888889,1,1298.888889
2024,4,경남,승용,1298.888889,1,1298.888889
2024,5,경남,승용,1298.888889,1,1298.888889
2024,6,경남,승용,1298.888889,1,1298.888889
2024,7,경남,승용,1298.888889,1,1298.888889
2024,8,경남,승용,1298.888889,1,1298.888889
2024,9,경남,승용,1298.888889,1,1298.888889
2024,10,경남,승용,1298.888889,1,1298.888889
2024,11,경남,승용,1298.888889,1,1298.888889
2024,12,경남,승용,1298.888889,1,1298.888889
2024,1,경남,화물,1300.851852,0,0
2024,2,경남,화물,1300.851852,0.827586207,1076.56705
2024,3,경남,화물,1300.851852,1,1300.851852
2024,4,경남,화물,1300.851852,1,1300.851852
2024,5,경남,화물,1300.851852,1,1300.851852
2024,6,경남,화물,1300.851852,1,1300.851852
2024,7,경남,화물,1300.851852,1,1300.851852
2024,8,경남,화물,1300.851852,1,1300.851852
2024,9,경남,화물,1300.851852,1,1300.851852
2024,10,경남,화물,1300.851852,1,1300.851852
2024,11,경남,화물,1300.851852,1,1300.851852
2024,12,경남,화물,1300.851852,1,1300.851852
2024,1,경북,승용,1273.090909,0,0
2024,2,경북,승용,1273.090909,0.827586207,1053.592476
2024,3,경북,승용,1273.090909,1,1273.090909
2024,4,경북,승용,1273.090909,1,1273.090909
2024,5,경북,승용,1273.090909,1,1273.090909
2024,6,경북,승용,1273.090909,1,1273.090909
2024,7,경북,승용,1273.090909,1,1273.090909
2024,8,경북,승용,1273.090909,1,1273.090909
2024,9,경북,승용,1273.090909,1,1273.090909
2024,10,경북,승용,1273.090909,1,1273.090909
2024,11,경북,승용,1273.090909,1,1273.090909
2024,12,경북,승용,1273.090909,1,1273.090909
2024,1,경북,화물,1434.833333,0,0
2024,2,경북,화물,1434.833333,0.827586207,1187.448276
2024,3,경북,화물,1434.833333,1,1434.833333
2024,4,경북,화물,1434.833333,1,1434.833333
2024,5,경북,화물,1434.833333,1,1434.833333
2024,6,경북,화물,1434.833333,1,1434.833333
2024,7,경북,화물,1434.833333,1,1434.833333
2024,8,경북,화물,1434.833333,1,1434.833333
2024,9,경북,화물,1434.833333,1,1434.833333
2024,10,경북,화물,1434.833333,1,1434.833333
2024,11,경북,화물,1434.833333,1,1434.833333
2024,12,경북,화물,1434.833333,1,1434.833333
2024,1,광주,승용,1020,0,0
2024,2,광주,승용,1020,0.827586207,844.137931
2024,3,광주,승용,1020,1,1020
2024,4,광주,승용,1020,1,1020
2024,5,광주,승용,1020,1,1020
2024,6,광주,승용,1020,1,1020
2024,7,광주,승용,1020,1,1020
2024,8,광주,승용,1020,1,1020
2024,9,광주,승용,1020,1,1020
2024,10,광주,승용,1020,1,1020
2024,11,광주,승용,1020,1,1020
2024,12,광주,승용,1020,1,1020
2024,1,광주,화물,1157,0,0
2024,2,광주,화물,1157,0.827586207,957.5172414
2024,3,광주,화물,1157,1,1157
2024,4,광주,화물,1157,1,1157
2024,5,광주,화물,1157,1,1157
2024,6,광주,화물,1157,1,1157
2024,7,광주,화물,1157,1,1157
2024,8,광주,화물,1157,1,1157
2024,9,광주,화물,1157,1,1157
2024,10,광주,화물,1157,1,1157
2024,11,광주,화물,1157,1,1157
2024,12,광주,화물,1157,1,1157
2024,1,대구,승용,950,0,0
2024,2,대구,승용,950,0.827586207,786.2068966
2024,3,대구,승용,950,1,950
2024,4,대구,승용,950,1,950
2024,5,대구,승용,950,1,950
2024,6,대구,승용,950,1,950
2024,7,대구,승용,950,1,950
2024,8,대구,승용,950,1,950
2024,9,대구,승용,950,1,950
2024,10,대구,승용,950,1,950
2024,11,대구,승용,950,1,950
2024,12,대구,승용,950,1,950
2024,1,대구,화물,1218,0,0
2024,2,대구,화물,1218,0.827586207,1008
2024,3,대구,화물,1218,1,1218
2024,4,대구,화물,1218,1,1218
2024,5,대구,화물,1218,1,1218
2024,6,대구,화물,1218,1,1218
2024,7,대구,화물,1218,1,1218
2024,8,대구,화물,1218,1,1218
2024,9,대구,화물,1218,1,1218
2024,10,대구,화물,1218,1,1218
2024,11,대구,화물,1218,1,1218
2024,12,대구,화물,1218,1,1218
2024,1,대전,승용,950,0,0
2024,2,대전,승용,950,0.827586207,786.2068966
2024,3,대전,승용,950,1,950
2024,4,대전,승용,950,1,950
2024,5,대전,승용,950,1,950
2024,6,대전,승용,950,1,950
2024,7,대전,승용,950,1,950
2024,8,대전,승용,950,1,950
2024,9,대전,승용,950,1,950
2024,10,대전,승용,950,1,950
2024,11,대전,승용,950,1,950
2024,12,대전,승용,950,1,950
2024,1,대전,화물,1204,0,0
2024,2,대전,화물,1204,0.827586207,996.4137931
2024,3,대전,화물,1204,1,1204
2024,4,대전,화물,1204,1,1204
2024,5,대전,화물,1204,1,1204
2024,6,대전,화물,1204,1,1204
2024,7,대전,화물,1204,1,1204
2024,8,대전,화물,1204,1,1204
2024,9,대전,화물,1204,1,1204
2024,10,대전,화물,1204,1,1204
2024,11,대전,화물,1204,1,1204
2024,12,대전,화물,1204,1,1204
2024,1,부산,승용,950,0,0
2024,2,부산,승용,950,0.827586207,786.2068966
2024,3,부산,승용,950,1,950
2024,4,부산,승용,950,1,950
2024,5,부산,승용,950,1,950
2024,6,부산,승용,950,1,950
2024,7,부산,승용,950,1,950
2024,8,부산,승용,950,1,950
2024,9,부산,승용,950,1,950
2024,10,부산,승용,950,1,950
2024,11,부산,승용,950,1,950
2024,12,부산,승용,950,1,950
2024,1,부산,화물,1144.666667,0,0
2024,2,부산,화물,1144.666667,0.827586207,947.3103448
2024,3,부산,화물,1144.666667,1,1144.666667
2024,4,부산,화물,1144.666667,1,1144.666667
2024,5,부산,화물,1144.666667,1,1144.666667
2024,6,부산,화물,1144.666667,1,1144.666667
2024,7,부산,화물,1144.666667,1,1144.666667
2024,8,부산,화물,1144.666667,1,1144.666667
2024,9,부산,화물,1144.666667,1,1144.666667
2024,10,부산,화물,1144.666667,1,1144.666667
2024,11,부산,화물,1144.666667,1,1144.666667
2024,12,부산,화물,1144.666667,1,1144.666667
2024,1,서울,승용,800,0,0
2024,2,서울,승용,800,0.827586207,662.0689655
2024,3,서울,승용,800,1,800
2024,4,서울,승용,800,1,800
2024,5,서울,승용,800,1,800
2024,6,서울,승용,800,1,800
2024,7,서울,승용,800,1,800
2024,8,서울,승용,800,1,800
2024,9,서울,승용,800,1,800
2024,10,서울,승용,800,1,800
2024,11,서울,승용,800,1,800
2024,12,서울,승용,800,1,800
2024,1,서울,화물,1275,0,0
2024,2,서울,화물,1275,0.827586207,1055.172414
2024,3,서울,화물,1275,1,1275
2024,4,서울,화물,1275,1,1275
2024,5,서울,화물,1275,1,1275
2024,6,서울,화물,1275,1,1275
2024,7,서울,화물,1275,1,1275
2024,8,서울,화물,1275,1,1275
2024,9,서울,화물,1275,1,1275
2024,10,서울,화물,1275,1,1275
2024,11,서울,화물,1275,1,1275
2024,12,서울,화물,1275,1,1275
2024,1,세종,승용,900,0,0
2024,2,세종,승용,900,0.827586207,744.8275862
2024,3,세종,승용,900,1,900
2024,4,세종,승용,900,1,900
2024,5,세종,승용,900,1,900
2024,6,세종,승용,900,1,900
2024,7,세종,승용,900,1,900
2024,8,세종,승용,900,1,900
2024,9,세종,승용,900,1,900
2024,10,세종,승용,900,1,900
2024,11,세종,승용,900,1,900
2024,12,세종,승용,900,1,900
2024,1,세종,화물,1136.333333,0,0
2024,2,세종,화물,1136.333333,0.827586207,940.4137931
2024,3,세종,화물,1136.333333,1,1136.333333
2024,4,세종,화물,1136.333333,1,1136.333333
2024,5,세종,화물,1136.333333,1,1136.333333
2024,6,세종,화물,1136.333333,1,1136.333333
2024,7,세종,화물,1136.333333,1,1136.333333
2024,8,세종,화물,1136.333333,1,1136.333333
2024,9,세종,화물,1136.333333,1,1136.333333
2024,10,세종,화물,1136.333333,1,1136.333333
2024,11,세종,화물,1136.333333,1,1136.333333
2024,12,세종,화물,1136.333333,1,1136.333333
2024,1,울산,승용,975,0,0
2024,2,울산,승용,975,0.827586207,806.8965517
2024,3,울산,승용,975,1,975
2024,4,울산,승용,975,1,975
2024,5,울산,승용,975,1,975
2024,6,울산,승용,975,1,975
2024,7,울산,승용,975,1,975
2024,8,울산,승용,975,1,975
2024,9,울산,승용,975,1,975
2024,10,울산,승용,975,1,975
2024,11,울산,승용,975,1,975
2024,12,울산,승용,975,1,975
2024,1,울산,화물,1143,0,0
2024,2,울산,화물,1143,0.827586207,945.9310345
2024,3,울산,화물,1143,1,1143
2024,4,울산,화물,1143,1,1143
2024,5,울산,화물,1143,1,1143
2024,6,울산,화물,1143,1,1143
2024,7,울산,화물,1143,1,1143
2024,8,울산,화물,1143,1,1143
2024,9,울산,화물,1143,1,1143
2024,10,울산,화물,1143,1,1143
2024,11,울산,화물,1143,1,1143
2024,12,울산,화물,1143,1,1143
2024,1,인천,승용,950,0,0
2024,2,인천,승용,950,0.827586207,786.2068966
2024,3,인천,승용,950,1,950
2024,4,인천,승용,950,1,950
2024,5,인천,승용,950,1,950
2024,6,인천,승용,950,1,950
2024,7,인천,승용,950,1,950
2024,8,인천,승용,950,1,950
2024,9,인천,승용,950,1,950
2024,10,인천,승용,950,1,950
2024,11,인천,승용,950,1,950
2024,12,인천,승용,950,1,950
2024,1,인천,화물,1290,0,0
2024,2,인천,화물,1290,0.827586207,1067.586207
2024,3,인천,화물,1290,1,1290
2024,4,인천,화물,1290,1,1290
2024,5,인천,화물,1290,1,1290
2024,6,인천,화물,1290,1,1290
2024,7,인천,화물,1290,1,1290
2024,8,인천,화물,1290,1,1290
2024,9,인천,화물,1290,1,1290
2024,10,인천,화물,1290,1,1290
2024,11,인천,화물,1290,1,1290
2024,12,인천,화물,1290,1,1290
2024,1,전남,승용,1378.181818,0,0
2024,2,전남,승용,1378.181818,0.827586207,1140.564263
2024,3,전남,승용,1378.181818,1,1378.181818
2024,4,전남,승용,1378.181818,1,1378.181818
2024,5,전남,승용,1378.181818,1,1378.181818
2024,6,전남,승용,1378.181818,1,1378.181818
2024,7,전남,승용,1378.181818,1,1378.181818
2024,8,전남,승용,1378.181818,1,1378.181818
2024,9,전남,승용,1378.181818,1,1378.181818
2024,10,전남,승용,1378.181818,1,1378.181818
2024,11,전남,승용,1378.181818,1,1378.181818
2024,12,전남,승용,1378.181818,1,1378.181818
2024,1,전남,화물,1429.909091,0,0
2024,2,전남,화물,1429.909091,0.827586207,1183.373041
2024,3,전남,화물,1429.909091,1,1429.909091
2024,4,전남,화물,1429.909091,1,1429.909091
2024,5,전남,화물,1429.909091,1,1429.909091
2024,6,전남,화물,1429.909091,1,1429.909091
2024,7,전남,화물,1429.909091,1,1429.909091
2024,8,전남,화물,1429.909091,1,1429.909091
2024,9,전남,화물,1429.909091,1,1429.909091
2024,10,전남,화물,1429.909091,1,1429.909091
2024,11,전남,화물,1429.909091,1,1429.909091
2024,12,전남,화물,1429.909091,1,1429.909091
2024,1,전북,승용,1350,0,0
2024,2,전북,승용,1350,0.827586207,1117.241379
2024,3,전북,승용,1350,1,1350
2024,4,전북,승용,1350,1,1350
2024,5,전북,승용,1350,1,1350
2024,6,전북,승용,1350,1,1350
2024,7,전북,승용,1350,1,1350
2024,8,전북,승용,1350,1,1350
2024,9,전북,승용,1350,1,1350
2024,10,전북,승용,1350,1,1350
2024,11,전북,승용,1350,1,1350
2024,12,전북,승용,1350,1,1350
2024,1,전북,화물,1434,0,0
2024,2,전북,화물,1434,0.827586207,1186.758621
2024,3,전북,화물,1434,1,1434
2024,4,전북,화물,1434,1,1434
2024,5,전북,화물,1434,1,1434
2024,6,전북,화물,1434,1,1434
2024,7,전북,화물,1434,1,1434
2024,8,전북,화물,1434,1,1434
2024,9,전북,화물,1434,1,1434
2024,10,전북,화물,1434,1,1434
2024,11,전북,화물,1434,1,1434
2024,12,전북,화물,1434,1,1434
2024,1,제주,승용,1050,0,0
2024,2,제주,승용,1050,0.827586207,868.9655172
2024,3,제주,승용,1050,1,1050
2024,4,제주,승용,1050,1,1050
2024,5,제주,승용,1050,1,1050
2024,6,제주,승용,1050,1,1050
2024,7,제주,승용,1050,1,1050
