년도,월,지역,차종,용도,전기차 등록수,전기차 순증가량,연료소비효율,1회충전주행거리,배터리충전용량,완속충전기_신규설치,급속충전기_신규설치,전체충전기_신규설치,완속충전기_누적대수,급속충전기_누적대수,전체충전기_누적대수,차량전체_등록수,차량전체_순증가량,수소차_등록수,수소차_순증가량,하이브리드차_등록수,하이브리드차_순증,휘발유차_등록수,휘발유차_순증가량,경유차_등록수,경유차_순증가량,평균기온(°C),평균최고기온(°C),평균최저기온(°C),월합강수량(00~24h만)(mm),미세먼지2.5 수치,미세먼지10 수치,cpi,실업률,평균기준금리,경상소득,보조금,민간공고대수,출고대수,출고잔여대수,휘발유가격,디젤가격
2022,9,전국,승용,사업용,62556,3611,4.493883028598217,365.1019280356306,173.3061445147679,90549.0,6848.0,97397.0,135104.0,16334.0,151438.0,83263704,141696,106032,4532,4412980,75784,47840156,67944,22930676,-53356,21.61119694031459,26.61890756302521,17.561667744020685,158.83233462615814,11.0,22.0,108.82,2.5,2.5,6470,1297.7950310559006,,,,2016.95,1850.2
2022,9,전국,화물,계,73810,3945,3.1701010101010096,169.68747474747477,154.98999999999998,90549.0,6848.0,97397.0,135104.0,16334.0,151438.0,14733372,27544,20,0,344,0,103876,900,13323168,5332,21.61119694031459,26.61890756302521,17.561667744020685,158.83233462615814,11.0,22.0,108.82,2.5,2.5,6470,2634.5911949685533,,,,2016.95,1850.2
2022,9,전국,화물,비사업용,57821,3769,3.1701010101010096,169.68747474747477,154.98999999999998,90549.0,6848.0,97397.0,135104.0,16334.0,151438.0,14733372,27544,20,0,344,0,103876,900,13323168,5332,21.61119694031459,26.61890756302521,17.561667744020685,158.83233462615814,11.0,22.0,108.82,2.5,2.5,6470,2634.5911949685533,,,,2016.95,1850.2
2022,9,전국,화물,사업용,15989,176,3.1701010101010096,169.68747474747477,154.98999999999998,90549.0,6848.0,97397.0,135104.0,16334.0,151438.0,14733372,27544,20,0,344,0,103876,900,13323168,5332,21.61119694031459,26.61890756302521,17.561667744020685,158.83233462615814,11.0,22.0,108.82,2.5,2.5,6470,2634.5911949685533,,,,2016.95,1850.2
2022,9,전남,승용,계,10645,495,4.493883028598217,365.1019280356306,173.3061445147679,2128.0,267.0,2395.0,3498.0,887.0,4385.0,83263704,141696,106032,4532,4412980,75784,47840156,67944,22930676,-53356,22.161538461538463,26.700000000000003,18.476923076923075,158.59230769230768,11.0,21.0,109.72,1.8,2.5,5785,1498.6363636363635,4139.0,4108.0,181.0,1742.3,1856.92
2022,9,전남,승용,비사업용,8986,447,4.493883028598217,365.1019280356306,173.3061445147679,2128.0,267.0,2395.0,3498.0,887.0,4385.0,83263704,141696,106032,4532,4412980,75784,47840156,67944,22930676,-53356,22.161538461538463,26.700000000000003,18.476923076923075,158.59230769230768,11.0,21.0,109.72,1.8,2.5,5785,1498.6363636363635,4139.0,4108.0,181.0,1742.3,1856.92
2022,9,전남,승용,사업용,1659,48,4.493883028598217,365.1019280356306,173.3061445147679,2128.0,267.0,2395.0,3498.0,887.0,4385.0,83263704,141696,106032,4532,4412980,75784,47840156,67944,22930676,-53356,22.161538461538463,26.700000000000003,18.476923076923075,158.59230769230768,11.0,21.0,109.72,1.8,2.5,5785,1498.6363636363635,4139.0,4108.0,181.0,1742.3,1856.92
2022,9,전남,화물,계,3109,257,3.1701010101010096,169.68747474747477,154.98999999999998,2128.0,267.0,2395.0,3498.0,887.0,4385.0,14733372,27544,20,0,344,0,103876,900,13323168,5332,22.161538461538463,26.700000000000003,18.476923076923075,158.59230769230768,11.0,21.0,109.72,1.8,2.5,5785,2648.6363636363635,1733.0,1782.0,23.0,1742.3,1856.92
2022,9,전남,화물,비사업용,2883,251,3.1701010101010096,169.68747474747477,154.98999999999998,2128.0,267.0,2395.0,3498.0,887.0,4385.0,14733372,27544,20,0,344,0,103876,900,13323168,5332,22.161538461538463,26.700000000000003,18.476923076923075,158.59230769230768,11.0,21.0,109.72,1.8,2.5,5785,2648.6363636363635,1733.0,1782.0,23.0,1742.3,1856.92
2022,9,전남,화물,사업용,226,6,3.1701010101010096,169.68747474747477,154.98999999999998,2128.0,267.0,2395.0,3498.0,887.0,4385.0,14733372,27544,20,0,344,0,103876,900,13323168,5332,22.161538461538463,26.700000000000003,18.476923076923075,158.59230769230768,11.0,21.0,109.72,1.8,2.5,5785,2648.6363636363635,1733.0,1782.0,23.0,1742.3,1856.92
2022,9,전북,승용,계,7639,559,4.493883028598217,365.1019280356306,173.3061445147679,2865.0,306.0,3171.0,4148.0,891.0,5039.0,83263704,141696,106032,4532,4412980,75784,47840156,67944,22930676,-53356,21.41,26.99,16.880000000000003,82.34,14.0,25.0,109.33,1.7,2.5,5984,1500.0,2838.0,2945.0,77.0,1724.69,1841.2
2022,9,전북,승용,비사업용,6531,424,4.493883028598217,365.1019280356306,173.3061445147679,2865.0,306.0,3171.0,4148.0,891.0,5039.0,83263704,141696,106032,4532,4412980,75784,47840156,67944,22930676,-53356,21.41,26.99,16.880000000000003,82.34,14.0,25.0,109.33,1.7,2.5,5984,1500.0,2838.0,2945.0,77.0,1724.69,1841.2
2022,9,전북,승용,사업용,1108,135,4.493883028598217,365.1019280356306,173.3061445147679,2865.0,306.0,3171.0,4148.0,891.0,5039.0,83263704,141696,106032,4532,4412980,75784,47840156,67944,22930676,-53356,21.41,26.99,16.880000000000003,82.34,14.0,25.0,109.33,1.7,2.5,5984,1500.0,2838.0,2945.0,77.0,1724.69,1841.2
2022,9,전북,화물,계,4489,250,3.1701010101010096,169.68747474747477,154.98999999999998,2865.0,306.0,3171.0,4148.0,891.0,5039.0,14733372,27544,20,0,344,0,103876,900,13323168,5332,21.41,26.99,16.880000000000003,82.34,14.0,25.0,109.33,1.7,2.5,5984,2890.785714285714,2305.0,2159.0,176.0,1724.69,1841.2
2022,9,전북,화물,비사업용,4082,238,3.1701010101010096,169.68747474747477,154.98999999999998,2865.0,306.0,3171.0,4148.0,891.0,5039.0,14733372,27544,20,0,344,0,103876,900,13323168,5332,21.41,26.99,16.880000000000003,82.34,14.0,25.0,109.33,1.7,2.5,5984,2890.785714285714,2305.0,2159.0,176.0,1724.69,1841.2
2022,9,전북,화물,사업용,407,12,3.1701010101010096,169.68747474747477,154.98999999999998,2865.0,306.0,3171.0,4148.0,891.0,5039.0,14733372,27544,20,0,344,0,103876,900,13323168,5332,21.41,26.99,16.880000000000003,82.34,14.0,25.0,109.33,1.7,2.5,5984,2890.785714285714,2305.0,2159.0,176.0,1724.69,1841.2
2022,9,제주,승용,계,23606,480,4.493883028598217,365.1019280356306,173.3061445147679,1048.0,458.0,1506.0,2739.0,1240.0,3979.0,83263704,141696,106032,4532,4412980,75784,47840156,67944,22930676,-53356,23.975,26.9,21.65,306.275,14.0,28.0,110.2,1.8,2.5,6289,1100.0,4500.0,4955.0,0.0,1789.73,1995.77
2022,9,제주,승용,비사업용,19008,242,4.493883028598217,365.1019280356306,173.3061445147679,1048.0,458.0,1506.0,2739.0,1240.0,3979.0,83263704,141696,106032,4532,4412980,75784,47840156,67944,22930676,-53356,23.975,26.9,21.65,306.275,14.0,28.0,110.2,1.8,2.5,6289,1100.0,4500.0,4955.0,0.0,1789.73,1995.77
2022,9,제주,승용,사업용,4598,238,4.493883028598217,365.1019280356306,173.3061445147679,1048.0,458.0,1506.0,2739.0,1240.0,3979.0,83263704,141696,106032,4532,4412980,75784,47840156,67944,22930676,-53356,23.975,26.9,21.65,306.275,14.0,28.0,110.2,1.8,2.5,6289,1100.0,4500.0,4955.0,0.0,1789.73,1995.77
2022,9,제주,화물,계,5759,284,3.1701010101010096,169.68747474747477,154.98999999999998,1048.0,458.0,1506.0,2739.0,1240.0,3979.0,14733372,27544,20,0,344,0,103876,900,13323168,5332,23.975,26.9,21.65,306.275,14.0,28.0,110.2,1.8,2.5,6289,2340.0,3000.0,2994.0,6.0,1789.73,1995.77
2022,9,제주,화물,비사업용,5398,279,3.1701010101010096,169.68747474747477,154.98999999999998,1048.0,458.0,1506.0,2739.0,1240.0,3979.0,14733372,27544,20,0,344,0,103876,900,13323168,5332,23.975,26.9,21.65,306.275,14.0,28.0,110.2,1.8,2.5,6289,2340.0,3000.0,2994.0,6.0,1789.73,1995.77
2022,9,제주,화물,사업용,361,5,3.1701010101010096,169.68747474747477,154.98999999999998,1048.0,458.0,1506.0,2739.0,1240.0,3979.0,14733372,27544,20,0,344,0,103876,900,13323168,5332,23.975,26.9,21.65,306.275,14.0,28.0,110.2,1.8,2.5,6289,2340.0,3000.0,2994.0,6.0,1789.73,1995.77
2022,9,충남,승용,계,11033,705,4.493883028598217,365.1019280356306,173.3061445147679,3435.0,334.0,3769.0,5290.0,989.0,6279.0,83263704,141696,106032,4532,4412980,75784,47840156,67944,22930676,-53356,21.116666666666667,26.9,16.366666666666667,115.23333333333332,13.0,25.0,110.03,1.9,2.5,5779,1413.3333333333333,4325.0,4372.0,143.0,1739.48,1855.96
2022,9,충남,승용,비사업용,10262,609,4.493883028598217,365.1019280356306,173.3061445147679,3435.0,334.0,3769.0,5290.0,989.0,6279.0,83263704,141696,106032,4532,4412980,75784,47840156,67944,22930676,-53356,21.116666666666667,26.9,16.366666666666667,115.23333333333332,13.0,25.0,110.03,1.9,2.5,5779,1413.3333333333333,4325.0,4372.0,143.0,1739.48,1855.96
2022,9,충남,승용,사업용,771,96,4.493883028598217,365.1019280356306,173.3061445147679,3435.0,334.0,3769.0,5290.0,989.0,6279.0,83263704,141696,106032,4532,4412980,75784,47840156,67944,22930676,-53356,21.116666666666667,26.9,16.366666666666667,115.23333333333332,13.0,25.0,110.03,1.9,2.5,5779,1413.3333333333333,4325.0,4372.0,143.0,1739.48,1855.96
2022,9,충남,화물,계,4333,298,3.1701010101010096,169.68747474747477,154.98999999999998,3435.0,334.0,3769.0,5290.0,989.0,6279.0,14733372,27544,20,0,344,0,103876,900,13323168,5332,21.116666666666667,26.9,16.366666666666667,115.23333333333332,13.0,25.0,110.03,1.9,2.5,5779,2736.2,1857.0,1909.0,25.0,1739.48,1855.96
2022,9,충남,화물,비사업용,3889,291,3.1701010101010096,169.68747474747477,154.98999999999998,3435.0,334.0,3769.0,5290.0,989.0,6279.0,14733372,27544,20,0,344,0,103876,900,13323168,5332,21.116666666666667,26.9,16.366666666666667,115.23333333333332,13.0,25.0,110.03,1.9,2.5,5779,2736.2,1857.0,1909.0,25.0,1739.48,1855.96
2022,9,충남,화물,사업용,444,7,3.1701010101010096,169.68747474747477,154.98999999999998,3435.0,334.0,3769.0,5290.0,989.0,6279.0,14733372,27544,20,0,344,0,103876,900,13323168,5332,21.116666666666667,26.9,16.366666666666667,115.23333333333332,13.0,25.0,110.03,1.9,2.5,5779,2736.2,1857.0,1909.0,25.0,1739.48,1855.96
2022,9,충북,승용,계,9745,341,4.493883028598217,365.1019280356306,173.3061445147679,2943.0,314.0,3257.0,4336.0,739.0,5075.0,83263704,141696,106032,4532,4412980,75784,47840156,67944,22930676,-53356,20.32,26.2,15.5,100.1,12.0,20.0,109.99,2.1,2.5,6131,1400.0,4824.0,4742.0,213.0,1741.85,1856.71
2022,9,충북,승용,비사업용,8427,306,4.493883028598217,365.1019280356306,173.3061445147679,2943.0,314.0,3257.0,4336.0,739.0,5075.0,83263704,141696,106032,4532,4412980,75784,47840156,67944,22930676,-53356,20.32,26.2,15.5,100.1,12.0,20.0,109.99,2.1,2.5,6131,1400.0,4824.0,4742.0,213.0,1741.85,1856.71
2022,9,충북,승용,사업용,1318,35,4.493883028598217,365.1019280356306,173.3061445147679,2943.0,314.0,3257.0,4336.0,739.0,5075.0,83263704,141696,106032,4532,4412980,75784,47840156,67944,22930676,-53356,20.32,26.2,15.5,100.1,12.0,20.0,109.99,2.1,2.5,6131,1400.0,4824.0,4742.0,213.0,1741.85,1856.71
2022,9,충북,화물,계,3905,151,3.1701010101010096,169.68747474747477,154.98999999999998,2943.0,314.0,3257.0,4336.0,739.0,5075.0,14733372,27544,20,0,344,0,103876,900,13323168,5332,20.32,26.2,15.5,100.1,12.0,20.0,109.99,2.1,2.5,6131,2640.0,2255.0,2234.0,81.0,1741.85,1856.71
2022,9,충북,화물,비사업용,3350,151,3.1701010101010096,169.68747474747477,154.98999999999998,2943.0,314.0,3257.0,4336.0,739.0,5075.0,14733372,27544,20,0,344,0,103876,900,13323168,5332,20.32,26.2,15.5,100.1,12.0,20.0,109.99,2.1,2.5,6131,2640.0,2255.0,2234.0,81.0,1741.85,1856.71
2022,9,충북,화물,사업용,555,0,3.1701010101010096,169.68747474747477,154.98999999999998,2943.0,314.0,3257.0,4336.0,739.0,5075.0,14733372,27544,20,0,344,0,103876,900,13323168,5332,20.32,26.2,15.5,100.1,12.0,20.0,109.99,2.1,2.5,6131,2640.0,2255.0,2234.0,81.0,1741.85,1856.71
2022,10,강원,승용,계,8647,398,4.508430107526882,361.0762365591398,178.79441935483868,2828.0,391.0,3219.0,4075.0,897.0,4972.0,83428288,164584,110496,4464,4484724,71744,47925156,85000,22891788,-38888,12.264285714285714,18.27857142857143,7.664285714285714,173.65,9.0,17.0,110.54,3.4,2.8225806451612905,5516,1140.0,3511.0,3445.0,279.0,1684.92,1854.21
2022,10,강원,승용,비사업용,6601,310,4.508430107526882,361.0762365591398,178.79441935483868,2828.0,391.0,3219.0,4075.0,897.0,4972.0,83428288,164584,110496,4464,4484724,71744,47925156,85000,22891788,-38888,12.264285714285714,18.27857142857143,7.664285714285714,173.65,9.0,17.0,110.54,3.4,2.8225806451612905,5516,1140.0,3511.0,3445.0,279.0,1684.92,1854.21
2022,10,강원,승용,사업용,2046,88,4.508430107526882,361.0762365591398,178.79441935483868,2828.0,391.0,3219.0,4075.0,897.0,4972.0,83428288,164584,110496,4464,4484724,71744,47925156,85000,22891788,-38888,12.264285714285714,18.27857142857143,7.664285714285714,173.65,9.0,17.0,110.54,3.4,2.8225806451612905,5516,1140.0,3511.0,3445.0,279.0,1684.92,1854.21
2022,10,강원,화물,계,4083,275,3.2,175.1,157.35,2828.0,391.0,3219.0,4075.0,897.0,4972.0,14760152,26780,20,0,352,8,104668,792,13330036,6868,12.264285714285714,18.27857142857143,7.664285714285714,173.65,9.0,17.0,110.54,3.4,2.8225806451612905,5516,2716.833333333333,3310.0,2222.0,1089.0,1684.92,1854.21
2022,10,강원,화물,비사업용,3730,268,3.2,175.1,157.35,2828.0,391.0,3219.0,4075.0,897.0,4972.0,14760152,26780,20,0,352,8,104668,792,13330036,6868,12.264285714285714,18.27857142857143,7.664285714285714,173.65,9.0,17.0,110.54,3.4,2.8225806451612905,5516,2716.833333333333,3310.0,2222.0,1089.0,1684.92,1854.21
2022,10,강원,화물,사업용,353,7,3.2,175.1,157.35,2828.0,391.0,3219.0,4075.0,897.0,4972.0,14760152,26780,20,0,352,8,104668,792,13330036,6868,12.264285714285714,18.27857142857143,7.664285714285714,173.65,9.0,17.0,110.54,3.4,2.8225806451612905,5516,2716.833333333333,3310.0,2222.0,1089.0,1684.92,1854.21
2022,10,경기,승용,계,55810,3704,4.508430107526882,361.0762365591398,178.79441935483868,25509.0,1457.0,26966.0,36343.0,3089.0,39432.0,83428288,164584,110496,4464,4484724,71744,47925156,85000,22891788,-38888,12.86,19.42,7.74,124.0,16.0,29.0,109.13,2.4,2.8225806451612905,7181,1087.0967741935483,26205.0,25753.0,1242.0,1666.36,1839.35
2022,10,경기,승용,비사업용,47371,2726,4.508430107526882,361.0762365591398,178.79441935483868,25509.0,1457.0,26966.0,36343.0,3089.0,39432.0,83428288,164584,110496,4464,4484724,71744,47925156,85000,22891788,-38888,12.86,19.42,7.74,124.0,16.0,29.0,109.13,2.4,2.8225806451612905,7181,1087.0967741935483,26205.0,25753.0,1242.0,1666.36,1839.35
2022,10,경기,승용,사업용,8439,978,4.508430107526882,361.0762365591398,178.79441935483868,25509.0,1457.0,26966.0,36343.0,3089.0,39432.0,83428288,164584,110496,4464,4484724,71744,47925156,85000,22891788,-38888,12.86,19.42,7.74,124.0,16.0,29.0,109.13,2.4,2.8225806451612905,7181,1087.0967741935483,26205.0,25753.0,1242.0,1666.36,1839.35
2022,10,경기,화물,계,14613,618,3.2,175.1,157.35,25509.0,1457.0,26966.0,36343.0,3089.0,39432.0,14760152,26780,20,0,352,8,104668,792,13330036,6868,12.86,19.42,7.74,124.0,16.0,29.0,109.13,2.4,2.8225806451612905,7181,2650.833333333333,6487.0,6686.0,108.0,1666.36,1839.35
2022,10,경기,화물,비사업용,9527,596,3.2,175.1,157.35,25509.0,1457.0,26966.0,36343.0,3089.0,39432.0,14760152,26780,20,0,352,8,104668,792,13330036,6868,12.86,19.42,7.74,124.0,16.0,29.0,109.13,2.4,2.8225806451612905,7181,2650.833333333333,6487.0,6686.0,108.0,1666.36,1839.35
2022,10,경기,화물,사업용,5086,22,3.2,175.1,157.35,25509.0,1457.0,26966.0,36343.0,3089.0,39432.0,14760152,26780,20,0,352,8,104668,792,13330036,6868,12.86,19.42,7.74,124.0,16.0,29.0,109.13,2.4,2.8225806451612905,7181,2650.833333333333,6487.0,6686.0,108.0,1666.36,1839.35
2022,10,경남,승용,계,15238,1069,4.508430107526882,361.0762365591398,178.79441935483868,4876.0,364.0,5240.0,7417.0,1151.0,8568.0,83428288,164584,110496,4464,4484724,71744,47925156,85000,22891788,-38888,15.421428571428573,22.035714285714285,10.0,19.1,12.0,21.0,109.31,2.8,2.8225806451612905,5522,1349.7222222222222,6382.0,6251.0,458.0,1659.87,1822.99
2022,10,경남,승용,비사업용,13080,920,4.508430107526882,361.0762365591398,178.79441935483868,4876.0,364.0,5240.0,7417.0,1151.0,8568.0,83428288,164584,110496,4464,4484724,71744,47925156,85000,22891788,-38888,15.421428571428573,22.035714285714285,10.0,19.1,12.0,21.0,109.31,2.8,2.8225806451612905,5522,1349.7222222222222,6382.0,6251.0,458.0,1659.87,1822.99
2022,10,경남,승용,사업용,2158,149,4.508430107526882,361.0762365591398,178.79441935483868,4876.0,364.0,5240.0,7417.0,1151.0,8568.0,83428288,164584,110496,4464,4484724,71744,47925156,85000,22891788,-38888,15.421428571428573,22.035714285714285,10.0,19.1,12.0,21.0,109.31,2.8,2.8225806451612905,5522,1349.7222222222222,6382.0,6251.0,458.0,1659.87,1822.99
2022,10,경남,화물,계,5440,458,3.2,175.1,157.35,4876.0,364.0,5240.0,7417.0,1151.0,8568.0,14760152,26780,20,0,352,8,104668,792,13330036,6868,15.421428571428573,22.035714285714285,10.0,19.1,12.0,21.0,109.31,2.8,2.8225806451612905,5522,2496.777777777778,2614.0,2679.0,44.0,1659.87,1822.99
2022,10,경남,화물,비사업용,4795,449,3.2,175.1,157.35,4876.0,364.0,5240.0,7417.0,1151.0,8568.0,14760152,26780,20,0,352,8,104668,792,13330036,6868,15.421428571428573,22.035714285714285,10.0,19.1,12.0,21.0,109.31,2.8,2.8225806451612905,5522,2496.777777777778,2614.0,2679.0,44.0,1659.87,1822.99
2022,10,경남,화물,사업용,645,9,3.2,175.1,157.35,4876.0,364.0,5240.0,7417.0,1151.0,8568.0,14760152,26780,20,0,352,8,104668,792,13330036,6868,15.421428571428573,22.035714285714285,10.0,19.1,12.0,21.0,109.31,2.8,2.8225806451612905,5522,2496.777777777778,2614.0,2679.0,44.0,1659.87,1822.99
2022,10,경북,승용,계,11508,448,4.508430107526882,361.0762365591398,178.79441935483868,3463.0,518.0,3981.0,5668.0,1425.0,7093.0,83428288,164584,110496,4464,4484724,71744,47925156,85000,22891788,-38888,13.62857142857143,19.95,8.385714285714286,79.05714285714285,13.0,24.0,110.28,2.6,2.8225806451612905,5668,1321.7391304347825,2909.0,3447.0,381.0,1652.9,1819.46
2022,10,경북,승용,비사업용,10556,386,4.508430107526882,361.0762365591398,178.79441935483868,3463.0,518.0,3981.0,5668.0,1425.0,7093.0,83428288,164584,110496,4464,4484724,71744,47925156,85000,22891788,-38888,13.62857142857143,19.95,8.385714285714286,79.05714285714285,13.0,24.0,110.28,2.6,2.8225806451612905,5668,1321.7391304347825,2909.0,3447.0,381.0,1652.9,1819.46
2022,10,경북,승용,사업용,952,62,4.508430107526882,361.0762365591398,178.79441935483868,3463.0,518.0,3981.0,5668.0,1425.0,7093.0,83428288,164584,110496,4464,4484724,71744,47925156,85000,22891788,-38888,13.62857142857143,19.95,8.385714285714286,79.05714285714285,13.0,24.0,110.28,2.6,2.8225806451612905,5668,1321.7391304347825,2909.0,3447.0,381.0,1652.9,1819.46
2022,10,경북,화물,계,6187,346,3.2,175.1,157.35,3463.0,518.0,3981.0,5668.0,1425.0,7093.0,14760152,26780,20,0,352,8,104668,792,13330036,6868,13.62857142857143,19.95,8.385714285714286,79.05714285714285,13.0,24.0,110.28,2.6,2.8225806451612905,5668,2466.090909090909,2519.0,2725.0,26.0,1652.9,1819.46
2022,10,경북,화물,비사업용,5661,344,3.2,175.1,157.35,3463.0,518.0,3981.0,5668.0,1425.0,7093.0,14760152,26780,20,0,352,8,104668,792,13330036,6868,13.62857142857143,19.95,8.385714285714286,79.05714285714285,13.0,24.0,110.28,2.6,2.8225806451612905,5668,2466.090909090909,2519.0,2725.0,26.0,1652.9,1819.46
2022,10,경북,화물,사업용,526,2,3.2,175.1,157.35,3463.0,518.0,3981.0,5668.0,1425.0,7093.0,14760152,26780,20,0,352,8,104668,792,13330036,6868,13.62857142857143,19.95,8.385714285714286,79.05714285714285,13.0,24.0,110.28,2.6,2.8225806451612905,5668,2466.090909090909,2519.0,2725.0,26.0,1652.9,1819.46
2022,10,광주,승용,계,6408,385,4.508430107526882,361.0762365591398,178.79441935483868,2450.0,160.0,2610.0,3850.0,385.0,4235.0,83428288,164584,110496,4464,4484724,71744,47925156,85000,22891788,-38888,16.0,21.6,11.4,38.3,14.0,25.0,109.16,2.5,2.8225806451612905,6288,1100.0,2684.0,2661.0,23.0,1638.33,1815.17
2022,10,광주,승용,비사업용,5374,299,4.508430107526882,361.0762365591398,178.79441935483868,2450.0,160.0,2610.0,3850.0,385.0,4235.0,83428288,164584,110496,4464,4484724,71744,47925156,85000,22891788,-38888,16.0,21.6,11.4,38.3,14.0,25.0,109.16,2.5,2.8225806451612905,6288,1100.0,2684.0,2661.0,23.0,1638.33,1815.17
2022,10,광주,승용,사업용,1034,86,4.508430107526882,361.0762365591398,178.79441935483868,2450.0,160.0,2610.0,3850.0,385.0,4235.0,83428288,164584,110496,4464,4484724,71744,47925156,85000,22891788,-38888,16.0,21.6,11.4,38.3,14.0,25.0,109.16,2.5,2.8225806451612905,6288,1100.0,2684.0,2661.0,23.0,1638.33,1815.17
2022,10,광주,화물,계,1999,179,3.2,175.1,157.35,2450.0,160.0,2610.0,3850.0,385.0,4235.0,14760152,26780,20,0,352,8,104668,792,13330036,6868,16.0,21.6,11.4,38.3,14.0,25.0,109.16,2.5,2.8225806451612905,6288,2240.0,1051.0,1042.0,9.0,1638.33,1815.17
2022,10,광주,화물,비사업용,1524,170,3.2,175.1,157.35,2450.0,160.0,2610.0,3850.0,385.0,4235.0,14760152,26780,20,0,352,8,104668,792,13330036,6868,16.0,21.6,11.4,38.3,14.0,25.0,109.16,2.5,2.8225806451612905,6288,2240.0,1051.0,1042.0,9.0,1638.33,1815.17
2022,10,광주,화물,사업용,475,9,3.2,175.1,157.35,2450.0,160.0,2610.0,3850.0,385.0,4235.0,14760152,26780,20,0,352,8,104668,792,13330036,6868,16.0,21.6,11.4,38.3,14.0,25.0,109.16,2.5,2.8225806451612905,6288,2240.0,1051.0,1042.0,9.0,1638.33,1815.17
2022,10,대구,승용,계,19067,788,4.508430107526882,361.0762365591398,178.79441935483868,4462.0,246.0,4708.0,6922.0,614.0,7536.0,83428288,164584,110496,4464,4484724,71744,47925156,85000,22891788,-38888,15.5,21.6,10.1,25.6,12.0,24.0,109.61,2.8,2.8225806451612905,5601,1100.0,5926.0,6497.0,0.0,1605.57,1802.39
2022,10,대구,승용,비사업용,14559,662,4.508430107526882,361.0762365591398,178.79441935483868,4462.0,246.0,4708.0,6922.0,614.0,7536.0,83428288,164584,110496,4464,4484724,71744,47925156,85000,22891788,-38888,15.5,21.6,10.1,25.6,12.0,24.0,109.61,2.8,2.8225806451612905,5601,1100.0,5926.0,6497.0,0.0,1605.57,1802.39
2022,10,대구,승용,사업용,4508,126,4.508430107526882,361.0762365591398,178.79441935483868,4462.0,246.0,4708.0,6922.0,614.0,7536.0,83428288,164584,110496,4464,4484724,71744,47925156,85000,22891788,-38888,15.5,21.6,10.1,25.6,12.0,24.0,109.61,2.8,2.8225806451612905,5601,1100.0,5926.0,6497.0,0.0,1605.57,1802.39
2022,10,대구,화물,계,4231,287,3.2,175.1,157.35,4462.0,246.0,4708.0,6922.0,614.0,7536.0,14760152,26780,20,0,352,8,104668,792,13330036,6868,15.5,21.6,10.1,25.6,12.0,24.0,109.61,2.8,2.8225806451612905,5601,2240.0,1917.0,1931.0,0.0,1605.57,1802.39
2022,10,대구,화물,비사업용,3427,265,3.2,175.1,157.35,4462.0,246.0,4708.0,6922.0,614.0,7536.0,14760152,26780,20,0,352,8,104668,792,13330036,6868,15.5,21.6,10.1,25.6,12.0,24.0,109.61,2.8,2.8225806451612905,5601,2240.0,1917.0,1931.0,0.0,1605.57,1802.39
2022,10,대구,화물,사업용,804,22,3.2,175.1,157.35,4462.0,246.0,4708.0,6922.0,614.0,7536.0,14760152,26780,20,0,352,8,104668,792,13330036,6868,15.5,21.6,10.1,25.6,12.0,24.0,109.61,2.8,2.8225806451612905,5601,2240.0,1917.0,1931.0,0.0,1605.57,1802.39
2022,10,대전,승용,계,11007,588,4.508430107526882,361.0762365591398,178.79441935483868,2826.0,225.0,3051.0,4150.0,485.0,4635.0,83428288,164584,110496,4464,4484724,71744,47925156,85000,22891788,-38888,14.3,20.7,9.1,89.3,14.0,24.0,108.94,1.7,2.8225806451612905,6514,1200.0,5648.0,5724.0,0.0,1639.71,1830.34
2022,10,대전,승용,비사업용,8262,447,4.508430107526882,361.0762365591398,178.79441935483868,2826.0,225.0,3051.0,4150.0,485.0,4635.0,83428288,164584,110496,4464,4484724,71744,47925156,85000,22891788,-38888,14.3,20.7,9.1,89.3,14.0,24.0,108.94,1.7,2.8225806451612905,6514,1200.0,5648.0,5724.0,0.0,1639.71,1830.34
2022,10,대전,승용,사업용,2745,141,4.508430107526882,361.0762365591398,178.79441935483868,2826.0,225.0,3051.0,4150.0,485.0,4635.0,83428288,164584,110496,4464,4484724,71744,47925156,85000,22891788,-38888,14.3,20.7,9.1,89.3,14.0,24.0,108.94,1.7,2.8225806451612905,6514,1200.0,5648.0,5724.0,0.0,1639.71,1830.34
2022,10,대전,화물,계,2308,266,3.2,175.1,157.35,2826.0,225.0,3051.0,4150.0,485.0,4635.0,14760152,26780,20,0,352,8,104668,792,13330036,6868,14.3,20.7,9.1,89.3,14.0,24.0,108.94,1.7,2.8225806451612905,6514,3556.0,1073.0,1194.0,0.0,1639.71,1830.34
2022,10,대전,화물,비사업용,1807,254,3.2,175.1,157.35,2826.0,225.0,3051.0,4150.0,485.0,4635.0,14760152,26780,20,0,352,8,104668,792,13330036,6868,14.3,20.7,9.1,89.3,14.0,24.0,108.94,1.7,2.8225806451612905,6514,3556.0,1073.0,1194.0,0.0,1639.71,1830.34
2022,10,대전,화물,사업용,501,12,3.2,175.1,157.35,2826.0,225.0,3051.0,4150.0,485.0,4635.0,14760152,26780,20,0,352,8,104668,792,13330036,6868,14.3,20.7,9.1,89.3,14.0,24.0,108.94,1.7,2.8225806451612905,6514,3556.0,1073.0,1194.0,0.0,1639.71,1830.34
