년도,월,지역,완속충전기_신규설치,급속충전기_신규설치,전체충전기_신규설치,완속충전기_누적대수,급속충전기_누적대수,전체충전기_누적대수
2024,8,울산,1959.0,174.0,2133.0,6477.0,873.0,7350.0
2024,9,울산,1959.0,174.0,2133.0,6477.0,873.0,7350.0
2024,10,울산,1959.0,174.0,2133.0,6477.0,873.0,7350.0
2024,11,울산,1959.0,174.0,2133.0,6477.0,873.0,7350.0
2024,12,울산,1959.0,174.0,2133.0,6477.0,873.0,7350.0
2019,1,인천,260.0,101.0,361.0,260.0,101.0,361.0
2019,2,인천,260.0,101.0,361.0,260.0,101.0,361.0
2019,3,인천,260.0,101.0,361.0,260.0,101.0,361.0
2019,4,인천,260.0,101.0,361.0,260.0,101.0,361.0
2019,5,인천,260.0,101.0,361.0,260.0,101.0,361.0
2019,6,인천,260.0,101.0,361.0,260.0,101.0,361.0
2019,7,인천,260.0,101.0,361.0,260.0,101.0,361.0
2019,8,인천,260.0,101.0,361.0,260.0,101.0,361.0
2019,9,인천,260.0,101.0,361.0,260.0,101.0,361.0
2019,10,인천,260.0,101.0,361.0,260.0,101.0,361.0
2019,11,인천,260.0,101.0,361.0,260.0,101.0,361.0
2019,12,인천,260.0,101.0,361.0,260.0,101.0,361.0
2020,1,인천,410.0,88.0,498.0,670.0,189.0,859.0
2020,2,인천,410.0,88.0,498.0,670.0,189.0,859.0
2020,3,인천,410.0,88.0,498.0,670.0,189.0,859.0
2020,4,인천,410.0,88.0,498.0,670.0,189.0,859.0
2020,5,인천,410.0,88.0,498.0,670.0,189.0,859.0
2020,6,인천,410.0,88.0,498.0,670.0,189.0,859.0
2020,7,인천,410.0,88.0,498.0,670.0,189.0,859.0
2020,8,인천,410.0,88.0,498.0,670.0,189.0,859.0
2020,9,인천,410.0,88.0,498.0,670.0,189.0,859.0
2020,10,인천,410.0,88.0,498.0,670.0,189.0,859.0
2020,11,인천,410.0,88.0,498.0,670.0,189.0,859.0
2020,12,인천,410.0,88.0,498.0,670.0,189.0,859.0
2021,1,인천,1208.0,156.0,1364.0,1878.0,345.0,2223.0
2021,2,인천,1208.0,156.0,1364.0,1878.0,345.0,2223.0
2021,3,인천,1208.0,156.0,1364.0,1878.0,345.0,2223.0
2021,4,인천,1208.0,156.0,1364.0,1878.0,345.0,2223.0
2021,5,인천,1208.0,156.0,1364.0,1878.0,345.0,2223.0
2021,6,인천,1208.0,156.0,1364.0,1878.0,345.0,2223.0
2021,7,인천,1208.0,156.0,1364.0,1878.0,345.0,2223.0
2021,8,인천,1208.0,156.0,1364.0,1878.0,345.0,2223.0
2021,9,인천,1208.0,156.0,1364.0,1878.0,345.0,2223.0
2021,10,인천,1208.0,156.0,1364.0,1878.0,345.0,2223.0
2021,11,인천,1208.0,156.0,1364.0,1878.0,345.0,2223.0
2021,12,인천,1208.0,156.0,1364.0,1878.0,345.0,2223.0
2022,1,인천,5145.0,329.0,5474.0,7023.0,674.0,7697.0
2022,2,인천,5145.0,329.0,5474.0,7023.0,674.0,7697.0
2022,3,인천,5145.0,329.0,5474.0,7023.0,674.0,7697.0
2022,4,인천,5145.0,329.0,5474.0,7023.0,674.0,7697.0
2022,5,인천,5145.0,329.0,5474.0,7023.0,674.0,7697.0
2022,6,인천,5145.0,329.0,5474.0,7023.0,674.0,7697.0
2022,7,인천,5145.0,329.0,5474.0,7023.0,674.0,7697.0
2022,8,인천,5145.0,329.0,5474.0,7023.0,674.0,7697.0
2022,9,인천,5145.0,329.0,5474.0,7023.0,674.0,7697.0
2022,10,인천,5145.0,329.0,5474.0,7023.0,674.0,7697.0
2022,11,인천,5145.0,329.0,5474.0,7023.0,674.0,7697.0
2022,12,인천,5145.0,329.0,5474.0,7023.0,674.0,7697.0
2023,1,인천,6289.0,484.0,6773.0,13312.0,1158.0,14470.0
2023,2,인천,6289.0,484.0,6773.0,13312.0,1158.0,14470.0
2023,3,인천,6289.0,484.0,6773.0,13312.0,1158.0,14470.0
2023,4,인천,6289.0,484.0,6773.0,13312.0,1158.0,14470.0
2023,5,인천,6289.0,484.0,6773.0,13312.0,1158.0,14470.0
2023,6,인천,6289.0,484.0,6773.0,13312.0,1158.0,14470.0
2023,7,인천,6289.0,484.0,6773.0,13312.0,1158.0,14470.0
2023,8,인천,6289.0,484.0,6773.0,13312.0,1158.0,14470.0
2023,9,인천,6289.0,484.0,6773.0,13312.0,1158.0,14470.0
2023,10,인천,6289.0,484.0,6773.0,13312.0,1158.0,14470.0
2023,11,인천,6289.0,484.0,6773.0,13312.0,1158.0,14470.0
2023,12,인천,6289.0,484.0,6773.0,13312.0,1158.0,14470.0
2024,1,인천,6838.0,518.0,7356.0,20150.0,1676.0,21826.0
2024,2,인천,6838.0,518.0,7356.0,20150.0,1676.0,21826.0
2024,3,인천,6838.0,518.0,7356.0,20150.0,1676.0,21826.0
2024,4,인천,6838.0,518.0,7356.0,20150.0,1676.0,21826.0
2024,5,인천,6838.0,518.0,7356.0,20150.0,1676.0,21826.0
2024,6,인천,6838.0,518.0,7356.0,20150.0,1676.0,21826.0
2024,7,인천,6838.0,518.0,7356.0,20150.0,1676.0,21826.0
2024,8,인천,6838.0,518.0,7356.0,20150.0,1676.0,21826.0
2024,9,인천,6838.0,518.0,7356.0,20150.0,1676.0,21826.0
2024,10,인천,6838.0,518.0,7356.0,20150.0,1676.0,21826.0
2024,11,인천,6838.0,518.0,7356.0,20150.0,1676.0,21826.0
2024,12,인천,6838.0,518.0,7356.0,20150.0,1676.0,21826.0
2019,1,전국,9731.0,2645.0,12376.0,9731.0,2645.0,12376.0
2019,2,전국,9731.0,2645.0,12376.0,9731.0,2645.0,12376.0
2019,3,전국,9731.0,2645.0,12376.0,9731.0,2645.0,12376.0
2019,4,전국,9731.0,2645.0,12376.0,9731.0,2645.0,12376.0
2019,5,전국,9731.0,2645.0,12376.0,9731.0,2645.0,12376.0
2019,6,전국,9731.0,2645.0,12376.0,9731.0,2645.0,12376.0
2019,7,전국,9731.0,2645.0,12376.0,9731.0,2645.0,12376.0
2019,8,전국,9731.0,2645.0,12376.0,9731.0,2645.0,12376.0
2019,9,전국,9731.0,2645.0,12376.0,9731.0,2645.0,12376.0
2019,10,전국,9731.0,2645.0,12376.0,9731.0,2645.0,12376.0
2019,11,전국,9731.0,2645.0,12376.0,9731.0,2645.0,12376.0
2019,12,전국,9731.0,2645.0,12376.0,9731.0,2645.0,12376.0
2020,1,전국,10122.0,2529.0,12651.0,19853.0,5174.0,25027.0
2020,2,전국,10122.0,2529.0,12651.0,19853.0,5174.0,25027.0
2020,3,전국,10122.0,2529.0,12651.0,19853.0,5174.0,25027.0
2020,4,전국,10122.0,2529.0,12651.0,19853.0,5174.0,25027.0
2020,5,전국,10122.0,2529.0,12651.0,19853.0,5174.0,25027.0
2020,6,전국,10122.0,2529.0,12651.0,19853.0,5174.0,25027.0
2020,7,전국,10122.0,2529.0,12651.0,19853.0,5174.0,25027.0
2020,8,전국,10122.0,2529.0,12651.0,19853.0,5174.0,25027.0
2020,9,전국,10122.0,2529.0,12651.0,19853.0,5174.0,25027.0
2020,10,전국,10122.0,2529.0,12651.0,19853.0,5174.0,25027.0
2020,11,전국,10122.0,2529.0,12651.0,19853.0,5174.0,25027.0
2020,12,전국,10122.0,2529.0,12651.0,19853.0,5174.0,25027.0
2021,1,전국,24702.0,4312.0,29014.0,44555.0,9486.0,54041.0
2021,2,전국,24702.0,4312.0,29014.0,44555.0,9486.0,54041.0
2021,3,전국,24702.0,4312.0,29014.0,44555.0,9486.0,54041.0
2021,4,전국,24702.0,4312.0,29014.0,44555.0,9486.0,54041.0
2021,5,전국,24702.0,4312.0,29014.0,44555.0,9486.0,54041.0
2021,6,전국,24702.0,4312.0,29014.0,44555.0,9486.0,54041.0
2021,7,전국,24702.0,4312.0,29014.0,44555.0,9486.0,54041.0
2021,8,전국,24702.0,4312.0,29014.0,44555.0,9486.0,54041.0
2021,9,전국,24702.0,4312.0,29014.0,44555.0,9486.0,54041.0
2021,10,전국,24702.0,4312.0,29014.0,44555.0,9486.0,54041.0
2021,11,전국,24702.0,4312.0,29014.0,44555.0,9486.0,54041.0
2021,12,전국,24702.0,4312.0,29014.0,44555.0,9486.0,54041.0
2022,1,전국,90549.0,6848.0,97397.0,135104.0,16334.0,151438.0
2022,2,전국,90549.0,6848.0,97397.0,135104.0,16334.0,151438.0
2022,3,전국,90549.0,6848.0,97397.0,135104.0,16334.0,151438.0
2022,4,전국,90549.0,6848.0,97397.0,135104.0,16334.0,151438.0
2022,5,전국,90549.0,6848.0,97397.0,135104.0,16334.0,151438.0
2022,6,전국,90549.0,6848.0,97397.0,135104.0,16334.0,151438.0
2022,7,전국,90549.0,6848.0,97397.0,135104.0,16334.0,151438.0
2022,8,전국,90549.0,6848.0,97397.0,135104.0,16334.0,151438.0
2022,9,전국,90549.0,6848.0,97397.0,135104.0,16334.0,151438.0
2022,10,전국,90549.0,6848.0,97397.0,135104.0,16334.0,151438.0
2022,11,전국,90549.0,6848.0,97397.0,135104.0,16334.0,151438.0
2022,12,전국,90549.0,6848.0,97397.0,135104.0,16334.0,151438.0
2023,1,전국,100877.0,14737.0,115614.0,235981.0,31071.0,267052.0
2023,2,전국,100877.0,14737.0,115614.0,235981.0,31071.0,267052.0
2023,3,전국,100877.0,14737.0,115614.0,235981.0,31071.0,267052.0
2023,4,전국,100877.0,14737.0,115614.0,235981.0,31071.0,267052.0
2023,5,전국,100877.0,14737.0,115614.0,235981.0,31071.0,267052.0
2023,6,전국,100877.0,14737.0,115614.0,235981.0,31071.0,267052.0
2023,7,전국,100877.0,14737.0,115614.0,235981.0,31071.0,267052.0
2023,8,전국,100877.0,14737.0,115614.0,235981.0,31071.0,267052.0
2023,9,전국,100877.0,14737.0,115614.0,235981.0,31071.0,267052.0
2023,10,전국,100877.0,14737.0,115614.0,235981.0,31071.0,267052.0
2023,11,전국,100877.0,14737.0,115614.0,235981.0,31071.0,267052.0
2023,12,전국,100877.0,14737.0,115614.0,235981.0,31071.0,267052.0
2024,1,전국,100001.0,10601.0,110602.0,335982.0,41672.0,377654.0
2024,2,전국,100001.0,10601.0,110602.0,335982.0,41672.0,377654.0
2024,3,전국,100001.0,10601.0,110602.0,335982.0,41672.0,377654.0
2024,4,전국,100001.0,10601.0,110602.0,335982.0,41672.0,377654.0
2024,5,전국,100001.0,10601.0,110602.0,335982.0,41672.0,377654.0
2024,6,전국,100001.0,10601.0,110602.0,335982.0,41672.0,377654.0
2024,7,전국,100001.0,10601.0,110602.0,335982.0,41672.0,377654.0
2024,8,전국,100001.0,10601.0,110602.0,335982.0,41672.0,377654.0
2024,9,전국,100001.0,10601.0,110602.0,335982.0,41672.0,377654.0
2024,10,전국,100001.0,10601.0,110602.0,335982.0,41672.0,377654.0
2024,11,전국,100001.0,10601.0,110602.0,335982.0,41672.0,377654.0
2024,12,전국,100001.0,10601.0,110602.0,335982.0,41672.0,377654.0
2019,1,전남,331.0,174.0,505.0,331.0,174.0,505.0
2019,2,전남,331.0,174.0,505.0,331.0,174.0,505.0
2019,3,전남,331.0,174.0,505.0,331.0,174.0,505.0
2019,4,전남,331.0,174.0,505.0,331.0,174.0,505.0
2019,5,전남,331.0,174.0,505.0,331.0,174.0,505.0
2019,6,전남,331.0,174.0,505.0,331.0,174.0,505.0
2019,7,전남,331.0,174.0,505.0,331.0,174.0,505.0
2019,8,전남,331.0,174.0,505.0,331.0,174.0,505.0
2019,9,전남,331.0,174.0,505.0,331.0,174.0,505.0
2019,10,전남,331.0,174.0,505.0,331.0,174.0,505.0
2019,11,전남,331.0,174.0,505.0,331.0,174.0,505.0
2019,12,전남,331.0,174.0,505.0,331.0,174.0,505.0
2020,1,전남,526.0,184.0,710.0,857.0,358.0,1215.0
2020,2,전남,526.0,184.0,710.0,857.0,358.0,1215.0
2020,3,전남,526.0,184.0,710.0,857.0,358.0,1215.0
2020,4,전남,526.0,184.0,710.0,857.0,358.0,1215.0
2020,5,전남,526.0,184.0,710.0,857.0,358.0,1215.0
2020,6,전남,526.0,184.0,710.0,857.0,358.0,1215.0
2020,7,전남,526.0,184.0,710.0,857.0,358.0,1215.0
2020,8,전남,526.0,184.0,710.0,857.0,358.0,1215.0
2020,9,전남,526.0,184.0,710.0,857.0,358.0,1215.0
2020,10,전남,526.0,184.0,710.0,857.0,358.0,1215.0
2020,11,전남,526.0,184.0,710.0,857.0,358.0,1215.0
2020,12,전남,526.0,184.0,710.0,857.0,358.0,1215.0
2021,1,전남,513.0,262.0,775.0,1370.0,620.0,1990.0
2021,2,전남,513.0,262.0,775.0,1370.0,620.0,1990.0
2021,3,전남,513.0,262.0,775.0,1370.0,620.0,1990.0
2021,4,전남,513.0,262.0,775.0,1370.0,620.0,1990.0
2021,5,전남,513.0,262.0,775.0,1370.0,620.0,1990.0
2021,6,전남,513.0,262.0,775.0,1370.0,620.0,1990.0
2021,7,전남,513.0,262.0,775.0,1370.0,620.0,1990.0
2021,8,전남,513.0,262.0,775.0,1370.0,620.0,1990.0
2021,9,전남,513.0,262.0,775.0,1370.0,620.0,1990.0
2021,10,전남,513.0,262.0,775.0,1370.0,620.0,1990.0
2021,11,전남,513.0,262.0,775.0,1370.0,620.0,1990.0
2021,12,전남,513.0,262.0,775.0,1370.0,620.0,1990.0
2022,1,전남,2128.0,267.0,2395.0,3498.0,887.0,4385.0
2022,2,전남,2128.0,267.0,2395.0,3498.0,887.0,4385.0
2022,3,전남,2128.0,267.0,2395.0,3498.0,887.0,4385.0
2022,4,전남,2128.0,267.0,2395.0,3498.0,887.0,4385.0
2022,5,전남,2128.0,267.0,2395.0,3498.0,887.0,4385.0
2022,6,전남,2128.0,267.0,2395.0,3498.0,887.0,4385.0
2022,7,전남,2128.0,267.0,2395.0,3498.0,887.0,4385.0
2022,8,전남,2128.0,267.0,2395.0,3498.0,887.0,4385.0
2022,9,전남,2128.0,267.0,2395.0,3498.0,887.0,4385.0
2022,10,전남,2128.0,267.0,2395.0,3498.0,887.0,4385.0
2022,11,전남,2128.0,267.0,2395.0,3498.0,887.0,4385.0
2022,12,전남,2128.0,267.0,2395.0,3498.0,887.0,4385.0
2023,1,전남,3463.0,685.0,4148.0,6961.0,1572.0,8533.0
2023,2,전남,3463.0,685.0,4148.0,6961.0,1572.0,8533.0
2023,3,전남,3463.0,685.0,4148.0,6961.0,1572.0,8533.0
2023,4,전남,3463.0,685.0,4148.0,6961.0,1572.0,8533.0
2023,5,전남,3463.0,685.0,4148.0,6961.0,1572.0,8533.0
2023,6,전남,3463.0,685.0,4148.0,6961.0,1572.0,8533.0
2023,7,전남,3463.0,685.0,4148.0,6961.0,1572.0,8533.0
2023,8,전남,3463.0,685.0,4148.0,6961.0,1572.0,8533.0
2023,9,전남,3463.0,685.0,4148.0,6961.0,1572.0,8533.0
2023,10,전남,3463.0,685.0,4148.0,6961.0,1572.0,8533.0
2023,11,전남,3463.0,685.0,4148.0,6961.0,1572.0,8533.0
2023,12,전남,3463.0,685.0,4148.0,6961.0,1572.0,8533.0
2024,1,전남,3520.0,467.0,3987.0,10481.0,2039.0,12520.0
2024,2,전남,3520.0,467.0,3987.0,10481.0,2039.0,12520.0
2024,3,전남,3520.0,467.0,3987.0,10481.0,2039.0,12520.0
2024,4,전남,3520.0,467.0,3987.0,10481.0,2039.0,12520.0
2024,5,전남,3520.0,467.0,3987.0,10481.0,2039.0,12520.0
2024,6,전남,3520.0,467.0,3987.0,10481.0,2039.0,12520.0
2024,7,전남,3520.0,467.0,3987.0,10481.0,2039.0,12520.0
2024,8,전남,3520.0,467.0,3987.0,10481.0,2039.0,12520.0
2024,9,전남,3520.0,467.0,3987.0,10481.0,2039.0,12520.0
2024,10,전남,3520.0,467.0,3987.0,10481.0,2039.0,12520.0
2024,11,전남,3520.0,467.0,3987.0,10481.0,2039.0,12520.0
2024,12,전남,3520.0,467.0,3987.0,10481.0,2039.0,12520.0
2019,1,전북,250.0,106.0,356.0,250.0,106.0,356.0
2019,2,전북,250.0,106.0,356.0,250.0,106.0,356.0
2019,3,전북,250.0,106.0,356.0,250.0,106.0,356.0
2019,4,전북,250.0,106.0,356.0,250.0,106.0,356.0
2019,5,전북,250.0,106.0,356.0,250.0,106.0,356.0
2019,6,전북,250.0,106.0,356.0,250.0,106.0,356.0
2019,7,전북,250.0,106.0,356.0,250.0,106.0,356.0
2019,8,전북,250.0,106.0,356.0,250.0,106.0,356.0
2019,9,전북,250.0,106.0,356.0,250.0,106.0,356.0
2019,10,전북,250.0,106.0,356.0,250.0,106.0,356.0
2019,11,전북,250.0,106.0,356.0,250.0,106.0,356.0
2019,12,전북,250.0,106.0,356.0,250.0,106.0,356.0
2020,1,전북,463.0,230.0,693.0,713.0,336.0,1049.0
2020,2,전북,463.0,230.0,693.0,713.0,336.0,1049.0
2020,3,전북,463.0,230.0,693.0,713.0,336.0,1049.0
2020,4,전북,463.0,230.0,693.0,713.0,336.0,1049.0
2020,5,전북,463.0,230.0,693.0,713.0,336.0,1049.0
2020,6,전북,463.0,230.0,693.0,713.0,336.0,1049.0
2020,7,전북,463.0,230.0,693.0,713.0,336.0,1049.0
2020,8,전북,463.0,230.0,693.0,713.0,336.0,1049.0
2020,9,전북,463.0,230.0,693.0,713.0,336.0,1049.0
2020,10,전북,463.0,230.0,693.0,713.0,336.0,1049.0
2020,11,전북,463.0,230.0,693.0,713.0,336.0,1049.0
2020,12,전북,463.0,230.0,693.0,713.0,336.0,1049.0
2021,1,전북,570.0,249.0,819.0,1283.0,585.0,1868.0
2021,2,전북,570.0,249.0,819.0,1283.0,585.0,1868.0
2021,3,전북,570.0,249.0,819.0,1283.0,585.0,1868.0
2021,4,전북,570.0,249.0,819.0,1283.0,585.0,1868.0
2021,5,전북,570.0,249.0,819.0,1283.0,585.0,1868.0
2021,6,전북,570.0,249.0,819.0,1283.0,585.0,1868.0
2021,7,전북,570.0,249.0,819.0,1283.0,585.0,1868.0
2021,8,전북,570.0,249.0,819.0,1283.0,585.0,1868.0
2021,9,전북,570.0,249.0,819.0,1283.0,585.0,1868.0
2021,10,전북,570.0,249.0,819.0,1283.0,585.0,1868.0
2021,11,전북,570.0,249.0,819.0,1283.0,585.0,1868.0
2021,12,전북,570.0,249.0,819.0,1283.0,585.0,1868.0
2022,1,전북,2865.0,306.0,3171.0,4148.0,891.0,5039.0
2022,2,전북,2865.0,306.0,3171.0,4148.0,891.0,5039.0
2022,3,전북,2865.0,306.0,3171.0,4148.0,891.0,5039.0
2022,4,전북,2865.0,306.0,3171.0,4148.0,891.0,5039.0
2022,5,전북,2865.0,306.0,3171.0,4148.0,891.0,5039.0
2022,6,전북,2865.0,306.0,3171.0,4148.0,891.0,5039.0
2022,7,전북,2865.0,306.0,3171.0,4148.0,891.0,5039.0
2022,8,전북,2865.0,306.0,3171.0,4148.0,891.0,5039.0
2022,9,전북,2865.0,306.0,3171.0,4148.0,891.0,5039.0
2022,10,전북,2865.0,306.0,3171.0,4148.0,891.0,5039.0
2022,11,전북,2865.0,306.0,3171.0,4148.0,891.0,5039.0
2022,12,전북,2865.0,306.0,3171.0,4148.0,891.0,5039.0
2023,1,전북,3070.0,870.0,3940.0,7218.0,1761.0,8979.0
2023,2,전북,3070.0,870.0,3940.0,7218.0,1761.0,8979.0
2023,3,전북,3070.0,870.0,3940.0,7218.0,1761.0,8979.0
2023,4,전북,3070.0,870.0,3940.0,7218.0,1761.0,8979.0
2023,5,전북,3070.0,870.0,3940.0,7218.0,1761.0,8979.0
2023,6,전북,3070.0,870.0,3940.0,7218.0,1761.0,8979.0
2023,7,전북,3070.0,870.0,3940.0,7218.0,1761.0,8979.0
2023,8,전북,3070.0,870.0,3940.0,7218.0,1761.0,8979.0
2023,9,전북,3070.0,870.0,3940.0,7218.0,1761.0,8979.0
2023,10,전북,3070.0,870.0,3940.0,7218.0,1761.0,8979.0
2023,11,전북,3070.0,870.0,3940.0,7218.0,1761.0,8979.0
2023,12,전북,3070.0,870.0,3940.0,7218.0,1761.0,8979.0
2024,1,전북,3678.0,626.0,4304.0,10896.0,2387.0,13283.0
2024,2,전북,3678.0,626.0,4304.0,10896.0,2387.0,13283.0
2024,3,전북,3678.0,626.0,4304.0,10896.0,2387.0,13283.0
2024,4,전북,3678.0,626.0,4304.0,10896.0,2387.0,13283.0
2024,5,전북,3678.0,626.0,4304.0,10896.0,2387.0,13283.0
2024,6,전북,3678.0,626.0,4304.0,10896.0,2387.0,13283.0
2024,7,전북,3678.0,626.0,4304.0,10896.0,2387.0,13283.0
2024,8,전북,3678.0,626.0,4304.0,10896.0,2387.0,13283.0
2024,9,전북,3678.0,626.0,4304.0,10896.0,2387.0,13283.0
2024,10,전북,3678.0,626.0,4304.0,10896.0,2387.0,13283.0
2024,11,전북,3678.0,626.0,4304.0,10896.0,2387.0,13283.0
2024,12,전북,3678.0,626.0,4304.0,10896.0,2387.0,13283.0
2019,1,제주,572.0,193.0,765.0,572.0,193.0,765.0
2019,2,제주,572.0,193.0,765.0,572.0,193.0,765.0
2019,3,제주,572.0,193.0,765.0,572.0,193.0,765.0
2019,4,제주,572.0,193.0,765.0,572.0,193.0,765.0
2019,5,제주,572.0,193.0,765.0,572.0,193.0,765.0
2019,6,제주,572.0,193.0,765.0,572.0,193.0,765.0
2019,7,제주,572.0,193.0,765.0,572.0,193.0,765.0
2019,8,제주,572.0,193.0,765.0,572.0,193.0,765.0
2019,9,제주,572.0,193.0,765.0,572.0,193.0,765.0
2019,10,제주,572.0,193.0,765.0,572.0,193.0,765.0
2019,11,제주,572.0,193.0,765.0,572.0,193.0,765.0
2019,12,제주,572.0,193.0,765.0,572.0,193.0,765.0
2020,1,제주,575.0,246.0,821.0,1147.0,439.0,1586.0
2020,2,제주,575.0,246.0,821.0,1147.0,439.0,1586.0
2020,3,제주,575.0,246.0,821.0,1147.0,439.0,1586.0
2020,4,제주,575.0,246.0,821.0,1147.0,439.0,1586.0
2020,5,제주,575.0,246.0,821.0,1147.0,439.0,1586.0
2020,6,제주,575.0,246.0,821.0,1147.0,439.0,1586.0
2020,7,제주,575.0,246.0,821.0,1147.0,439.0,1586.0
2020,8,제주,575.0,246.0,821.0,1147.0,439.0,1586.0
2020,9,제주,575.0,246.0,821.0,1147.0,439.0,1586.0
2020,10,제주,575.0,246.0,821.0,1147.0,439.0,1586.0
2020,11,제주,575.0,246.0,821.0,1147.0,439.0,1586.0
2020,12,제주,575.0,246.0,821.0,1147.0,439.0,1586.0
2021,1,제주,544.0,343.0,887.0,1691.0,782.0,2473.0
2021,2,제주,544.0,343.0,887.0,1691.0,782.0,2473.0
2021,3,제주,544.0,343.0,887.0,1691.0,782.0,2473.0
2021,4,제주,544.0,343.0,887.0,1691.0,782.0,2473.0
2021,5,제주,544.0,343.0,887.0,1691.0,782.0,2473.0
2021,6,제주,544.0,343.0,887.0,1691.0,782.0,2473.0
2021,7,제주,544.0,343.0,887.0,1691.0,782.0,2473.0
2021,8,제주,544.0,343.0,887.0,1691.0,782.0,2473.0
2021,9,제주,544.0,343.0,887.0,1691.0,782.0,2473.0
2021,10,제주,544.0,343.0,887.0,1691.0,782.0,2473.0
2021,11,제주,544.0,343.0,887.0,1691.0,782.0,2473.0
2021,12,제주,544.0,343.0,887.0,1691.0,782.0,2473.0
2022,1,제주,1048.0,458.0,1506.0,2739.0,1240.0,3979.0
2022,2,제주,1048.0,458.0,1506.0,2739.0,1240.0,3979.0
2022,3,제주,1048.0,458.0,1506.0,2739.0,1240.0,3979.0
2022,4,제주,1048.0,458.0,1506.0,2739.0,1240.0,3979.0
2022,5,제주,1048.0,458.0,1506.0,2739.0,1240.0,3979.0
2022,6,제주,1048.0,458.0,1506.0,2739.0,1240.0,3979.0
2022,7,제주,1048.0,458.0,1506.0,2739.0,1240.0,3979.0
2022,8,제주,1048.0,458.0,1506.0,2739.0,1240.0,3979.0
2022,9,제주,1048.0,458.0,1506.0,2739.0,1240.0,3979.0
2022,10,제주,1048.0,458.0,1506.0,2739.0,1240.0,3979.0
2022,11,제주,1048.0,458.0,1506.0,2739.0,1240.0,3979.0
2022,12,제주,1048.0,458.0,1506.0,2739.0,1240.0,3979.0
2023,1,제주,1384.0,337.0,1721.0,4123.0,1577.0,5700.0
2023,2,제주,1384.0,337.0,1721.0,4123.0,1577.0,5700.0
2023,3,제주,1384.0,337.0,1721.0,4123.0,1577.0,5700.0
2023,4,제주,1384.0,337.0,1721.0,4123.0,1577.0,5700.0
2023,5,제주,1384.0,337.0,1721.0,4123.0,1577.0,5700.0
2023,6,제주,1384.0,337.0,1721.0,4123.0,1577.0,5700.0
2023,7,제주,1384.0,337.0,1721.0,4123.0,1577.0,5700.0
2023,8,제주,1384.0,337.0,1721.0,4123.0,1577.0,5700.0
2023,9,제주,1384.0,337.0,1721.0,4123.0,1577.0,5700.0
2023,10,제주,1384.0,337.0,1721.0,4123.0,1577.0,5700.0
2023,11,제주,1384.0,337.0,1721.0,4123.0,1577.0,5700.0
2023,12,제주,1384.0,337.0,1721.0,4123.0,1577.0,5700.0
2024,1,제주,1198.0,278.0,1476.0,5321.0,1855.0,7176.0
2024,2,제주,1198.0,278.0,1476.0,5321.0,1855.0,7176.0
2024,3,제주,1198.0,278.0,1476.0,5321.0,1855.0,7176.0
2024,4,제주,1198.0,278.0,1476.0,5321.0,1855.0,7176.0
2024,5,제주,1198.0,278.0,1476.0,5321.0,1855.0,7176.0
2024,6,제주,1198.0,278.0,1476.0,5321.0,1855.0,7176.0
2024,7,제주,1198.0,278.0,1476.0,5321.0,1855.0,7176.0
2024,8,제주,1198.0,278.0,1476.0,5321.0,1855.0,7176.0
2024,9,제주,1198.0,278.0,1476.0,5321.0,1855.0,7176.0
2024,10,제주,1198.0,278.0,1476.0,5321.0,1855.0,7176.0
2024,11,제주,1198.0,278.0,1476.0,5321.0,1855.0,7176.0
2024,12,제주,1198.0,278.0,1476.0,5321.0,1855.0,7176.0
2019,1,충남,632.0,219.0,851.0,632.0,219.0,851.0
2019,2,충남,632.0,219.0,851.0,632.0,219.0,851.0
2019,3,충남,632.0,219.0,851.0,632.0,219.0,851.0
2019,4,충남,632.0,219.0,851.0,632.0,219.0,851.0
2019,5,충남,632.0,219.0,851.0,632.0,219.0,851.0
2019,6,충남,632.0,219.0,851.0,632.0,219.0,851.0
2019,7,충남,632.0,219.0,851.0,632.0,219.0,851.0
2019,8,충남,632.0,219.0,851.0,632.0,219.0,851.0
2019,9,충남,632.0,219.0,851.0,632.0,219.0,851.0
2019,10,충남,632.0,219.0,851.0,632.0,219.0,851.0
2019,11,충남,632.0,219.0,851.0,632.0,219.0,851.0
2019,12,충남,632.0,219.0,851.0,632.0,219.0,851.0
2020,1,충남,410.0,124.0,534.0,1042.0,343.0,1385.0
2020,2,충남,410.0,124.0,534.0,1042.0,343.0,1385.0
2020,3,충남,410.0,124.0,534.0,1042.0,343.0,1385.0
2020,4,충남,410.0,124.0,534.0,1042.0,343.0,1385.0
2020,5,충남,410.0,124.0,534.0,1042.0,343.0,1385.0
2020,6,충남,410.0,124.0,534.0,1042.0,343.0,1385.0
2020,7,충남,410.0,124.0,534.0,1042.0,343.0,1385.0
2020,8,충남,410.0,124.0,534.0,1042.0,343.0,1385.0
2020,9,충남,410.0,124.0,534.0,1042.0,343.0,1385.0
2020,10,충남,410.0,124.0,534.0,1042.0,343.0,1385.0
2020,11,충남,410.0,124.0,534.0,1042.0,343.0,1385.0
2020,12,충남,410.0,124.0,534.0,1042.0,343.0,1385.0
2021,1,충남,813.0,312.0,1125.0,1855.0,655.0,2510.0
2021,2,충남,813.0,312.0,1125.0,1855.0,655.0,2510.0
2021,3,충남,813.0,312.0,1125.0,1855.0,655.0,2510.0
2021,4,충남,813.0,312.0,1125.0,1855.0,655.0,2510.0
