년도,월,지역,차종,용도,연료,등록수,순증가량
2022,09,전남,화물,비사업용,하이브리드,2,0
2022,09,전남,화물,사업용,하이브리드,0,0
2022,09,전북,소계,계,하이브리드,29522,450
2022,09,전북,소계,비사업용,하이브리드,29176,443
2022,09,전북,소계,사업용,하이브리드,346,7
2022,09,전북,승용,계,하이브리드,29513,450
2022,09,전북,승용,비사업용,하이브리드,29173,443
2022,09,전북,승용,사업용,하이브리드,340,7
2022,09,전북,승합,계,하이브리드,6,0
2022,09,전북,승합,비사업용,하이브리드,0,0
2022,09,전북,승합,사업용,하이브리드,6,0
2022,09,전북,특수,계,하이브리드,1,0
2022,09,전북,특수,비사업용,하이브리드,1,0
2022,09,전북,특수,사업용,하이브리드,0,0
2022,09,전북,화물,계,하이브리드,2,0
2022,09,전북,화물,비사업용,하이브리드,2,0
2022,09,전북,화물,사업용,하이브리드,0,0
2022,09,제주,소계,계,하이브리드,37264,1044
2022,09,제주,소계,비사업용,하이브리드,12356,215
2022,09,제주,소계,사업용,하이브리드,24908,829
2022,09,제주,승용,계,하이브리드,37263,1044
2022,09,제주,승용,비사업용,하이브리드,12356,215
2022,09,제주,승용,사업용,하이브리드,24907,829
2022,09,제주,승합,계,하이브리드,0,0
2022,09,제주,승합,비사업용,하이브리드,0,0
2022,09,제주,승합,사업용,하이브리드,0,0
2022,09,제주,특수,계,하이브리드,0,0
2022,09,제주,특수,비사업용,하이브리드,0,0
2022,09,제주,특수,사업용,하이브리드,0,0
2022,09,제주,화물,계,하이브리드,1,0
2022,09,제주,화물,비사업용,하이브리드,0,0
2022,09,제주,화물,사업용,하이브리드,1,0
2022,09,충남,소계,계,하이브리드,37615,632
2022,09,충남,소계,비사업용,하이브리드,37355,633
2022,09,충남,소계,사업용,하이브리드,260,-1
2022,09,충남,승용,계,하이브리드,37608,632
2022,09,충남,승용,비사업용,하이브리드,37348,633
2022,09,충남,승용,사업용,하이브리드,260,-1
2022,09,충남,승합,계,하이브리드,0,0
2022,09,충남,승합,비사업용,하이브리드,0,0
2022,09,충남,승합,사업용,하이브리드,0,0
2022,09,충남,특수,계,하이브리드,0,0
2022,09,충남,특수,비사업용,하이브리드,0,0
2022,09,충남,특수,사업용,하이브리드,0,0
2022,09,충남,화물,계,하이브리드,7,0
2022,09,충남,화물,비사업용,하이브리드,7,0
2022,09,충남,화물,사업용,하이브리드,0,0
2022,09,충북,소계,계,하이브리드,29834,532
2022,09,충북,소계,비사업용,하이브리드,29202,493
2022,09,충북,소계,사업용,하이브리드,632,39
2022,09,충북,승용,계,하이브리드,29822,533
2022,09,충북,승용,비사업용,하이브리드,29193,494
2022,09,충북,승용,사업용,하이브리드,629,39
2022,09,충북,승합,계,하이브리드,3,0
2022,09,충북,승합,비사업용,하이브리드,0,0
2022,09,충북,승합,사업용,하이브리드,3,0
2022,09,충북,특수,계,하이브리드,0,0
2022,09,충북,특수,비사업용,하이브리드,0,0
2022,09,충북,특수,사업용,하이브리드,0,0
2022,09,충북,화물,계,하이브리드,9,-1
2022,09,충북,화물,비사업용,하이브리드,9,-1
2022,09,충북,화물,사업용,하이브리드,0,0
2022,10,강원,소계,계,하이브리드,27763,382
2022,10,강원,소계,비사업용,하이브리드,27651,383
2022,10,강원,소계,사업용,하이브리드,112,-1
2022,10,강원,승용,계,하이브리드,27758,382
2022,10,강원,승용,비사업용,하이브리드,27646,383
2022,10,강원,승용,사업용,하이브리드,112,-1
2022,10,강원,승합,계,하이브리드,0,0
2022,10,강원,승합,비사업용,하이브리드,0,0
2022,10,강원,승합,사업용,하이브리드,0,0
2022,10,강원,특수,계,하이브리드,0,0
2022,10,강원,특수,비사업용,하이브리드,0,0
2022,10,강원,특수,사업용,하이브리드,0,0
2022,10,강원,화물,계,하이브리드,5,0
2022,10,강원,화물,비사업용,하이브리드,5,0
2022,10,강원,화물,사업용,하이브리드,0,0
2022,10,경기,소계,계,하이브리드,293935,4544
2022,10,경기,소계,비사업용,하이브리드,291712,4554
2022,10,경기,소계,사업용,하이브리드,2223,-10
2022,10,경기,승용,계,하이브리드,293822,4544
2022,10,경기,승용,비사업용,하이브리드,291677,4554
2022,10,경기,승용,사업용,하이브리드,2145,-10
2022,10,경기,승합,계,하이브리드,78,0
2022,10,경기,승합,비사업용,하이브리드,0,0
2022,10,경기,승합,사업용,하이브리드,78,0
2022,10,경기,특수,계,하이브리드,0,0
2022,10,경기,특수,비사업용,하이브리드,0,0
2022,10,경기,특수,사업용,하이브리드,0,0
2022,10,경기,화물,계,하이브리드,35,0
2022,10,경기,화물,비사업용,하이브리드,35,0
2022,10,경기,화물,사업용,하이브리드,0,0
2022,10,경남,소계,계,하이브리드,69950,1549
2022,10,경남,소계,비사업용,하이브리드,59980,1211
2022,10,경남,소계,사업용,하이브리드,9970,338
2022,10,경남,승용,계,하이브리드,69947,1549
2022,10,경남,승용,비사업용,하이브리드,59977,1211
2022,10,경남,승용,사업용,하이브리드,9970,338
2022,10,경남,승합,계,하이브리드,0,0
2022,10,경남,승합,비사업용,하이브리드,0,0
2022,10,경남,승합,사업용,하이브리드,0,0
2022,10,경남,특수,계,하이브리드,0,0
2022,10,경남,특수,비사업용,하이브리드,0,0
2022,10,경남,특수,사업용,하이브리드,0,0
2022,10,경남,화물,계,하이브리드,3,0
2022,10,경남,화물,비사업용,하이브리드,3,0
2022,10,경남,화물,사업용,하이브리드,0,0
2022,10,경북,소계,계,하이브리드,42754,625
2022,10,경북,소계,비사업용,하이브리드,42664,625
2022,10,경북,소계,사업용,하이브리드,90,0
2022,10,경북,승용,계,하이브리드,42718,625
2022,10,경북,승용,비사업용,하이브리드,42659,625
2022,10,경북,승용,사업용,하이브리드,59,0
2022,10,경북,승합,계,하이브리드,31,0
2022,10,경북,승합,비사업용,하이브리드,0,0
2022,10,경북,승합,사업용,하이브리드,31,0
2022,10,경북,특수,계,하이브리드,0,0
2022,10,경북,특수,비사업용,하이브리드,0,0
2022,10,경북,특수,사업용,하이브리드,0,0
2022,10,경북,화물,계,하이브리드,5,0
2022,10,경북,화물,비사업용,하이브리드,5,0
2022,10,경북,화물,사업용,하이브리드,0,0
2022,10,광주,소계,계,하이브리드,28729,494
2022,10,광주,소계,비사업용,하이브리드,28572,494
2022,10,광주,소계,사업용,하이브리드,157,0
2022,10,광주,승용,계,하이브리드,28703,494
2022,10,광주,승용,비사업용,하이브리드,28572,494
2022,10,광주,승용,사업용,하이브리드,131,0
2022,10,광주,승합,계,하이브리드,26,0
2022,10,광주,승합,비사업용,하이브리드,0,0
2022,10,광주,승합,사업용,하이브리드,26,0
2022,10,광주,특수,계,하이브리드,0,0
2022,10,광주,특수,비사업용,하이브리드,0,0
2022,10,광주,특수,사업용,하이브리드,0,0
2022,10,광주,화물,계,하이브리드,0,0
2022,10,광주,화물,비사업용,하이브리드,0,0
2022,10,광주,화물,사업용,하이브리드,0,0
2022,10,대구,소계,계,하이브리드,57696,768
2022,10,대구,소계,비사업용,하이브리드,57074,748
2022,10,대구,소계,사업용,하이브리드,622,20
2022,10,대구,승용,계,하이브리드,57682,768
2022,10,대구,승용,비사업용,하이브리드,57073,748
2022,10,대구,승용,사업용,하이브리드,609,20
2022,10,대구,승합,계,하이브리드,14,0
2022,10,대구,승합,비사업용,하이브리드,1,0
2022,10,대구,승합,사업용,하이브리드,13,0
2022,10,대구,특수,계,하이브리드,0,0
2022,10,대구,특수,비사업용,하이브리드,0,0
2022,10,대구,특수,사업용,하이브리드,0,0
2022,10,대구,화물,계,하이브리드,0,0
2022,10,대구,화물,비사업용,하이브리드,0,0
2022,10,대구,화물,사업용,하이브리드,0,0
2022,10,대전,소계,계,하이브리드,27981,392
2022,10,대전,소계,비사업용,하이브리드,27625,376
2022,10,대전,소계,사업용,하이브리드,356,16
2022,10,대전,승용,계,하이브리드,27977,391
2022,10,대전,승용,비사업용,하이브리드,27621,375
2022,10,대전,승용,사업용,하이브리드,356,16
2022,10,대전,승합,계,하이브리드,0,0
2022,10,대전,승합,비사업용,하이브리드,0,0
2022,10,대전,승합,사업용,하이브리드,0,0
2022,10,대전,특수,계,하이브리드,0,0
2022,10,대전,특수,비사업용,하이브리드,0,0
2022,10,대전,특수,사업용,하이브리드,0,0
2022,10,대전,화물,계,하이브리드,4,1
2022,10,대전,화물,비사업용,하이브리드,4,1
2022,10,대전,화물,사업용,하이브리드,0,0
2022,10,부산,소계,계,하이브리드,77063,1442
2022,10,부산,소계,비사업용,하이브리드,67272,1089
2022,10,부산,소계,사업용,하이브리드,9791,353
2022,10,부산,승용,계,하이브리드,77056,1442
2022,10,부산,승용,비사업용,하이브리드,67267,1089
2022,10,부산,승용,사업용,하이브리드,9789,353
2022,10,부산,승합,계,하이브리드,3,0
2022,10,부산,승합,비사업용,하이브리드,1,0
2022,10,부산,승합,사업용,하이브리드,2,0
2022,10,부산,특수,계,하이브리드,0,0
2022,10,부산,특수,비사업용,하이브리드,0,0
2022,10,부산,특수,사업용,하이브리드,0,0
2022,10,부산,화물,계,하이브리드,4,0
2022,10,부산,화물,비사업용,하이브리드,4,0
2022,10,부산,화물,사업용,하이브리드,0,0
2022,10,서울,소계,계,하이브리드,164102,1701
2022,10,서울,소계,비사업용,하이브리드,158778,1745
2022,10,서울,소계,사업용,하이브리드,5324,-44
2022,10,서울,승용,계,하이브리드,164043,1702
2022,10,서울,승용,비사업용,하이브리드,158768,1745
2022,10,서울,승용,사업용,하이브리드,5275,-43
2022,10,서울,승합,계,하이브리드,50,-1
2022,10,서울,승합,비사업용,하이브리드,1,0
2022,10,서울,승합,사업용,하이브리드,49,-1
2022,10,서울,특수,계,하이브리드,0,0
2022,10,서울,특수,비사업용,하이브리드,0,0
2022,10,서울,특수,사업용,하이브리드,0,0
2022,10,서울,화물,계,하이브리드,9,0
2022,10,서울,화물,비사업용,하이브리드,9,0
2022,10,서울,화물,사업용,하이브리드,0,0
2022,10,세종,소계,계,하이브리드,12419,156
2022,10,세종,소계,비사업용,하이브리드,12396,157
2022,10,세종,소계,사업용,하이브리드,23,-1
2022,10,세종,승용,계,하이브리드,12406,156
2022,10,세종,승용,비사업용,하이브리드,12394,157
2022,10,세종,승용,사업용,하이브리드,12,-1
2022,10,세종,승합,계,하이브리드,12,0
2022,10,세종,승합,비사업용,하이브리드,1,0
2022,10,세종,승합,사업용,하이브리드,11,0
2022,10,세종,특수,계,하이브리드,0,0
2022,10,세종,특수,비사업용,하이브리드,0,0
2022,10,세종,특수,사업용,하이브리드,0,0
2022,10,세종,화물,계,하이브리드,1,0
2022,10,세종,화물,비사업용,하이브리드,1,0
2022,10,세종,화물,사업용,하이브리드,0,0
2022,10,울산,소계,계,하이브리드,22940,444
2022,10,울산,소계,비사업용,하이브리드,22835,441
2022,10,울산,소계,사업용,하이브리드,105,3
2022,10,울산,승용,계,하이브리드,22894,444
2022,10,울산,승용,비사업용,하이브리드,22835,441
2022,10,울산,승용,사업용,하이브리드,59,3
2022,10,울산,승합,계,하이브리드,46,0
2022,10,울산,승합,비사업용,하이브리드,0,0
2022,10,울산,승합,사업용,하이브리드,46,0
2022,10,울산,특수,계,하이브리드,0,0
2022,10,울산,특수,비사업용,하이브리드,0,0
2022,10,울산,특수,사업용,하이브리드,0,0
2022,10,울산,화물,계,하이브리드,0,0
2022,10,울산,화물,비사업용,하이브리드,0,0
2022,10,울산,화물,사업용,하이브리드,0,0
2022,10,인천,소계,계,하이브리드,112683,1134
2022,10,인천,소계,비사업용,하이브리드,86262,1620
2022,10,인천,소계,사업용,하이브리드,26421,-486
2022,10,인천,승용,계,하이브리드,112642,1133
2022,10,인천,승용,비사업용,하이브리드,86261,1619
2022,10,인천,승용,사업용,하이브리드,26381,-486
2022,10,인천,승합,계,하이브리드,40,0
2022,10,인천,승합,비사업용,하이브리드,0,0
2022,10,인천,승합,사업용,하이브리드,40,0
2022,10,인천,특수,계,하이브리드,0,0
2022,10,인천,특수,비사업용,하이브리드,0,0
2022,10,인천,특수,사업용,하이브리드,0,0
2022,10,인천,화물,계,하이브리드,1,1
2022,10,인천,화물,비사업용,하이브리드,1,1
2022,10,인천,화물,사업용,하이브리드,0,0
2022,10,전국,소계,계,하이브리드,1121579,17937
2022,10,전국,소계,비사업용,하이브리드,1021625,15601
2022,10,전국,소계,사업용,하이브리드,99954,2336
2022,10,전국,승용,계,하이브리드,1121181,17936
2022,10,전국,승용,비사업용,하이브리드,1021533,15599
2022,10,전국,승용,사업용,하이브리드,99648,2337
2022,10,전국,승합,계,하이브리드,309,-1
2022,10,전국,승합,비사업용,하이브리드,4,0
2022,10,전국,승합,사업용,하이브리드,305,-1
2022,10,전국,특수,계,하이브리드,1,0
2022,10,전국,특수,비사업용,하이브리드,1,0
2022,10,전국,특수,사업용,하이브리드,0,0
2022,10,전국,화물,계,하이브리드,88,2
2022,10,전국,화물,비사업용,하이브리드,87,2
2022,10,전국,화물,사업용,하이브리드,1,0
2022,10,전남,소계,계,하이브리드,46854,1831
2022,10,전남,소계,비사업용,하이브리드,29045,488
2022,10,전남,소계,사업용,하이브리드,17809,1343
2022,10,전남,승용,계,하이브리드,46851,1830
2022,10,전남,승용,비사업용,하이브리드,29042,487
2022,10,전남,승용,사업용,하이브리드,17809,1343
2022,10,전남,승합,계,하이브리드,0,0
2022,10,전남,승합,비사업용,하이브리드,0,0
2022,10,전남,승합,사업용,하이브리드,0,0
2022,10,전남,특수,계,하이브리드,0,0
2022,10,전남,특수,비사업용,하이브리드,0,0
2022,10,전남,특수,사업용,하이브리드,0,0
2022,10,전남,화물,계,하이브리드,3,1
2022,10,전남,화물,비사업용,하이브리드,3,1
2022,10,전남,화물,사업용,하이브리드,0,0
2022,10,전북,소계,계,하이브리드,29951,429
2022,10,전북,소계,비사업용,하이브리드,29612,436
2022,10,전북,소계,사업용,하이브리드,339,-7
2022,10,전북,승용,계,하이브리드,29942,429
2022,10,전북,승용,비사업용,하이브리드,29609,436
2022,10,전북,승용,사업용,하이브리드,333,-7
2022,10,전북,승합,계,하이브리드,6,0
2022,10,전북,승합,비사업용,하이브리드,0,0
2022,10,전북,승합,사업용,하이브리드,6,0
2022,10,전북,특수,계,하이브리드,1,0
2022,10,전북,특수,비사업용,하이브리드,1,0
2022,10,전북,특수,사업용,하이브리드,0,0
2022,10,전북,화물,계,하이브리드,2,0
2022,10,전북,화물,비사업용,하이브리드,2,0
2022,10,전북,화물,사업용,하이브리드,0,0
2022,10,제주,소계,계,하이브리드,38217,953
2022,10,제주,소계,비사업용,하이브리드,12535,179
2022,10,제주,소계,사업용,하이브리드,25682,774
2022,10,제주,승용,계,하이브리드,38216,953
2022,10,제주,승용,비사업용,하이브리드,12535,179
2022,10,제주,승용,사업용,하이브리드,25681,774
2022,10,제주,승합,계,하이브리드,0,0
2022,10,제주,승합,비사업용,하이브리드,0,0
2022,10,제주,승합,사업용,하이브리드,0,0
2022,10,제주,특수,계,하이브리드,0,0
2022,10,제주,특수,비사업용,하이브리드,0,0
2022,10,제주,특수,사업용,하이브리드,0,0
2022,10,제주,화물,계,하이브리드,1,0
2022,10,제주,화물,비사업용,하이브리드,0,0
2022,10,제주,화물,사업용,하이브리드,1,0
2022,10,충남,소계,계,하이브리드,38219,604
2022,10,충남,소계,비사업용,하이브리드,37961,606
2022,10,충남,소계,사업용,하이브리드,258,-2
2022,10,충남,승용,계,하이브리드,38212,604
2022,10,충남,승용,비사업용,하이브리드,37954,606
2022,10,충남,승용,사업용,하이브리드,258,-2
2022,10,충남,승합,계,하이브리드,0,0
2022,10,충남,승합,비사업용,하이브리드,0,0
2022,10,충남,승합,사업용,하이브리드,0,0
2022,10,충남,특수,계,하이브리드,0,0
2022,10,충남,특수,비사업용,하이브리드,0,0
2022,10,충남,특수,사업용,하이브리드,0,0
2022,10,충남,화물,계,하이브리드,7,0
2022,10,충남,화물,비사업용,하이브리드,7,0
2022,10,충남,화물,사업용,하이브리드,0,0
2022,10,충북,소계,계,하이브리드,30323,489
2022,10,충북,소계,비사업용,하이브리드,29651,449
2022,10,충북,소계,사업용,하이브리드,672,40
2022,10,충북,승용,계,하이브리드,30312,490
2022,10,충북,승용,비사업용,하이브리드,29643,450
2022,10,충북,승용,사업용,하이브리드,669,40
2022,10,충북,승합,계,하이브리드,3,0
2022,10,충북,승합,비사업용,하이브리드,0,0
2022,10,충북,승합,사업용,하이브리드,3,0
2022,10,충북,특수,계,하이브리드,0,0
2022,10,충북,특수,비사업용,하이브리드,0,0
2022,10,충북,특수,사업용,하이브리드,0,0
2022,10,충북,화물,계,하이브리드,8,-1
2022,10,충북,화물,비사업용,하이브리드,8,-1
2022,10,충북,화물,사업용,하이브리드,0,0
2022,11,강원,소계,계,하이브리드,28343,580
2022,11,강원,소계,비사업용,하이브리드,28226,575
2022,11,강원,소계,사업용,하이브리드,117,5
2022,11,강원,승용,계,하이브리드,28338,580
2022,11,강원,승용,비사업용,하이브리드,28221,575
2022,11,강원,승용,사업용,하이브리드,117,5
2022,11,강원,승합,계,하이브리드,0,0
2022,11,강원,승합,비사업용,하이브리드,0,0
2022,11,강원,승합,사업용,하이브리드,0,0
2022,11,강원,특수,계,하이브리드,0,0
2022,11,강원,특수,비사업용,하이브리드,0,0
2022,11,강원,특수,사업용,하이브리드,0,0
2022,11,강원,화물,계,하이브리드,5,0
2022,11,강원,화물,비사업용,하이브리드,5,0
2022,11,강원,화물,사업용,하이브리드,0,0
2022,11,경기,소계,계,하이브리드,299736,5801
2022,11,경기,소계,비사업용,하이브리드,297562,5850
2022,11,경기,소계,사업용,하이브리드,2174,-49
2022,11,경기,승용,계,하이브리드,299623,5801
2022,11,경기,승용,비사업용,하이브리드,297527,5850
2022,11,경기,승용,사업용,하이브리드,2096,-49
2022,11,경기,승합,계,하이브리드,78,0
2022,11,경기,승합,비사업용,하이브리드,0,0
2022,11,경기,승합,사업용,하이브리드,78,0
2022,11,경기,특수,계,하이브리드,0,0
2022,11,경기,특수,비사업용,하이브리드,0,0
2022,11,경기,특수,사업용,하이브리드,0,0
2022,11,경기,화물,계,하이브리드,35,0
2022,11,경기,화물,비사업용,하이브리드,35,0
2022,11,경기,화물,사업용,하이브리드,0,0
2022,11,경남,소계,계,하이브리드,72241,2291
2022,11,경남,소계,비사업용,하이브리드,62036,2056
2022,11,경남,소계,사업용,하이브리드,10205,235
2022,11,경남,승용,계,하이브리드,72238,2291
2022,11,경남,승용,비사업용,하이브리드,62033,2056
2022,11,경남,승용,사업용,하이브리드,10205,235
2022,11,경남,승합,계,하이브리드,0,0
2022,11,경남,승합,비사업용,하이브리드,0,0
2022,11,경남,승합,사업용,하이브리드,0,0
2022,11,경남,특수,계,하이브리드,0,0
2022,11,경남,특수,비사업용,하이브리드,0,0
2022,11,경남,특수,사업용,하이브리드,0,0
2022,11,경남,화물,계,하이브리드,3,0
2022,11,경남,화물,비사업용,하이브리드,3,0
2022,11,경남,화물,사업용,하이브리드,0,0
2022,11,경북,소계,계,하이브리드,43644,890
2022,11,경북,소계,비사업용,하이브리드,43554,890
2022,11,경북,소계,사업용,하이브리드,90,0
2022,11,경북,승용,계,하이브리드,43607,889
2022,11,경북,승용,비사업용,하이브리드,43548,889
2022,11,경북,승용,사업용,하이브리드,59,0
2022,11,경북,승합,계,하이브리드,31,0
2022,11,경북,승합,비사업용,하이브리드,0,0
2022,11,경북,승합,사업용,하이브리드,31,0
2022,11,경북,특수,계,하이브리드,0,0
2022,11,경북,특수,비사업용,하이브리드,0,0
2022,11,경북,특수,사업용,하이브리드,0,0
2022,11,경북,화물,계,하이브리드,6,1
2022,11,경북,화물,비사업용,하이브리드,6,1
2022,11,경북,화물,사업용,하이브리드,0,0
2022,11,광주,소계,계,하이브리드,29369,640
2022,11,광주,소계,비사업용,하이브리드,29210,638
2022,11,광주,소계,사업용,하이브리드,159,2
2022,11,광주,승용,계,하이브리드,29343,640
2022,11,광주,승용,비사업용,하이브리드,29210,638
2022,11,광주,승용,사업용,하이브리드,133,2
2022,11,광주,승합,계,하이브리드,26,0
2022,11,광주,승합,비사업용,하이브리드,0,0
2022,11,광주,승합,사업용,하이브리드,26,0
2022,11,광주,특수,계,하이브리드,0,0
2022,11,광주,특수,비사업용,하이브리드,0,0
2022,11,광주,특수,사업용,하이브리드,0,0
2022,11,광주,화물,계,하이브리드,0,0
2022,11,광주,화물,비사업용,하이브리드,0,0
2022,11,광주,화물,사업용,하이브리드,0,0
2022,11,대구,소계,계,하이브리드,58787,1091
2022,11,대구,소계,비사업용,하이브리드,58155,1081
2022,11,대구,소계,사업용,하이브리드,632,10
2022,11,대구,승용,계,하이브리드,58773,1091
2022,11,대구,승용,비사업용,하이브리드,58154,1081
2022,11,대구,승용,사업용,하이브리드,619,10
2022,11,대구,승합,계,하이브리드,14,0
2022,11,대구,승합,비사업용,하이브리드,1,0
2022,11,대구,승합,사업용,하이브리드,13,0
2022,11,대구,특수,계,하이브리드,0,0
2022,11,대구,특수,비사업용,하이브리드,0,0
2022,11,대구,특수,사업용,하이브리드,0,0
2022,11,대구,화물,계,하이브리드,0,0
2022,11,대구,화물,비사업용,하이브리드,0,0
2022,11,대구,화물,사업용,하이브리드,0,0
2022,11,대전,소계,계,하이브리드,28548,567
2022,11,대전,소계,비사업용,하이브리드,28181,556
2022,11,대전,소계,사업용,하이브리드,367,11
2022,11,대전,승용,계,하이브리드,28545,568
2022,11,대전,승용,비사업용,하이브리드,28178,557
2022,11,대전,승용,사업용,하이브리드,367,11
2022,11,대전,승합,계,하이브리드,0,0
2022,11,대전,승합,비사업용,하이브리드,0,0
2022,11,대전,승합,사업용,하이브리드,0,0
2022,11,대전,특수,계,하이브리드,0,0
2022,11,대전,특수,비사업용,하이브리드,0,0
2022,11,대전,특수,사업용,하이브리드,0,0
2022,11,대전,화물,계,하이브리드,3,-1
2022,11,대전,화물,비사업용,하이브리드,3,-1
2022,11,대전,화물,사업용,하이브리드,0,0
2022,11,부산,소계,계,하이브리드,79008,1945
2022,11,부산,소계,비사업용,하이브리드,68787,1515
2022,11,부산,소계,사업용,하이브리드,10221,430
2022,11,부산,승용,계,하이브리드,79001,1945
2022,11,부산,승용,비사업용,하이브리드,68782,1515
2022,11,부산,승용,사업용,하이브리드,10219,430
2022,11,부산,승합,계,하이브리드,3,0
2022,11,부산,승합,비사업용,하이브리드,1,0
2022,11,부산,승합,사업용,하이브리드,2,0
2022,11,부산,특수,계,하이브리드,0,0
2022,11,부산,특수,비사업용,하이브리드,0,0
2022,11,부산,특수,사업용,하이브리드,0,0
2022,11,부산,화물,계,하이브리드,4,0
2022,11,부산,화물,비사업용,하이브리드,4,0
2022,11,부산,화물,사업용,하이브리드,0,0
2022,11,서울,소계,계,하이브리드,166938,2836
2022,11,서울,소계,비사업용,하이브리드,161699,2921
2022,11,서울,소계,사업용,하이브리드,5239,-85
2022,11,서울,승용,계,하이브리드,166881,2838
2022,11,서울,승용,비사업용,하이브리드,161689,2921
2022,11,서울,승용,사업용,하이브리드,5192,-83
2022,11,서울,승합,계,하이브리드,48,-2
2022,11,서울,승합,비사업용,하이브리드,1,0
2022,11,서울,승합,사업용,하이브리드,47,-2
2022,11,서울,특수,계,하이브리드,0,0
2022,11,서울,특수,비사업용,하이브리드,0,0
2022,11,서울,특수,사업용,하이브리드,0,0
2022,11,서울,화물,계,하이브리드,9,0
2022,11,서울,화물,비사업용,하이브리드,9,0
2022,11,서울,화물,사업용,하이브리드,0,0
2022,11,세종,소계,계,하이브리드,12595,176
2022,11,세종,소계,비사업용,하이브리드,12566,170
2022,11,세종,소계,사업용,하이브리드,29,6
2022,11,세종,승용,계,하이브리드,12582,176
2022,11,세종,승용,비사업용,하이브리드,12564,170
2022,11,세종,승용,사업용,하이브리드,18,6
2022,11,세종,승합,계,하이브리드,12,0
2022,11,세종,승합,비사업용,하이브리드,1,0
2022,11,세종,승합,사업용,하이브리드,11,0
2022,11,세종,특수,계,하이브리드,0,0
2022,11,세종,특수,비사업용,하이브리드,0,0
2022,11,세종,특수,사업용,하이브리드,0,0
2022,11,세종,화물,계,하이브리드,1,0
2022,11,세종,화물,비사업용,하이브리드,1,0
2022,11,세종,화물,사업용,하이브리드,0,0
2022,11,울산,소계,계,하이브리드,23538,598
2022,11,울산,소계,비사업용,하이브리드,23428,593
2022,11,울산,소계,사업용,하이브리드,110,5
2022,11,울산,승용,계,하이브리드,23492,598
2022,11,울산,승용,비사업용,하이브리드,23428,593
2022,11,울산,승용,사업용,하이브리드,64,5
2022,11,울산,승합,계,하이브리드,46,0
2022,11,울산,승합,비사업용,하이브리드,0,0
2022,11,울산,승합,사업용,하이브리드,46,0
2022,11,울산,특수,계,하이브리드,0,0
2022,11,울산,특수,비사업용,하이브리드,0,0
2022,11,울산,특수,사업용,하이브리드,0,0
2022,11,울산,화물,계,하이브리드,0,0
2022,11,울산,화물,비사업용,하이브리드,0,0
2022,11,울산,화물,사업용,하이브리드,0,0
2022,11,인천,소계,계,하이브리드,114434,1751
2022,11,인천,소계,비사업용,하이브리드,88254,1992
2022,11,인천,소계,사업용,하이브리드,26180,-241
2022,11,인천,승용,계,하이브리드,114393,1751
2022,11,인천,승용,비사업용,하이브리드,88253,1992
2022,11,인천,승용,사업용,하이브리드,26140,-241
2022,11,인천,승합,계,하이브리드,40,0
2022,11,인천,승합,비사업용,하이브리드,0,0
2022,11,인천,승합,사업용,하이브리드,40,0
2022,11,인천,특수,계,하이브리드,0,0
2022,11,인천,특수,비사업용,하이브리드,0,0
2022,11,인천,특수,사업용,하이브리드,0,0
2022,11,인천,화물,계,하이브리드,1,0
2022,11,인천,화물,비사업용,하이브리드,1,0
2022,11,인천,화물,사업용,하이브리드,0,0
2022,11,전국,소계,계,하이브리드,1145755,24176
2022,11,전국,소계,비사업용,하이브리드,1043400,21775
2022,11,전국,소계,사업용,하이브리드,102355,2401
2022,11,전국,승용,계,하이브리드,1145360,24179
2022,11,전국,승용,비사업용,하이브리드,1043308,21775
2022,11,전국,승용,사업용,하이브리드,102052,2404
2022,11,전국,승합,계,하이브리드,306,-3
2022,11,전국,승합,비사업용,하이브리드,4,0
2022,11,전국,승합,사업용,하이브리드,302,-3
2022,11,전국,특수,계,하이브리드,1,0
2022,11,전국,특수,비사업용,하이브리드,1,0
2022,11,전국,특수,사업용,하이브리드,0,0
2022,11,전국,화물,계,하이브리드,88,0
2022,11,전국,화물,비사업용,하이브리드,87,0
2022,11,전국,화물,사업용,하이브리드,1,0
2022,11,전남,소계,계,하이브리드,48798,1944
2022,11,전남,소계,비사업용,하이브리드,29684,639
2022,11,전남,소계,사업용,하이브리드,19114,1305
2022,11,전남,승용,계,하이브리드,48795,1944
2022,11,전남,승용,비사업용,하이브리드,29681,639
2022,11,전남,승용,사업용,하이브리드,19114,1305
2022,11,전남,승합,계,하이브리드,0,0
2022,11,전남,승합,비사업용,하이브리드,0,0
2022,11,전남,승합,사업용,하이브리드,0,0
2022,11,전남,특수,계,하이브리드,0,0
2022,11,전남,특수,비사업용,하이브리드,0,0
2022,11,전남,특수,사업용,하이브리드,0,0
2022,11,전남,화물,계,하이브리드,3,0
2022,11,전남,화물,비사업용,하이브리드,3,0
2022,11,전남,화물,사업용,하이브리드,0,0
2022,11,전북,소계,계,하이브리드,30589,638
2022,11,전북,소계,비사업용,하이브리드,30254,642
2022,11,전북,소계,사업용,하이브리드,335,-4
2022,11,전북,승용,계,하이브리드,30580,638
2022,11,전북,승용,비사업용,하이브리드,30251,642
2022,11,전북,승용,사업용,하이브리드,329,-4
2022,11,전북,승합,계,하이브리드,6,0
2022,11,전북,승합,비사업용,하이브리드,0,0
2022,11,전북,승합,사업용,하이브리드,6,0
2022,11,전북,특수,계,하이브리드,1,0
2022,11,전북,특수,비사업용,하이브리드,1,0
2022,11,전북,특수,사업용,하이브리드,0,0
