연월,시도,급속 설치건수,급속 누적건수,완속 설치건수,완속 누적건수
2027-03,세종,0,473,0,5034
2027-04,세종,0,473,0,5034
2027-05,세종,0,473,0,5034
2027-06,세종,0,473,0,5034
2027-07,세종,0,473,0,5034
2027-08,세종,0,473,0,5034
2027-09,세종,0,473,0,5034
2027-10,세종,0,473,0,5034
2027-11,세종,0,473,0,5034
2027-12,세종,0,473,0,5034
2028-01,세종,0,473,0,5034
2028-02,세종,0,473,0,5034
2028-03,세종,0,473,0,5034
2028-04,세종,0,473,0,5034
2028-05,세종,0,473,0,5034
2028-06,세종,0,473,0,5034
2028-07,세종,0,473,0,5034
2028-08,세종,0,473,0,5034
2028-09,세종,0,473,0,5034
2028-10,세종,0,473,0,5034
2028-11,세종,0,473,0,5034
2028-12,세종,0,473,0,5034
2014-01,울산,0,0,2,2
2014-02,울산,0,0,0,2
2014-03,울산,0,0,0,2
2014-04,울산,0,0,0,2
2014-05,울산,0,0,0,2
2014-06,울산,0,0,0,2
2014-07,울산,0,0,0,2
2014-08,울산,0,0,0,2
2014-09,울산,0,0,0,2
2014-10,울산,0,0,0,2
2014-11,울산,0,0,0,2
2014-12,울산,0,0,0,2
2015-01,울산,0,0,0,2
2015-02,울산,0,0,0,2
2015-03,울산,0,0,0,2
2015-04,울산,0,0,0,2
2015-05,울산,0,0,0,2
2015-06,울산,0,0,0,2
2015-07,울산,0,0,0,2
2015-08,울산,0,0,0,2
2015-09,울산,0,0,0,2
2015-10,울산,0,0,0,2
2015-11,울산,0,0,0,2
2015-12,울산,0,0,0,2
2016-01,울산,0,0,0,2
2016-02,울산,2,2,7,9
2016-03,울산,2,4,7,16
2016-04,울산,2,5,7,22
2016-05,울산,2,7,7,29
2016-06,울산,2,9,7,36
2016-07,울산,2,10,7,43
2016-08,울산,2,12,7,50
2016-09,울산,2,14,7,57
2016-10,울산,2,16,7,64
2016-11,울산,2,18,7,70
2016-12,울산,2,19,7,77
2017-01,울산,2,21,7,84
2017-02,울산,8,29,6,90
2017-03,울산,8,36,6,96
2017-04,울산,8,44,6,102
2017-05,울산,8,51,6,108
2017-06,울산,8,59,6,114
2017-07,울산,8,66,6,120
2017-08,울산,8,74,6,126
2017-09,울산,8,82,6,132
2017-10,울산,8,89,6,138
2017-11,울산,8,97,6,144
2017-12,울산,8,104,6,150
2018-01,울산,8,112,6,156
2018-02,울산,6,118,16,172
2018-03,울산,6,124,16,188
2018-04,울산,6,131,16,205
2018-05,울산,6,137,16,221
2018-06,울산,6,143,16,237
2018-07,울산,6,150,16,254
2018-08,울산,6,156,16,270
2018-09,울산,6,162,16,286
2018-10,울산,6,168,16,302
2018-11,울산,6,174,16,318
2018-12,울산,6,181,16,335
2019-01,울산,6,187,16,351
2019-02,울산,5,192,17,368
2019-03,울산,5,196,17,386
2019-04,울산,5,201,17,403
2019-05,울산,5,206,17,421
2019-06,울산,5,211,17,438
2019-07,울산,5,216,17,456
2019-08,울산,5,220,17,473
2019-09,울산,5,225,17,490
2019-10,울산,5,230,17,508
2019-11,울산,5,234,17,525
2019-12,울산,5,239,17,543
2020-01,울산,5,244,17,560
2020-02,울산,6,250,29,589
2020-03,울산,6,256,29,618
2020-04,울산,6,262,29,647
2020-05,울산,6,269,29,676
2020-06,울산,6,275,29,705
2020-07,울산,6,281,29,734
2020-08,울산,6,287,29,764
2020-09,울산,6,293,29,793
2020-10,울산,6,300,29,822
2020-11,울산,6,306,29,851
2020-12,울산,6,312,29,880
2021-01,울산,6,318,29,909
2021-02,울산,16,334,117,1026
2021-03,울산,16,350,117,1144
2021-04,울산,16,366,117,1261
2021-05,울산,16,383,117,1379
2021-06,울산,16,399,117,1496
2021-07,울산,16,415,117,1614
2021-08,울산,16,431,117,1731
2021-09,울산,16,447,117,1848
2021-10,울산,16,464,117,1966
2021-11,울산,16,480,117,2083
2021-12,울산,16,496,117,2201
2022-01,울산,16,512,117,2318
2022-02,울산,25,537,196,2514
2022-03,울산,25,562,196,2711
2022-04,울산,25,587,196,2907
2022-05,울산,25,612,196,3103
2022-06,울산,25,637,196,3300
2022-07,울산,25,662,196,3496
2022-08,울산,25,686,196,3692
2022-09,울산,25,711,196,3889
2022-10,울산,25,736,196,4085
2022-11,울산,25,761,196,4281
2022-12,울산,25,786,196,4478
2023-01,울산,25,811,196,4674
2023-02,울산,14,826,164,4838
2023-03,울산,14,840,164,5002
2023-04,울산,14,854,164,5165
2023-05,울산,14,869,164,5329
2023-06,울산,14,884,164,5493
2023-07,울산,14,898,164,5656
2023-08,울산,14,912,164,5820
2023-09,울산,14,927,164,5984
2023-10,울산,14,942,164,6148
2023-11,울산,14,956,164,6312
2023-12,울산,14,970,164,6475
2024-01,울산,14,985,164,6639
2024-02,울산,3,988,98,6737
2024-03,울산,3,991,98,6835
2024-04,울산,3,994,98,6933
2024-05,울산,3,997,98,7031
2024-06,울산,3,1000,98,7129
2024-07,울산,3,1004,98,7227
2024-08,울산,3,1007,98,7325
2024-09,울산,3,1010,98,7423
2024-10,울산,3,1013,98,7521
2024-11,울산,3,1016,98,7619
2024-12,울산,3,1019,98,7717
2025-01,울산,3,1022,98,7815
2025-02,울산,0,1022,0,7815
2025-03,울산,0,1022,0,7815
2025-04,울산,0,1022,0,7815
2025-05,울산,0,1022,0,7815
2025-06,울산,0,1022,0,7815
2025-07,울산,0,1022,0,7815
2025-08,울산,0,1022,0,7815
2025-09,울산,0,1022,0,7815
2025-10,울산,0,1022,0,7815
2025-11,울산,0,1022,0,7815
2025-12,울산,0,1022,0,7815
2026-01,울산,0,1022,0,7815
2026-02,울산,0,1022,0,7815
2026-03,울산,0,1022,0,7815
2026-04,울산,0,1022,0,7815
2026-05,울산,0,1022,0,7815
2026-06,울산,0,1022,0,7815
2026-07,울산,0,1022,0,7815
2026-08,울산,0,1022,0,7815
2026-09,울산,0,1022,0,7815
2026-10,울산,0,1022,0,7815
2026-11,울산,0,1022,0,7815
2026-12,울산,0,1022,0,7815
2027-01,울산,0,1022,0,7815
2027-02,울산,0,1022,0,7815
2027-03,울산,0,1022,0,7815
2027-04,울산,0,1022,0,7815
2027-05,울산,0,1022,0,7815
2027-06,울산,0,1022,0,7815
2027-07,울산,0,1022,0,7815
2027-08,울산,0,1022,0,7815
2027-09,울산,0,1022,0,7815
2027-10,울산,0,1022,0,7815
2027-11,울산,0,1022,0,7815
2027-12,울산,0,1022,0,7815
2028-01,울산,0,1022,0,7815
2028-02,울산,0,1022,0,7815
2028-03,울산,0,1022,0,7815
2028-04,울산,0,1022,0,7815
2028-05,울산,0,1022,0,7815
2028-06,울산,0,1022,0,7815
2028-07,울산,0,1022,0,7815
2028-08,울산,0,1022,0,7815
2028-09,울산,0,1022,0,7815
2028-10,울산,0,1022,0,7815
2028-11,울산,0,1022,0,7815
2028-12,울산,0,1022,0,7815
2014-01,인천,6,6,2,2
2014-02,인천,0,6,0,2
2014-03,인천,0,6,0,2
2014-04,인천,0,6,0,2
2014-05,인천,0,6,0,2
2014-06,인천,0,6,0,2
2014-07,인천,0,6,0,2
2014-08,인천,0,6,0,2
2014-09,인천,0,6,0,2
2014-10,인천,0,6,0,2
2014-11,인천,0,6,0,2
2014-12,인천,0,6,0,2
2015-01,인천,0,6,0,2
2015-02,인천,0,6,0,2
2015-03,인천,0,6,0,2
2015-04,인천,0,6,0,2
2015-05,인천,0,6,0,2
2015-06,인천,0,6,0,2
2015-07,인천,0,6,0,2
2015-08,인천,0,6,0,2
2015-09,인천,0,6,0,2
2015-10,인천,0,6,0,2
2015-11,인천,0,6,0,2
2015-12,인천,0,6,0,2
2016-01,인천,0,6,0,2
2016-02,인천,8,14,22,24
2016-03,인천,8,22,22,45
2016-04,인천,8,30,22,67
2016-05,인천,8,38,22,88
2016-06,인천,8,46,22,110
2016-07,인천,8,54,22,132
2016-08,인천,8,61,22,153
2016-09,인천,8,69,22,175
2016-10,인천,8,77,22,196
2016-11,인천,8,85,22,218
2016-12,인천,8,93,22,239
2017-01,인천,8,101,22,261
2017-02,인천,8,109,27,288
2017-03,인천,8,118,27,314
2017-04,인천,8,126,27,341
2017-05,인천,8,134,27,368
2017-06,인천,8,142,27,395
2017-07,인천,8,150,27,422
2017-08,인천,8,159,27,448
2017-09,인천,8,167,27,475
2017-10,인천,8,175,27,502
2017-11,인천,8,184,27,528
2017-12,인천,8,192,27,555
2018-01,인천,8,200,27,582
2018-02,인천,9,209,22,604
2018-03,인천,9,217,22,626
2018-04,인천,9,226,22,648
2018-05,인천,9,234,22,669
2018-06,인천,9,243,22,691
2018-07,인천,9,252,22,713
2018-08,인천,9,260,22,735
2018-09,인천,9,269,22,757
2018-10,인천,9,277,22,778
2018-11,인천,9,286,22,800
2018-12,인천,9,294,22,822
2019-01,인천,9,303,22,844
2019-02,인천,7,310,34,878
2019-03,인천,7,318,34,912
2019-04,인천,7,325,34,946
2019-05,인천,7,332,34,981
2019-06,인천,7,340,34,1015
2019-07,인천,7,347,34,1049
2019-08,인천,7,354,34,1083
2019-09,인천,7,362,34,1117
2019-10,인천,7,369,34,1152
2019-11,인천,7,376,34,1186
2019-12,인천,7,384,34,1220
2020-01,인천,7,391,34,1254
2020-02,인천,13,404,101,1355
2020-03,인천,13,417,101,1455
2020-04,인천,13,430,101,1556
2020-05,인천,13,443,101,1657
2020-06,인천,13,456,101,1757
2020-07,인천,13,469,101,1858
2020-08,인천,13,482,101,1959
2020-09,인천,13,495,101,2059
2020-10,인천,13,508,101,2160
2020-11,인천,13,521,101,2261
2020-12,인천,13,534,101,2361
2021-01,인천,13,547,101,2462
2021-02,인천,27,574,429,2891
2021-03,인천,27,602,429,3320
2021-04,인천,27,629,429,3748
2021-05,인천,27,656,429,4177
2021-06,인천,27,683,429,4606
2021-07,인천,27,710,429,5034
2021-08,인천,27,738,429,5463
2021-09,인천,27,765,429,5892
2021-10,인천,27,792,429,6321
2021-11,인천,27,820,429,6750
2021-12,인천,27,847,429,7178
2022-01,인천,27,874,429,7607
2022-02,인천,40,914,520,8127
2022-03,인천,40,955,520,8646
2022-04,인천,40,995,520,9166
2022-05,인천,40,1035,520,9685
2022-06,인천,40,1076,520,10205
2022-07,인천,40,1116,520,10724
2022-08,인천,40,1156,520,11244
2022-09,인천,40,1197,520,11764
2022-10,인천,40,1237,520,12283
2022-11,인천,40,1277,520,12803
2022-12,인천,40,1318,520,13322
2023-01,인천,40,1358,520,13842
2023-02,인천,43,1401,567,14409
2023-03,인천,43,1444,567,14976
2023-04,인천,43,1488,567,15544
2023-05,인천,43,1531,567,16111
2023-06,인천,43,1574,567,16678
2023-07,인천,43,1617,567,17245
2023-08,인천,43,1660,567,17812
2023-09,인천,43,1703,567,18379
2023-10,인천,43,1746,567,18946
2023-11,인천,43,1790,567,19514
2023-12,인천,43,1833,567,20081
2024-01,인천,43,1876,567,20648
2024-02,인천,24,1900,278,20926
2024-03,인천,24,1923,278,21205
2024-04,인천,24,1947,278,21483
2024-05,인천,24,1970,278,21762
2024-06,인천,24,1994,278,22040
2024-07,인천,24,2018,278,22318
2024-08,인천,24,2041,278,22597
2024-09,인천,24,2065,278,22875
2024-10,인천,24,2088,278,23154
2024-11,인천,24,2112,278,23432
2024-12,인천,24,2135,278,23711
2025-01,인천,24,2159,278,23989
2025-02,인천,0,2159,0,23989
2025-03,인천,0,2159,0,23989
2025-04,인천,0,2159,0,23989
2025-05,인천,0,2159,0,23989
2025-06,인천,0,2159,0,23989
2025-07,인천,0,2159,0,23989
2025-08,인천,0,2159,0,23989
2025-09,인천,0,2159,0,23989
2025-10,인천,0,2159,0,23989
2025-11,인천,0,2159,0,23989
2025-12,인천,0,2159,0,23989
2026-01,인천,0,2159,0,23989
2026-02,인천,0,2159,0,23989
2026-03,인천,0,2159,0,23989
2026-04,인천,0,2159,0,23989
2026-05,인천,0,2159,0,23989
2026-06,인천,0,2159,0,23989
2026-07,인천,0,2159,0,23989
2026-08,인천,0,2159,0,23989
2026-09,인천,0,2159,0,23989
2026-10,인천,0,2159,0,23989
2026-11,인천,0,2159,0,23989
2026-12,인천,0,2159,0,23989
2027-01,인천,0,2159,0,23989
2027-02,인천,0,2159,0,23989
2027-03,인천,0,2159,0,23989
2027-04,인천,0,2159,0,23989
2027-05,인천,0,2159,0,23989
2027-06,인천,0,2159,0,23989
2027-07,인천,0,2159,0,23989
2027-08,인천,0,2159,0,23989
2027-09,인천,0,2159,0,23989
2027-10,인천,0,2159,0,23989
2027-11,인천,0,2159,0,23989
2027-12,인천,0,2159,0,23989
2028-01,인천,0,2159,0,23989
2028-02,인천,0,2159,0,23989
2028-03,인천,0,2159,0,23989
2028-04,인천,0,2159,0,23989
2028-05,인천,0,2159,0,23989
2028-06,인천,0,2159,0,23989
2028-07,인천,0,2159,0,23989
2028-08,인천,0,2159,0,23989
2028-09,인천,0,2159,0,23989
2028-10,인천,0,2159,0,23989
2028-11,인천,0,2159,0,23989
2028-12,인천,0,2159,0,23989
2014-01,전국,0,0,1,1
2014-02,전국,0,0,1,2
2014-03,전국,0,0,1,2
2014-04,전국,0,1,1,3
2014-05,전국,0,1,1,4
2014-06,전국,0,1,1,5
2014-07,전국,0,2,1,6
2014-08,전국,0,2,1,6
2014-09,전국,0,2,1,7
2014-10,전국,0,2,1,8
2014-11,전국,0,2,1,8
2014-12,전국,0,3,1,9
2015-01,전국,0,3,1,10
2015-02,전국,8,11,9,19
2015-03,전국,8,19,9,29
2015-04,전국,8,27,9,38
2015-05,전국,8,35,9,47
2015-06,전국,8,43,9,57
2015-07,전국,8,51,9,66
2015-08,전국,8,59,9,75
2015-09,전국,8,67,9,85
2015-10,전국,8,75,9,94
2015-11,전국,8,83,9,103
2015-12,전국,8,91,9,113
2016-01,전국,8,99,9,122
2016-02,전국,188,287,446,568
2016-03,전국,188,475,446,1015
2016-04,전국,188,662,446,1462
2016-05,전국,188,850,446,1908
2016-06,전국,188,1038,446,2354
2016-07,전국,188,1226,446,2801
2016-08,전국,188,1414,446,3248
2016-09,전국,188,1602,446,3694
2016-10,전국,188,1790,446,4140
2016-11,전국,188,1977,446,4587
2016-12,전국,188,2165,446,5034
2017-01,전국,188,2353,446,5480
2017-02,전국,255,2608,660,6140
2017-03,전국,255,2862,660,6800
2017-04,전국,255,3117,660,7461
2017-05,전국,255,3372,660,8121
2017-06,전국,255,3627,660,8781
2017-07,전국,255,3882,660,9442
2017-08,전국,255,4136,660,10102
2017-09,전국,255,4391,660,10762
2017-10,전국,255,4646,660,11422
2017-11,전국,255,4900,660,12082
2017-12,전국,255,5155,660,12743
2018-01,전국,255,5410,660,13403
2018-02,전국,219,5629,811,14214
2018-03,전국,219,5848,811,15026
2018-04,전국,219,6068,811,15837
2018-05,전국,219,6287,811,16648
2018-06,전국,219,6506,811,17459
2018-07,전국,219,6726,811,18270
2018-08,전국,219,6945,811,19082
2018-09,전국,219,7164,811,19893
2018-10,전국,219,7383,811,20704
2018-11,전국,219,7602,811,21516
2018-12,전국,219,7822,811,22327
2019-01,전국,219,8041,811,23138
2019-02,전국,212,8253,846,23984
2019-03,전국,212,8465,846,24830
2019-04,전국,212,8678,846,25676
2019-05,전국,212,8890,846,26522
2019-06,전국,212,9102,846,27368
2019-07,전국,212,9314,846,28214
2019-08,전국,212,9526,846,29060
2019-09,전국,212,9738,846,29906
2019-10,전국,212,9950,846,30752
2019-11,전국,212,10163,846,31598
2019-12,전국,212,10375,846,32444
2020-01,전국,212,10587,846,33290
2020-02,전국,360,10947,2059,35349
2020-03,전국,360,11308,2059,37408
2020-04,전국,360,11668,2059,39467
2020-05,전국,360,12028,2059,41526
2020-06,전국,360,12388,2059,43585
2020-07,전국,360,12748,2059,45644
2020-08,전국,360,13109,2059,47704
2020-09,전국,360,13469,2059,49763
2020-10,전국,360,13829,2059,51822
2020-11,전국,360,14190,2059,53881
2020-12,전국,360,14550,2059,55940
2021-01,전국,360,14910,2059,57999
2021-02,전국,571,15481,7546,65545
2021-03,전국,571,16052,7546,73090
2021-04,전국,571,16624,7546,80636
2021-05,전국,571,17195,7546,88182
2021-06,전국,571,17766,7546,95727
2021-07,전국,571,18338,7546,103273
2021-08,전국,571,18909,7546,110819
2021-09,전국,571,19480,7546,118364
2021-10,전국,571,20051,7546,125910
2021-11,전국,571,20622,7546,133456
2021-12,전국,571,21194,7546,141001
2022-01,전국,571,21765,7546,148547
2022-02,전국,1228,22994,8385,156932
2022-03,전국,1228,24222,8385,165317
2022-04,전국,1228,25450,8385,173702
2022-05,전국,1228,26679,8385,182087
2022-06,전국,1228,27908,8385,190472
2022-07,전국,1228,29136,8385,198856
2022-08,전국,1228,30364,8385,207241
2022-09,전국,1228,31593,8385,215626
2022-10,전국,1228,32822,8385,224011
2022-11,전국,1228,34050,8385,232396
2022-12,전국,1228,35278,8385,240781
2023-01,전국,1228,36507,8385,249166
2023-02,전국,882,37389,8344,257510
2023-03,전국,882,38271,8344,265853
2023-04,전국,882,39153,8344,274197
2023-05,전국,882,40035,8344,282541
2023-06,전국,882,40917,8344,290884
2023-07,전국,882,41798,8344,299228
2023-08,전국,882,42680,8344,307572
2023-09,전국,882,43562,8344,315915
2023-10,전국,882,44444,8344,324259
2023-11,전국,882,45326,8344,332603
2023-12,전국,882,46208,8344,340946
2024-01,전국,882,47090,8344,349290
2024-02,전국,245,47335,3807,353097
2024-03,전국,245,47579,3807,356903
2024-04,전국,245,47824,3807,360710
2024-05,전국,245,48068,3807,364516
2024-06,전국,245,48313,3807,368323
2024-07,전국,245,48558,3807,372130
2024-08,전국,245,48802,3807,375936
2024-09,전국,245,49047,3807,379743
2024-10,전국,245,49291,3807,383549
2024-11,전국,245,49536,3807,387356
2024-12,전국,245,49780,3807,391162
2025-01,전국,245,50025,3807,394969
2025-02,전국,-4169,45856,0,394969
2025-03,전국,-4169,41688,0,394969
2025-04,전국,-4169,37519,0,394969
2025-05,전국,-4169,33350,0,394969
2025-06,전국,-4169,29181,0,394969
2025-07,전국,-4169,25012,0,394970
2025-08,전국,-4169,20844,0,394970
2025-09,전국,-4169,16675,0,394970
2025-10,전국,-4169,12506,0,394970
2025-11,전국,-4169,8338,0,394970
2025-12,전국,-4169,4169,0,394970
2026-01,전국,-4169,0,0,394970
2026-02,전국,0,0,0,394970
2026-03,전국,0,0,0,394970
2026-04,전국,0,0,0,394970
2026-05,전국,0,0,0,394970
2026-06,전국,0,0,0,394970
2026-07,전국,0,0,0,394970
2026-08,전국,0,0,0,394971
2026-09,전국,0,0,0,394971
2026-10,전국,0,0,0,394971
2026-11,전국,0,0,0,394971
2026-12,전국,0,0,0,394971
2027-01,전국,0,0,0,394971
2027-02,전국,4169,4169,-32914,362057
2027-03,전국,4169,8338,-32914,329142
2027-04,전국,4169,12506,-32914,296228
2027-05,전국,4169,16675,-32914,263314
2027-06,전국,4169,20844,-32914,230400
2027-07,전국,4169,25013,-32914,197486
2027-08,전국,4169,29182,-32914,164571
2027-09,전국,4169,33351,-32914,131657
2027-10,전국,4169,37520,-32914,98743
2027-11,전국,4169,41688,-32914,65828
2027-12,전국,4169,45857,-32914,32914
2028-01,전국,4169,50026,-32914,0
2028-02,전국,0,50026,0,0
2028-03,전국,0,50026,0,0
2028-04,전국,0,50026,0,0
2028-05,전국,0,50026,0,0
2028-06,전국,0,50026,0,0
2028-07,전국,0,50026,0,0
2028-08,전국,0,50026,0,0
2028-09,전국,0,50026,0,0
2028-10,전국,0,50026,0,0
2028-11,전국,0,50026,0,0
2028-12,전국,0,50026,0,0
2014-01,전남,6,6,1,1
2014-02,전남,0,6,0,1
2014-03,전남,0,6,0,1
2014-04,전남,0,6,0,1
2014-05,전남,0,6,0,1
2014-06,전남,0,6,0,1
2014-07,전남,0,6,0,1
2014-08,전남,0,6,0,1
2014-09,전남,0,6,0,1
2014-10,전남,0,6,0,1
2014-11,전남,0,6,0,1
2014-12,전남,0,6,0,1
2015-01,전남,0,6,0,1
2015-02,전남,0,6,0,1
2015-03,전남,0,6,0,1
2015-04,전남,0,6,0,1
2015-05,전남,0,6,0,1
2015-06,전남,0,6,0,1
2015-07,전남,0,6,0,1
2015-08,전남,0,6,0,1
2015-09,전남,0,6,0,1
2015-10,전남,0,6,0,1
2015-11,전남,0,6,0,1
2015-12,전남,0,6,0,1
2016-01,전남,0,6,0,1
2016-02,전남,11,17,15,16
2016-03,전남,11,27,15,31
2016-04,전남,11,38,15,46
2016-05,전남,11,49,15,60
2016-06,전남,11,59,15,75
2016-07,전남,11,70,15,90
2016-08,전남,11,81,15,105
2016-09,전남,11,91,15,120
2016-10,전남,11,102,15,134
2016-11,전남,11,113,15,149
2016-12,전남,11,123,15,164
2017-01,전남,11,134,15,179
2017-02,전남,17,151,22,201
2017-03,전남,17,168,22,222
2017-04,전남,17,185,22,244
2017-05,전남,17,202,22,266
2017-06,전남,17,219,22,288
2017-07,전남,17,236,22,310
2017-08,전남,17,252,22,331
2017-09,전남,17,269,22,353
2017-10,전남,17,286,22,375
2017-11,전남,17,303,22,396
2017-12,전남,17,320,22,418
2018-01,전남,17,337,22,440
2018-02,전남,14,352,28,468
2018-03,전남,14,366,28,495
2018-04,전남,14,380,28,523
2018-05,전남,14,395,28,550
2018-06,전남,14,410,28,578
2018-07,전남,14,424,28,606
2018-08,전남,14,438,28,633
2018-09,전남,14,453,28,661
2018-10,전남,14,468,28,688
2018-11,전남,14,482,28,716
2018-12,전남,14,496,28,743
2019-01,전남,14,511,28,771
2019-02,전남,15,526,44,815
2019-03,전남,15,542,44,859
2019-04,전남,15,557,44,902
2019-05,전남,15,572,44,946
2019-06,전남,15,587,44,990
2019-07,전남,15,602,44,1034
2019-08,전남,15,618,44,1078
2019-09,전남,15,633,44,1122
2019-10,전남,15,648,44,1166
2019-11,전남,15,664,44,1209
2019-12,전남,15,679,44,1253
2020-01,전남,15,694,44,1297
2020-02,전남,22,716,43,1340
2020-03,전남,22,738,43,1382
2020-04,전남,22,760,43,1425
2020-05,전남,22,782,43,1468
2020-06,전남,22,804,43,1511
2020-07,전남,22,826,43,1554
2020-08,전남,22,847,43,1596
2020-09,전남,22,869,43,1639
2020-10,전남,22,891,43,1682
2020-11,전남,22,913,43,1724
2020-12,전남,22,935,43,1767
2021-01,전남,22,957,43,1810
2021-02,전남,22,979,177,1987
2021-03,전남,22,1002,177,2165
2021-04,전남,22,1024,177,2342
2021-05,전남,22,1046,177,2519
2021-06,전남,22,1068,177,2697
2021-07,전남,22,1090,177,2874
2021-08,전남,22,1113,177,3051
2021-09,전남,22,1135,177,3229
2021-10,전남,22,1157,177,3406
2021-11,전남,22,1180,177,3583
2021-12,전남,22,1202,177,3761
2022-01,전남,22,1224,177,3938
2022-02,전남,57,1281,289,4227
2022-03,전남,57,1338,289,4515
2022-04,전남,57,1395,289,4804
2022-05,전남,57,1452,289,5092
2022-06,전남,57,1509,289,5381
2022-07,전남,57,1566,289,5670
2022-08,전남,57,1624,289,5958
2022-09,전남,57,1681,289,6247
2022-10,전남,57,1738,289,6535
2022-11,전남,57,1795,289,6824
2022-12,전남,57,1852,289,7112
2023-01,전남,57,1909,289,7401
2023-02,전남,39,1948,294,7695
2023-03,전남,39,1987,294,7989
2023-04,전남,39,2026,294,8283
2023-05,전남,39,2065,294,8577
2023-06,전남,39,2104,294,8871
2023-07,전남,39,2142,294,9166
2023-08,전남,39,2181,294,9460
2023-09,전남,39,2220,294,9754
2023-10,전남,39,2259,294,10048
2023-11,전남,39,2298,294,10342
2023-12,전남,39,2337,294,10636
2024-01,전남,39,2376,294,10930
2024-02,전남,14,2390,78,11008
2024-03,전남,14,2404,78,11085
2024-04,전남,14,2418,78,11162
2024-05,전남,14,2432,78,11240
2024-06,전남,14,2446,78,11318
2024-07,전남,14,2460,78,11395
2024-08,전남,14,2473,78,11472
2024-09,전남,14,2487,78,11550
2024-10,전남,14,2501,78,11628
2024-11,전남,14,2515,78,11705
2024-12,전남,14,2529,78,11782
2025-01,전남,14,2543,78,11860
2025-02,전남,-212,2331,0,11860
2025-03,전남,-212,2119,0,11860
2025-04,전남,-212,1907,0,11860
2025-05,전남,-212,1695,0,11860
2025-06,전남,-212,1483,0,11860
2025-07,전남,-212,1272,0,11860
2025-08,전남,-212,1060,0,11861
2025-09,전남,-212,848,0,11861
2025-10,전남,-212,636,0,11861
2025-11,전남,-212,424,0,11861
2025-12,전남,-212,212,0,11861
2026-01,전남,-212,0,0,11861
2026-02,전남,0,0,0,11861
2026-03,전남,0,0,0,11861
2026-04,전남,0,0,0,11861
2026-05,전남,0,0,0,11861
2026-06,전남,0,0,0,11861
2026-07,전남,0,0,0,11862
2026-08,전남,0,0,0,11862
2026-09,전남,0,0,0,11862
2026-10,전남,0,0,0,11862
2026-11,전남,0,0,0,11862
2026-12,전남,0,0,0,11862
2027-01,전남,0,0,0,11862
2027-02,전남,212,212,-988,10874
2027-03,전남,212,424,-988,9885
2027-04,전남,212,636,-988,8896
2027-05,전남,212,848,-988,7908
2027-06,전남,212,1060,-988,6920
2027-07,전남,212,1272,-988,5931
2027-08,전남,212,1484,-988,4942
2027-09,전남,212,1696,-988,3954
2027-10,전남,212,1908,-988,2966
2027-11,전남,212,2120,-988,1977
2027-12,전남,212,2332,-988,988
2028-01,전남,212,2544,-988,0
2028-02,전남,0,2544,0,0
2028-03,전남,0,2544,0,0
2028-04,전남,0,2544,0,0
2028-05,전남,0,2544,0,0
2028-06,전남,0,2544,0,0
2028-07,전남,0,2544,0,0
2028-08,전남,0,2544,0,0
2028-09,전남,0,2544,0,0
2028-10,전남,0,2544,0,0
2028-11,전남,0,2544,0,0
2028-12,전남,0,2544,0,0
2014-01,전북,2,2,3,3
2014-02,전북,0,2,0,3
2014-03,전북,0,2,0,3
2014-04,전북,0,2,0,3
2014-05,전북,0,2,0,3
2014-06,전북,0,2,0,3
2014-07,전북,0,2,0,3
2014-08,전북,0,2,0,3
2014-09,전북,0,2,0,3
2014-10,전북,0,2,0,3
2014-11,전북,0,2,0,3
2014-12,전북,0,2,0,3
2015-01,전북,0,2,0,3
2015-02,전북,0,2,0,3
2015-03,전북,0,2,0,3
2015-04,전북,0,2,0,3
2015-05,전북,0,2,0,3
2015-06,전북,0,2,0,3
2015-07,전북,0,2,0,3
2015-08,전북,0,2,0,3
2015-09,전북,0,2,0,3
2015-10,전북,0,2,0,3
2015-11,전북,0,2,0,3
2015-12,전북,0,2,0,3
2016-01,전북,0,2,0,3
2016-02,전북,8,10,20,23
2016-03,전북,8,18,20,43
2016-04,전북,8,25,20,62
2016-05,전북,8,33,20,82
2016-06,전북,8,41,20,102
2016-07,전북,8,48,20,122
2016-08,전북,8,56,20,142
2016-09,전북,8,64,20,162
2016-10,전북,8,72,20,182
2016-11,전북,8,80,20,201
2016-12,전북,8,87,20,221
2017-01,전북,8,95,20,241
2017-02,전북,14,109,19,260
2017-03,전북,14,122,19,279
2017-04,전북,14,136,19,298
2017-05,전북,14,150,19,317
2017-06,전북,14,163,19,336
2017-07,전북,14,177,19,354
2017-08,전북,14,191,19,373
2017-09,전북,14,204,19,392
2017-10,전북,14,218,19,411
2017-11,전북,14,232,19,430
2017-12,전북,14,245,19,449
2018-01,전북,14,259,19,468
2018-02,전북,9,268,21,489
2018-03,전북,9,277,21,510
2018-04,전북,9,286,21,530
2018-05,전북,9,294,21,551
2018-06,전북,9,303,21,572
2018-07,전북,9,312,21,593
2018-08,전북,9,321,21,614
2018-09,전북,9,330,21,635
2018-10,전북,9,338,21,656
2018-11,전북,9,347,21,676
2018-12,전북,9,356,21,697
2019-01,전북,9,365,21,718
2019-02,전북,19,384,39,757
2019-03,전북,19,403,39,795
2019-04,전북,19,422,39,834
2019-05,전북,19,441,39,872
2019-06,전북,19,460,39,911
2019-07,전북,19,479,39,950
2019-08,전북,19,498,39,988
2019-09,전북,19,517,39,1027
