년도,월,지역,연료,차종,용도,등록수,순증가량
2022,10,울산,총계,특수,사업용,2237,-4
2022,10,울산,총계,화물,계,72292,120
2022,10,울산,총계,화물,비사업용,62435,107
2022,10,울산,총계,화물,사업용,9857,13
2022,10,인천,총계,소계,계,1697990,-9054
2022,10,인천,총계,소계,비사업용,1401956,4648
2022,10,인천,총계,소계,사업용,296034,-13702
2022,10,인천,총계,승용,계,1447621,-9499
2022,10,인천,총계,승용,비사업용,1199012,4257
2022,10,인천,총계,승용,사업용,248609,-13756
2022,10,인천,총계,승합,계,43087,-99
2022,10,인천,총계,승합,비사업용,34675,-123
2022,10,인천,총계,승합,사업용,8412,24
2022,10,인천,총계,특수,계,8722,38
2022,10,인천,총계,특수,비사업용,3332,39
2022,10,인천,총계,특수,사업용,5390,-1
2022,10,인천,총계,화물,계,198560,506
2022,10,인천,총계,화물,비사업용,164937,475
2022,10,인천,총계,화물,사업용,33623,31
2022,10,전국,총계,소계,계,25402634,46696
2022,10,전국,총계,소계,비사업용,23502439,39727
2022,10,전국,총계,소계,사업용,1900195,6969
2022,10,전국,총계,승용,계,20857072,41146
2022,10,전국,총계,승용,비사업용,19588645,35048
2022,10,전국,총계,승용,사업용,1268427,6098
2022,10,전국,총계,승합,계,727112,-1927
2022,10,전국,총계,승합,비사업용,611469,-2059
2022,10,전국,총계,승합,사업용,115643,132
2022,10,전국,총계,특수,계,128412,782
2022,10,전국,총계,특수,비사업용,61642,720
2022,10,전국,총계,특수,사업용,66770,62
2022,10,전국,총계,화물,계,3690038,6695
2022,10,전국,총계,화물,비사업용,3240683,6018
2022,10,전국,총계,화물,사업용,449355,677
2022,10,전남,총계,소계,계,1225745,18091
2022,10,전남,총계,소계,비사업용,988353,1954
2022,10,전남,총계,소계,사업용,237392,16137
2022,10,전남,총계,승용,계,928229,17552
2022,10,전남,총계,승용,비사업용,725087,1494
2022,10,전남,총계,승용,사업용,203142,16058
2022,10,전남,총계,승합,계,37906,-39
2022,10,전남,총계,승합,비사업용,29607,-54
2022,10,전남,총계,승합,사업용,8299,15
2022,10,전남,총계,특수,계,8701,63
2022,10,전남,총계,특수,비사업용,3619,62
2022,10,전남,총계,특수,사업용,5082,1
2022,10,전남,총계,화물,계,250909,515
2022,10,전남,총계,화물,비사업용,230040,452
2022,10,전남,총계,화물,사업용,20869,63
2022,10,전북,총계,소계,계,974366,1379
2022,10,전북,총계,소계,비사업용,936808,1412
2022,10,전북,총계,소계,사업용,37558,-33
2022,10,전북,총계,승용,계,746842,1057
2022,10,전북,총계,승용,비사업용,731664,1139
2022,10,전북,총계,승용,사업용,15178,-82
2022,10,전북,총계,승합,계,30709,-35
2022,10,전북,총계,승합,비사업용,26721,-45
2022,10,전북,총계,승합,사업용,3988,10
2022,10,전북,총계,특수,계,5262,47
2022,10,전북,총계,특수,비사업용,2809,33
2022,10,전북,총계,특수,사업용,2453,14
2022,10,전북,총계,화물,계,191553,310
2022,10,전북,총계,화물,비사업용,175614,285
2022,10,전북,총계,화물,사업용,15939,25
2022,10,제주,총계,소계,계,686563,2096
2022,10,제주,총계,소계,비사업용,412577,1238
2022,10,제주,총계,소계,사업용,273986,858
2022,10,제주,총계,승용,계,579978,1744
2022,10,제주,총계,승용,비사업용,317283,909
2022,10,제주,총계,승용,사업용,262695,835
2022,10,제주,총계,승합,계,17814,-84
2022,10,제주,총계,승합,비사업용,11117,-81
2022,10,제주,총계,승합,사업용,6697,-3
2022,10,제주,총계,특수,계,1947,17
2022,10,제주,총계,특수,비사업용,1297,20
2022,10,제주,총계,특수,사업용,650,-3
2022,10,제주,총계,화물,계,86824,419
2022,10,제주,총계,화물,비사업용,82880,390
2022,10,제주,총계,화물,사업용,3944,29
2022,10,충남,총계,소계,계,1205121,2863
2022,10,충남,총계,소계,비사업용,1163964,3025
2022,10,충남,총계,소계,사업용,41157,-162
2022,10,충남,총계,승용,계,928877,2265
2022,10,충남,총계,승용,비사업용,915230,2426
2022,10,충남,총계,승용,사업용,13647,-161
2022,10,충남,총계,승합,계,39094,-82
2022,10,충남,총계,승합,비사업용,33818,-42
2022,10,충남,총계,승합,사업용,5276,-40
2022,10,충남,총계,특수,계,7056,57
2022,10,충남,총계,특수,비사업용,3869,43
2022,10,충남,총계,특수,사업용,3187,14
2022,10,충남,총계,화물,계,230094,623
2022,10,충남,총계,화물,비사업용,211047,598
2022,10,충남,총계,화물,사업용,19047,25
2022,10,충북,총계,소계,계,912853,1799
2022,10,충북,총계,소계,비사업용,873877,1598
2022,10,충북,총계,소계,사업용,38976,201
2022,10,충북,총계,승용,계,715615,1427
2022,10,충북,총계,승용,비사업용,698594,1288
2022,10,충북,총계,승용,사업용,17021,139
2022,10,충북,총계,승합,계,28009,-76
2022,10,충북,총계,승합,비사업용,24277,-93
2022,10,충북,총계,승합,사업용,3732,17
2022,10,충북,총계,특수,계,5713,34
2022,10,충북,총계,특수,비사업용,2904,38
2022,10,충북,총계,특수,사업용,2809,-4
2022,10,충북,총계,화물,계,163516,414
2022,10,충북,총계,화물,비사업용,148102,365
2022,10,충북,총계,화물,사업용,15414,49
2022,11,강원,총계,소계,계,849987,2251
2022,11,강원,총계,소계,비사업용,823772,2244
2022,11,강원,총계,소계,사업용,26215,7
2022,11,강원,총계,승용,계,653733,1927
2022,11,강원,총계,승용,비사업용,641381,1922
2022,11,강원,총계,승용,사업용,12352,5
2022,11,강원,총계,승합,계,26721,-33
2022,11,강원,총계,승합,비사업용,23718,-40
2022,11,강원,총계,승합,사업용,3003,7
2022,11,강원,총계,특수,계,4750,53
2022,11,강원,총계,특수,비사업용,2879,48
2022,11,강원,총계,특수,사업용,1871,5
2022,11,강원,총계,화물,계,164783,304
2022,11,강원,총계,화물,비사업용,155794,314
2022,11,강원,총계,화물,사업용,8989,-10
2022,11,경기,총계,소계,계,6363121,16279
2022,11,경기,총계,소계,비사업용,6113277,15908
2022,11,경기,총계,소계,사업용,249844,371
2022,11,경기,총계,승용,계,5297090,15225
2022,11,경기,총계,승용,비사업용,5219148,15280
2022,11,경기,총계,승용,사업용,77942,-55
2022,11,경기,총계,승합,계,190947,-472
2022,11,경기,총계,승합,비사업용,159192,-454
2022,11,경기,총계,승합,사업용,31755,-18
2022,11,경기,총계,특수,계,27838,217
2022,11,경기,총계,특수,비사업용,15818,184
2022,11,경기,총계,특수,사업용,12020,33
2022,11,경기,총계,화물,계,847246,1309
2022,11,경기,총계,화물,비사업용,719119,898
2022,11,경기,총계,화물,사업용,128127,411
2022,11,경남,총계,소계,계,1887577,8909
2022,11,경남,총계,소계,비사업용,1745895,5829
2022,11,경남,총계,소계,사업용,141682,3080
2022,11,경남,총계,승용,계,1531039,8596
2022,11,경남,총계,승용,비사업용,1428576,5664
2022,11,경남,총계,승용,사업용,102463,2932
2022,11,경남,총계,승합,계,49494,33
2022,11,경남,총계,승합,비사업용,42298,-116
2022,11,경남,총계,승합,사업용,7196,149
2022,11,경남,총계,특수,계,10179,33
2022,11,경남,총계,특수,비사업용,4489,37
2022,11,경남,총계,특수,사업용,5690,-4
2022,11,경남,총계,화물,계,296865,247
2022,11,경남,총계,화물,비사업용,270532,244
2022,11,경남,총계,화물,사업용,26333,3
2022,11,경북,총계,소계,계,1521514,3505
2022,11,경북,총계,소계,비사업용,1472881,3605
2022,11,경북,총계,소계,사업용,48633,-100
2022,11,경북,총계,승용,계,1141274,2921
2022,11,경북,총계,승용,비사업용,1127649,3044
2022,11,경북,총계,승용,사업용,13625,-123
2022,11,경북,총계,승합,계,45406,-66
2022,11,경북,총계,승합,비사업용,40094,-68
2022,11,경북,총계,승합,사업용,5312,2
2022,11,경북,총계,특수,계,9949,96
2022,11,경북,총계,특수,비사업용,4743,82
2022,11,경북,총계,특수,사업용,5206,14
2022,11,경북,총계,화물,계,324885,554
2022,11,경북,총계,화물,비사업용,300395,547
2022,11,경북,총계,화물,사업용,24490,7
2022,11,광주,총계,소계,계,713371,1462
2022,11,광주,총계,소계,비사업용,680475,1438
2022,11,광주,총계,소계,사업용,32896,24
2022,11,광주,총계,승용,계,597918,1366
2022,11,광주,총계,승용,비사업용,583410,1340
2022,11,광주,총계,승용,사업용,14508,26
2022,11,광주,총계,승합,계,18064,-16
2022,11,광주,총계,승합,비사업용,15724,-14
2022,11,광주,총계,승합,사업용,2340,-2
2022,11,광주,총계,특수,계,3649,33
2022,11,광주,총계,특수,비사업용,1752,31
2022,11,광주,총계,특수,사업용,1897,2
2022,11,광주,총계,화물,계,93740,79
2022,11,광주,총계,화물,비사업용,79589,81
2022,11,광주,총계,화물,사업용,14151,-2
2022,11,대구,총계,소계,계,1229448,2544
2022,11,대구,총계,소계,비사업용,1176382,2356
2022,11,대구,총계,소계,사업용,53066,188
2022,11,대구,총계,승용,계,1039990,2309
2022,11,대구,총계,승용,비사업용,1012919,2117
2022,11,대구,총계,승용,사업용,27071,192
2022,11,대구,총계,승합,계,27843,-27
2022,11,대구,총계,승합,비사업용,23975,-37
2022,11,대구,총계,승합,사업용,3868,10
2022,11,대구,총계,특수,계,4664,17
2022,11,대구,총계,특수,비사업용,2547,36
2022,11,대구,총계,특수,사업용,2117,-19
2022,11,대구,총계,화물,계,156951,245
2022,11,대구,총계,화물,비사업용,136941,240
2022,11,대구,총계,화물,사업용,20010,5
2022,11,대전,총계,소계,계,706862,1672
2022,11,대전,총계,소계,비사업용,673756,1674
2022,11,대전,총계,소계,사업용,33106,-2
2022,11,대전,총계,승용,계,598008,1391
2022,11,대전,총계,승용,비사업용,581008,1394
2022,11,대전,총계,승용,사업용,17000,-3
2022,11,대전,총계,승합,계,18240,-52
2022,11,대전,총계,승합,비사업용,16048,-55
2022,11,대전,총계,승합,사업용,2192,3
2022,11,대전,총계,특수,계,3536,18
2022,11,대전,총계,특수,비사업용,1805,15
2022,11,대전,총계,특수,사업용,1731,3
2022,11,대전,총계,화물,계,87078,315
2022,11,대전,총계,화물,비사업용,74895,320
2022,11,대전,총계,화물,사업용,12183,-5
2022,11,부산,총계,소계,계,1497992,2631
2022,11,부산,총계,소계,비사업용,1334584,1249
2022,11,부산,총계,소계,사업용,163408,1382
2022,11,부산,총계,승용,계,1260670,2899
2022,11,부산,총계,승용,비사업용,1147751,1535
2022,11,부산,총계,승용,사업용,112919,1364
2022,11,부산,총계,승합,계,38413,-126
2022,11,부산,총계,승합,비사업용,32305,-125
2022,11,부산,총계,승합,사업용,6108,-1
2022,11,부산,총계,특수,계,11954,33
2022,11,부산,총계,특수,비사업용,2943,30
2022,11,부산,총계,특수,사업용,9011,3
2022,11,부산,총계,화물,계,186955,-175
2022,11,부산,총계,화물,비사업용,151585,-191
2022,11,부산,총계,화물,사업용,35370,16
2022,11,서울,총계,소계,계,3192112,2004
2022,11,서울,총계,소계,비사업용,2986434,2526
2022,11,서울,총계,소계,사업용,205678,-522
2022,11,서울,총계,승용,계,2761701,2789
2022,11,서울,총계,승용,비사업용,2636102,3254
2022,11,서울,총계,승용,사업용,125599,-465
2022,11,서울,총계,승합,계,96514,-327
2022,11,서울,총계,승합,비사업용,81282,-352
2022,11,서울,총계,승합,사업용,15232,25
2022,11,서울,총계,특수,계,10769,35
2022,11,서울,총계,특수,비사업용,5483,45
2022,11,서울,총계,특수,사업용,5286,-10
2022,11,서울,총계,화물,계,323128,-493
2022,11,서울,총계,화물,비사업용,263567,-421
2022,11,서울,총계,화물,사업용,59561,-72
2022,11,세종,총계,소계,계,193235,658
2022,11,세종,총계,소계,비사업용,189655,580
2022,11,세종,총계,소계,사업용,3580,78
2022,11,세종,총계,승용,계,171131,668
2022,11,세종,총계,승용,비사업용,169991,602
2022,11,세종,총계,승용,사업용,1140,66
2022,11,세종,총계,승합,계,4254,-13
2022,11,세종,총계,승합,비사업용,3786,-14
2022,11,세종,총계,승합,사업용,468,1
2022,11,세종,총계,특수,계,810,7
2022,11,세종,총계,특수,비사업용,649,6
2022,11,세종,총계,특수,사업용,161,1
2022,11,세종,총계,화물,계,17040,-4
2022,11,세종,총계,화물,비사업용,15229,-14
2022,11,세종,총계,화물,사업용,1811,10
2022,11,울산,총계,소계,계,587727,1035
2022,11,울산,총계,소계,비사업용,566241,1039
2022,11,울산,총계,소계,사업용,21486,-4
2022,11,울산,총계,승용,계,498343,896
2022,11,울산,총계,승용,비사업용,490918,926
2022,11,울산,총계,승용,사업용,7425,-30
2022,11,울산,총계,승합,계,13487,-11
2022,11,울산,총계,승합,비사업용,11543,-14
2022,11,울산,총계,승합,사업용,1944,3
2022,11,울산,총계,특수,계,3476,21
2022,11,울산,총계,특수,비사업용,1235,17
2022,11,울산,총계,특수,사업용,2241,4
2022,11,울산,총계,화물,계,72421,129
2022,11,울산,총계,화물,비사업용,62545,110
2022,11,울산,총계,화물,사업용,9876,19
2022,11,인천,총계,소계,계,1693367,-4623
2022,11,인천,총계,소계,비사업용,1406185,4229
2022,11,인천,총계,소계,사업용,287182,-8852
2022,11,인천,총계,승용,계,1443540,-4081
2022,11,인천,총계,승용,비사업용,1203387,4375
2022,11,인천,총계,승용,사업용,240153,-8456
2022,11,인천,총계,승합,계,42498,-589
2022,11,인천,총계,승합,비사업용,34561,-114
2022,11,인천,총계,승합,사업용,7937,-475
2022,11,인천,총계,특수,계,8798,76
2022,11,인천,총계,특수,비사업용,3404,72
2022,11,인천,총계,특수,사업용,5394,4
2022,11,인천,총계,화물,계,198531,-29
2022,11,인천,총계,화물,비사업용,164833,-104
2022,11,인천,총계,화물,사업용,33698,75
2022,11,전국,총계,소계,계,25461361,58727
2022,11,전국,총계,소계,비사업용,23557822,55383
2022,11,전국,총계,소계,사업용,1903539,3344
2022,11,전국,총계,승용,계,20911886,54814
2022,11,전국,총계,승용,비사업용,19640774,52129
2022,11,전국,총계,승용,사업용,1271112,2685
2022,11,전국,총계,승합,계,725591,-1521
2022,11,전국,총계,승합,비사업용,609891,-1578
2022,11,전국,총계,승합,사업용,115700,57
2022,11,전국,총계,특수,계,129259,847
2022,11,전국,총계,특수,비사업용,62423,781
2022,11,전국,총계,특수,사업용,66836,66
2022,11,전국,총계,화물,계,3694625,4587
2022,11,전국,총계,화물,비사업용,3244734,4051
2022,11,전국,총계,화물,사업용,449891,536
2022,11,전남,총계,소계,계,1235465,9720
2022,11,전남,총계,소계,비사업용,991070,2717
2022,11,전남,총계,소계,사업용,244395,7003
2022,11,전남,총계,승용,계,937211,8982
2022,11,전남,총계,승용,비사업용,727405,2318
2022,11,전남,총계,승용,사업용,209806,6664
2022,11,전남,총계,승합,계,38154,248
2022,11,전남,총계,승합,비사업용,29548,-59
2022,11,전남,총계,승합,사업용,8606,307
2022,11,전남,총계,특수,계,8748,47
2022,11,전남,총계,특수,비사업용,3669,50
2022,11,전남,총계,특수,사업용,5079,-3
2022,11,전남,총계,화물,계,251352,443
2022,11,전남,총계,화물,비사업용,230448,408
2022,11,전남,총계,화물,사업용,20904,35
2022,11,전북,총계,소계,계,976318,1952
2022,11,전북,총계,소계,비사업용,938942,2134
2022,11,전북,총계,소계,사업용,37376,-182
2022,11,전북,총계,승용,계,748524,1682
2022,11,전북,총계,승용,비사업용,733573,1909
2022,11,전북,총계,승용,사업용,14951,-227
2022,11,전북,총계,승합,계,30651,-58
2022,11,전북,총계,승합,비사업용,26656,-65
2022,11,전북,총계,승합,사업용,3995,7
2022,11,전북,총계,특수,계,5323,61
2022,11,전북,총계,특수,비사업용,2860,51
2022,11,전북,총계,특수,사업용,2463,10
2022,11,전북,총계,화물,계,191820,267
2022,11,전북,총계,화물,비사업용,175853,239
2022,11,전북,총계,화물,사업용,15967,28
2022,11,제주,총계,소계,계,689278,2715
2022,11,제주,총계,소계,비사업용,414387,1810
2022,11,제주,총계,소계,사업용,274891,905
2022,11,제주,총계,승용,계,581992,2014
2022,11,제주,총계,승용,비사업용,318433,1150
2022,11,제주,총계,승용,사업용,263559,864
2022,11,제주,총계,승합,계,17807,-7
2022,11,제주,총계,승합,비사업용,11085,-32
2022,11,제주,총계,승합,사업용,6722,25
2022,11,제주,총계,특수,계,1957,10
2022,11,제주,총계,특수,비사업용,1302,5
2022,11,제주,총계,특수,사업용,655,5
2022,11,제주,총계,화물,계,87522,698
2022,11,제주,총계,화물,비사업용,83567,687
2022,11,제주,총계,화물,사업용,3955,11
2022,11,충남,총계,소계,계,1208960,3839
2022,11,충남,총계,소계,비사업용,1167899,3935
2022,11,충남,총계,소계,사업용,41061,-96
2022,11,충남,총계,승용,계,932274,3397
2022,11,충남,총계,승용,비사업용,918720,3490
2022,11,충남,총계,승용,사업용,13554,-93
2022,11,충남,총계,승합,계,39102,8
2022,11,충남,총계,승합,비사업용,33825,7
2022,11,충남,총계,승합,사업용,5277,1
2022,11,충남,총계,특수,계,7109,53
2022,11,충남,총계,특수,비사업용,3911,42
2022,11,충남,총계,특수,사업용,3198,11
2022,11,충남,총계,화물,계,230475,381
2022,11,충남,총계,화물,비사업용,211443,396
2022,11,충남,총계,화물,사업용,19032,-15
2022,11,충북,총계,소계,계,915027,2174
2022,11,충북,총계,소계,비사업용,875987,2110
2022,11,충북,총계,소계,사업용,39040,64
2022,11,충북,총계,승용,계,717448,1833
2022,11,충북,총계,승용,비사업용,700403,1809
2022,11,충북,총계,승용,사업용,17045,24
2022,11,충북,총계,승합,계,27996,-13
2022,11,충북,총계,승합,비사업용,24251,-26
2022,11,충북,총계,승합,사업용,3745,13
2022,11,충북,총계,특수,계,5750,37
2022,11,충북,총계,특수,비사업용,2934,30
2022,11,충북,총계,특수,사업용,2816,7
2022,11,충북,총계,화물,계,163833,317
2022,11,충북,총계,화물,비사업용,148399,297
2022,11,충북,총계,화물,사업용,15434,20
2022,12,강원,총계,소계,계,851553,1566
2022,12,강원,총계,소계,비사업용,825261,1489
2022,12,강원,총계,소계,사업용,26292,77
2022,12,강원,총계,승용,계,655244,1511
2022,12,강원,총계,승용,비사업용,642808,1427
2022,12,강원,총계,승용,사업용,12436,84
2022,12,강원,총계,승합,계,26640,-81
2022,12,강원,총계,승합,비사업용,23650,-68
2022,12,강원,총계,승합,사업용,2990,-13
2022,12,강원,총계,특수,계,4771,21
2022,12,강원,총계,특수,비사업용,2897,18
2022,12,강원,총계,특수,사업용,1874,3
2022,12,강원,총계,화물,계,164898,115
2022,12,강원,총계,화물,비사업용,155906,112
2022,12,강원,총계,화물,사업용,8992,3
2022,12,경기,총계,소계,계,6378632,15511
2022,12,경기,총계,소계,비사업용,6128543,15266
2022,12,경기,총계,소계,사업용,250089,245
2022,12,경기,총계,승용,계,5311946,14856
2022,12,경기,총계,승용,비사업용,5234194,15046
2022,12,경기,총계,승용,사업용,77752,-190
2022,12,경기,총계,승합,계,190926,-21
2022,12,경기,총계,승합,비사업용,159113,-79
2022,12,경기,총계,승합,사업용,31813,58
2022,12,경기,총계,특수,계,28030,192
2022,12,경기,총계,특수,비사업용,16022,204
2022,12,경기,총계,특수,사업용,12008,-12
2022,12,경기,총계,화물,계,847730,484
2022,12,경기,총계,화물,비사업용,719214,95
2022,12,경기,총계,화물,사업용,128516,389
2022,12,경남,총계,소계,계,1896515,8938
2022,12,경남,총계,소계,비사업용,1750814,4919
2022,12,경남,총계,소계,사업용,145701,4019
2022,12,경남,총계,승용,계,1539666,8627
2022,12,경남,총계,승용,비사업용,1433393,4817
2022,12,경남,총계,승용,사업용,106273,3810
2022,12,경남,총계,승합,계,49492,-2
2022,12,경남,총계,승합,비사업용,42133,-165
2022,12,경남,총계,승합,사업용,7359,163
2022,12,경남,총계,특수,계,10232,53
2022,12,경남,총계,특수,비사업용,4535,46
2022,12,경남,총계,특수,사업용,5697,7
2022,12,경남,총계,화물,계,297125,260
2022,12,경남,총계,화물,비사업용,270753,221
2022,12,경남,총계,화물,사업용,26372,39
2022,12,경북,총계,소계,계,1523914,2400
2022,12,경북,총계,소계,비사업용,1475363,2482
2022,12,경북,총계,소계,사업용,48551,-82
2022,12,경북,총계,승용,계,1143496,2222
2022,12,경북,총계,승용,비사업용,1129951,2302
2022,12,경북,총계,승용,사업용,13545,-80
2022,12,경북,총계,승합,계,45356,-50
2022,12,경북,총계,승합,비사업용,40045,-49
2022,12,경북,총계,승합,사업용,5311,-1
2022,12,경북,총계,특수,계,10009,60
2022,12,경북,총계,특수,비사업용,4798,55
2022,12,경북,총계,특수,사업용,5211,5
2022,12,경북,총계,화물,계,325053,168
2022,12,경북,총계,화물,비사업용,300569,174
2022,12,경북,총계,화물,사업용,24484,-6
2022,12,광주,총계,소계,계,714401,1030
2022,12,광주,총계,소계,비사업용,681590,1115
2022,12,광주,총계,소계,사업용,32811,-85
2022,12,광주,총계,승용,계,598879,961
2022,12,광주,총계,승용,비사업용,584482,1072
2022,12,광주,총계,승용,사업용,14397,-111
2022,12,광주,총계,승합,계,17996,-68
2022,12,광주,총계,승합,비사업용,15678,-46
2022,12,광주,총계,승합,사업용,2318,-22
2022,12,광주,총계,특수,계,3683,34
2022,12,광주,총계,특수,비사업용,1772,20
2022,12,광주,총계,특수,사업용,1911,14
2022,12,광주,총계,화물,계,93843,103
2022,12,광주,총계,화물,비사업용,79658,69
2022,12,광주,총계,화물,사업용,14185,34
2022,12,대구,총계,소계,계,1230183,735
2022,12,대구,총계,소계,비사업용,1177041,659
2022,12,대구,총계,소계,사업용,53142,76
2022,12,대구,총계,승용,계,1040968,978
2022,12,대구,총계,승용,비사업용,1013838,919
2022,12,대구,총계,승용,사업용,27130,59
2022,12,대구,총계,승합,계,27784,-59
2022,12,대구,총계,승합,비사업용,23932,-43
2022,12,대구,총계,승합,사업용,3852,-16
2022,12,대구,총계,특수,계,4695,31
2022,12,대구,총계,특수,비사업용,2575,28
2022,12,대구,총계,특수,사업용,2120,3
2022,12,대구,총계,화물,계,156736,-215
2022,12,대구,총계,화물,비사업용,136696,-245
2022,12,대구,총계,화물,사업용,20040,30
2022,12,대전,총계,소계,계,707928,1066
2022,12,대전,총계,소계,비사업용,674862,1106
2022,12,대전,총계,소계,사업용,33066,-40
2022,12,대전,총계,승용,계,599041,1033
2022,12,대전,총계,승용,비사업용,582099,1091
2022,12,대전,총계,승용,사업용,16942,-58
2022,12,대전,총계,승합,계,18163,-77
2022,12,대전,총계,승합,비사업용,15990,-58
2022,12,대전,총계,승합,사업용,2173,-19
2022,12,대전,총계,특수,계,3540,4
2022,12,대전,총계,특수,비사업용,1810,5
2022,12,대전,총계,특수,사업용,1730,-1
2022,12,대전,총계,화물,계,87184,106
2022,12,대전,총계,화물,비사업용,74963,68
2022,12,대전,총계,화물,사업용,12221,38
2022,12,부산,총계,소계,계,1499503,1511
2022,12,부산,총계,소계,비사업용,1334796,212
2022,12,부산,총계,소계,사업용,164707,1299
2022,12,부산,총계,승용,계,1262621,1951
2022,12,부산,총계,승용,비사업용,1148492,741
2022,12,부산,총계,승용,사업용,114129,1210
2022,12,부산,총계,승합,계,38269,-144
2022,12,부산,총계,승합,비사업용,32143,-162
2022,12,부산,총계,승합,사업용,6126,18
2022,12,부산,총계,특수,계,11991,37
2022,12,부산,총계,특수,비사업용,2962,19
2022,12,부산,총계,특수,사업용,9029,18
2022,12,부산,총계,화물,계,186622,-333
2022,12,부산,총계,화물,비사업용,151199,-386
2022,12,부산,총계,화물,사업용,35423,53
2022,12,서울,총계,소계,계,3193351,1239
2022,12,서울,총계,소계,비사업용,2987808,1374
2022,12,서울,총계,소계,사업용,205543,-135
2022,12,서울,총계,승용,계,2763730,2029
2022,12,서울,총계,승용,비사업용,2638299,2197
2022,12,서울,총계,승용,사업용,125431,-168
2022,12,서울,총계,승합,계,96085,-429
2022,12,서울,총계,승합,비사업용,80864,-418
2022,12,서울,총계,승합,사업용,15221,-11
2022,12,서울,총계,특수,계,10830,61
2022,12,서울,총계,특수,비사업용,5510,27
2022,12,서울,총계,특수,사업용,5320,34
2022,12,서울,총계,화물,계,322706,-422
2022,12,서울,총계,화물,비사업용,263135,-432
2022,12,서울,총계,화물,사업용,59571,10
2022,12,세종,총계,소계,계,193711,476
2022,12,세종,총계,소계,비사업용,190109,454
2022,12,세종,총계,소계,사업용,3602,22
2022,12,세종,총계,승용,계,171636,505
2022,12,세종,총계,승용,비사업용,170491,500
2022,12,세종,총계,승용,사업용,1145,5
2022,12,세종,총계,승합,계,4251,-3
2022,12,세종,총계,승합,비사업용,3771,-15
2022,12,세종,총계,승합,사업용,480,12
2022,12,세종,총계,특수,계,811,1
2022,12,세종,총계,특수,비사업용,650,1
2022,12,세종,총계,특수,사업용,161,0
2022,12,세종,총계,화물,계,17013,-27
2022,12,세종,총계,화물,비사업용,15197,-32
2022,12,세종,총계,화물,사업용,1816,5
2022,12,울산,총계,소계,계,588079,352
2022,12,울산,총계,소계,비사업용,566629,388
2022,12,울산,총계,소계,사업용,21450,-36
2022,12,울산,총계,승용,계,498713,370
2022,12,울산,총계,승용,비사업용,491340,422
2022,12,울산,총계,승용,사업용,7373,-52
2022,12,울산,총계,승합,계,13445,-42
2022,12,울산,총계,승합,비사업용,11514,-29
2022,12,울산,총계,승합,사업용,1931,-13
2022,12,울산,총계,특수,계,3482,6
2022,12,울산,총계,특수,비사업용,1245,10
2022,12,울산,총계,특수,사업용,2237,-4
2022,12,울산,총계,화물,계,72439,18
2022,12,울산,총계,화물,비사업용,62530,-15
2022,12,울산,총계,화물,사업용,9909,33
2022,12,인천,총계,소계,계,1692760,-607
2022,12,인천,총계,소계,비사업용,1409913,3728
2022,12,인천,총계,소계,사업용,282847,-4335
2022,12,인천,총계,승용,계,1442976,-564
2022,12,인천,총계,승용,비사업용,1206910,3523
2022,12,인천,총계,승용,사업용,236066,-4087
2022,12,인천,총계,승합,계,42120,-378
2022,12,인천,총계,승합,비사업용,34394,-167
2022,12,인천,총계,승합,사업용,7726,-211
2022,12,인천,총계,특수,계,8869,71
2022,12,인천,총계,특수,비사업용,3477,73
2022,12,인천,총계,특수,사업용,5392,-2
2022,12,인천,총계,화물,계,198795,264
2022,12,인천,총계,화물,비사업용,165132,299
2022,12,인천,총계,화물,사업용,33663,-35
2022,12,전국,총계,소계,계,25503078,41717
2022,12,전국,총계,소계,비사업용,23600198,42376
2022,12,전국,총계,소계,사업용,1902880,-659
2022,12,전국,총계,승용,계,20952759,40873
2022,12,전국,총계,승용,비사업용,19683046,42272
2022,12,전국,총계,승용,사업용,1269713,-1399
2022,12,전국,총계,승합,계,723961,-1630
2022,12,전국,총계,승합,비사업용,608380,-1511
2022,12,전국,총계,승합,사업용,115581,-119
2022,12,전국,총계,특수,계,130041,782
2022,12,전국,총계,특수,비사업용,63064,641
2022,12,전국,총계,특수,사업용,66977,141
2022,12,전국,총계,화물,계,3696317,1692
2022,12,전국,총계,화물,비사업용,3245708,974
2022,12,전국,총계,화물,사업용,450609,718
2022,12,전남,총계,소계,계,1236858,1393
2022,12,전남,총계,소계,비사업용,993628,2558
2022,12,전남,총계,소계,사업용,243230,-1165
2022,12,전남,총계,승용,계,938175,964
2022,12,전남,총계,승용,비사업용,729535,2130
2022,12,전남,총계,승용,사업용,208640,-1166
2022,12,전남,총계,승합,계,38072,-82
2022,12,전남,총계,승합,비사업용,29517,-31
2022,12,전남,총계,승합,사업용,8555,-51
2022,12,전남,총계,특수,계,8766,18
2022,12,전남,총계,특수,비사업용,3670,1
2022,12,전남,총계,특수,사업용,5096,17
2022,12,전남,총계,화물,계,251845,493
2022,12,전남,총계,화물,비사업용,230906,458
2022,12,전남,총계,화물,사업용,20939,35
2022,12,전북,총계,소계,계,977834,1516
2022,12,전북,총계,소계,비사업용,940432,1490
2022,12,전북,총계,소계,사업용,37402,26
2022,12,전북,총계,승용,계,749991,1467
2022,12,전북,총계,승용,비사업용,735055,1482
2022,12,전북,총계,승용,사업용,14936,-15
2022,12,전북,총계,승합,계,30618,-33
2022,12,전북,총계,승합,비사업용,26605,-51
