날짜,평균_에너지소비효율_전체,평균_1회충전주행거리_전체(km),평균_충전지용량_전체(Ah),평균_에너지소비효율_상업용,평균_1회충전주행거리_상업용(km),평균_충전지용량_상업용(Ah),평균_에너지소비효율_비상업용,평균_1회충전주행거리_비상업용(km),평균_충전지용량_비상업용(Ah)
2020-02-27,4.6625,360.95,220.525,2.725,149.25,202.5,4.797058823529412,402.8235294117647,227.11764705882354
2020-02-28,4.6625,360.95,220.525,2.725,149.25,202.5,4.797058823529412,402.8235294117647,227.11764705882354
2020-02-29,4.6625,360.95,220.525,2.725,149.25,202.5,4.797058823529412,402.8235294117647,227.11764705882354
2020-03-01,4.6625,360.95,220.525,2.725,149.25,202.5,4.797058823529412,402.8235294117647,227.11764705882354
2020-03-02,4.6625,360.95,220.525,2.725,149.25,202.5,4.797058823529412,402.8235294117647,227.11764705882354
2020-03-03,4.6625,360.95,220.525,2.725,149.25,202.5,4.797058823529412,402.8235294117647,227.11764705882354
2020-03-04,4.697560975609756,354.1707317073171,219.53658536585365,2.725,149.25,202.5,4.797058823529412,402.8235294117647,227.11764705882354
2020-03-05,4.697560975609756,354.1707317073171,219.53658536585365,2.725,149.25,202.5,4.797058823529412,402.8235294117647,227.11764705882354
2020-03-06,4.697560975609756,354.1707317073171,219.53658536585365,2.725,149.25,202.5,4.797058823529412,402.8235294117647,227.11764705882354
2020-03-07,4.697560975609756,354.1707317073171,219.53658536585365,2.725,149.25,202.5,4.797058823529412,402.8235294117647,227.11764705882354
2020-03-08,4.697560975609756,354.1707317073171,219.53658536585365,2.725,149.25,202.5,4.797058823529412,402.8235294117647,227.11764705882354
2020-03-09,4.697560975609756,354.1707317073171,219.53658536585365,2.725,149.25,202.5,4.797058823529412,402.8235294117647,227.11764705882354
2020-03-10,4.697560975609756,354.1707317073171,219.53658536585365,2.725,149.25,202.5,4.797058823529412,402.8235294117647,227.11764705882354
2020-03-11,4.697560975609756,354.1707317073171,219.53658536585365,2.725,149.25,202.5,4.797058823529412,402.8235294117647,227.11764705882354
2020-03-12,4.697560975609756,354.1707317073171,219.53658536585365,2.725,149.25,202.5,4.797058823529412,402.8235294117647,227.11764705882354
2020-03-13,4.697560975609756,354.1707317073171,219.53658536585365,2.725,149.25,202.5,4.797058823529412,402.8235294117647,227.11764705882354
2020-03-14,4.656410256410256,356.02564102564105,223.10256410256412,2.725,149.25,202.5,4.753125,408.125,231.9375
2020-03-15,4.656410256410256,356.02564102564105,223.10256410256412,2.725,149.25,202.5,4.753125,408.125,231.9375
2020-03-16,4.656410256410256,356.02564102564105,223.10256410256412,2.725,149.25,202.5,4.753125,408.125,231.9375
2020-03-17,4.656410256410256,356.02564102564105,223.10256410256412,2.725,149.25,202.5,4.753125,408.125,231.9375
2020-03-18,4.656410256410256,356.02564102564105,223.10256410256412,2.725,149.25,202.5,4.753125,408.125,231.9375
2020-03-19,4.656410256410256,356.02564102564105,223.10256410256412,2.725,149.25,202.5,4.753125,408.125,231.9375
2020-03-20,4.656410256410256,356.02564102564105,223.10256410256412,2.725,149.25,202.5,4.753125,408.125,231.9375
2020-03-21,4.656410256410256,356.02564102564105,223.10256410256412,2.725,149.25,202.5,4.753125,408.125,231.9375
2020-03-22,4.656410256410256,356.02564102564105,223.10256410256412,2.725,149.25,202.5,4.753125,408.125,231.9375
2020-03-23,4.656410256410256,356.02564102564105,223.10256410256412,2.725,149.25,202.5,4.753125,408.125,231.9375
2020-03-24,4.656410256410256,356.02564102564105,223.10256410256412,2.725,149.25,202.5,4.753125,408.125,231.9375
2020-03-25,4.656410256410256,356.02564102564105,223.10256410256412,2.725,149.25,202.5,4.753125,408.125,231.9375
2020-03-26,4.656410256410256,356.02564102564105,223.10256410256412,2.725,149.25,202.5,4.753125,408.125,231.9375
2020-03-27,4.656410256410256,356.02564102564105,223.10256410256412,2.725,149.25,202.5,4.753125,408.125,231.9375
2020-03-28,4.656410256410256,356.02564102564105,223.10256410256412,2.725,149.25,202.5,4.753125,408.125,231.9375
2020-03-29,4.656410256410256,356.02564102564105,223.10256410256412,2.725,149.25,202.5,4.753125,408.125,231.9375
2020-03-30,4.656410256410256,356.02564102564105,223.10256410256412,2.725,149.25,202.5,4.753125,408.125,231.9375
2020-03-31,4.656410256410256,356.02564102564105,223.10256410256412,2.725,149.25,202.5,4.753125,408.125,231.9375
2020-04-01,4.656410256410256,356.02564102564105,223.10256410256412,2.725,149.25,202.5,4.753125,408.125,231.9375
2020-04-02,4.656410256410256,356.02564102564105,223.10256410256412,2.725,149.25,202.5,4.753125,408.125,231.9375
2020-04-03,4.656410256410256,356.02564102564105,223.10256410256412,2.725,149.25,202.5,4.753125,408.125,231.9375
2020-04-04,4.656410256410256,356.02564102564105,223.10256410256412,2.725,149.25,202.5,4.753125,408.125,231.9375
2020-04-05,4.656410256410256,356.02564102564105,223.10256410256412,2.725,149.25,202.5,4.753125,408.125,231.9375
2020-04-06,4.656410256410256,356.02564102564105,223.10256410256412,2.725,149.25,202.5,4.753125,408.125,231.9375
2020-04-07,4.656410256410256,356.02564102564105,223.10256410256412,2.725,149.25,202.5,4.753125,408.125,231.9375
2020-04-08,4.656410256410256,356.02564102564105,223.10256410256412,2.725,149.25,202.5,4.753125,408.125,231.9375
2020-04-09,4.656410256410256,356.02564102564105,223.10256410256412,2.725,149.25,202.5,4.753125,408.125,231.9375
2020-04-10,4.656410256410256,356.02564102564105,223.10256410256412,2.725,149.25,202.5,4.753125,408.125,231.9375
2020-04-11,4.656410256410256,356.02564102564105,223.10256410256412,2.725,149.25,202.5,4.753125,408.125,231.9375
2020-04-12,4.656410256410256,356.02564102564105,223.10256410256412,2.725,149.25,202.5,4.753125,408.125,231.9375
2020-04-13,4.656410256410256,356.02564102564105,223.10256410256412,2.725,149.25,202.5,4.753125,408.125,231.9375
2020-04-14,4.656410256410256,356.02564102564105,223.10256410256412,2.725,149.25,202.5,4.753125,408.125,231.9375
2020-04-15,4.656410256410256,356.02564102564105,223.10256410256412,2.725,149.25,202.5,4.753125,408.125,231.9375
2020-04-16,4.656410256410256,356.02564102564105,223.10256410256412,2.725,149.25,202.5,4.753125,408.125,231.9375
2020-04-17,4.656410256410256,356.02564102564105,223.10256410256412,2.725,149.25,202.5,4.753125,408.125,231.9375
2020-04-18,4.656410256410256,356.02564102564105,223.10256410256412,2.725,149.25,202.5,4.753125,408.125,231.9375
2020-04-19,4.656410256410256,356.02564102564105,223.10256410256412,2.725,149.25,202.5,4.753125,408.125,231.9375
2020-04-20,4.656410256410256,356.02564102564105,223.10256410256412,2.725,149.25,202.5,4.753125,408.125,231.9375
2020-04-21,4.656410256410256,356.02564102564105,223.10256410256412,2.725,149.25,202.5,4.753125,408.125,231.9375
2020-04-22,4.669444444444444,369.5833333333333,232.63888888888889,2.8666666666666667,171.0,241.33333333333334,4.6966666666666645,418.8,239.4
2020-04-23,4.669444444444444,369.5833333333333,232.63888888888889,2.8666666666666667,171.0,241.33333333333334,4.6966666666666645,418.8,239.4
2020-04-24,4.669444444444444,369.5833333333333,232.63888888888889,2.8666666666666667,171.0,241.33333333333334,4.6966666666666645,418.8,239.4
2020-04-25,4.669444444444444,369.5833333333333,232.63888888888889,2.8666666666666667,171.0,241.33333333333334,4.6966666666666645,418.8,239.4
2020-04-26,4.669444444444444,369.5833333333333,232.63888888888889,2.8666666666666667,171.0,241.33333333333334,4.6966666666666645,418.8,239.4
2020-04-27,4.669444444444444,369.5833333333333,232.63888888888889,2.8666666666666667,171.0,241.33333333333334,4.6966666666666645,418.8,239.4
2020-04-28,4.669444444444444,369.5833333333333,232.63888888888889,2.8666666666666667,171.0,241.33333333333334,4.6966666666666645,418.8,239.4
2020-04-29,4.669444444444444,369.5833333333333,232.63888888888889,2.8666666666666667,171.0,241.33333333333334,4.6966666666666645,418.8,239.4
2020-04-30,4.669444444444444,369.5833333333333,232.63888888888889,2.8666666666666667,171.0,241.33333333333334,4.6966666666666645,418.8,239.4
2020-05-01,4.669444444444444,369.5833333333333,232.63888888888889,2.8666666666666667,171.0,241.33333333333334,4.6966666666666645,418.8,239.4
2020-05-02,4.669444444444444,369.5833333333333,232.63888888888889,2.8666666666666667,171.0,241.33333333333334,4.6966666666666645,418.8,239.4
2020-05-03,4.669444444444444,369.5833333333333,232.63888888888889,2.8666666666666667,171.0,241.33333333333334,4.6966666666666645,418.8,239.4
2020-05-04,4.669444444444444,369.5833333333333,232.63888888888889,2.8666666666666667,171.0,241.33333333333334,4.6966666666666645,418.8,239.4
2020-05-05,4.669444444444444,369.5833333333333,232.63888888888889,2.8666666666666667,171.0,241.33333333333334,4.6966666666666645,418.8,239.4
2020-05-06,4.669444444444444,369.5833333333333,232.63888888888889,2.8666666666666667,171.0,241.33333333333334,4.6966666666666645,418.8,239.4
2020-05-07,4.669444444444444,369.5833333333333,232.63888888888889,2.8666666666666667,171.0,241.33333333333334,4.6966666666666645,418.8,239.4
2020-05-08,4.669444444444444,369.5833333333333,232.63888888888889,2.8666666666666667,171.0,241.33333333333334,4.6966666666666645,418.8,239.4
2020-05-09,4.669444444444444,369.5833333333333,232.63888888888889,2.8666666666666667,171.0,241.33333333333334,4.6966666666666645,418.8,239.4
2020-05-10,4.669444444444444,369.5833333333333,232.63888888888889,2.8666666666666667,171.0,241.33333333333334,4.6966666666666645,418.8,239.4
2020-05-11,4.669444444444444,369.5833333333333,232.63888888888889,2.8666666666666667,171.0,241.33333333333334,4.6966666666666645,418.8,239.4
2020-05-12,4.669444444444444,369.5833333333333,232.63888888888889,2.8666666666666667,171.0,241.33333333333334,4.6966666666666645,418.8,239.4
2020-05-13,4.669444444444444,369.5833333333333,232.63888888888889,2.8666666666666667,171.0,241.33333333333334,4.6966666666666645,418.8,239.4
2020-05-14,4.669444444444444,369.5833333333333,232.63888888888889,2.8666666666666667,171.0,241.33333333333334,4.6966666666666645,418.8,239.4
2020-05-15,4.669444444444444,369.5833333333333,232.63888888888889,2.8666666666666667,171.0,241.33333333333334,4.6966666666666645,418.8,239.4
2020-05-16,4.669444444444444,369.5833333333333,232.63888888888889,2.8666666666666667,171.0,241.33333333333334,4.6966666666666645,418.8,239.4
2020-05-17,4.669444444444444,369.5833333333333,232.63888888888889,2.8666666666666667,171.0,241.33333333333334,4.6966666666666645,418.8,239.4
2020-05-18,4.669444444444444,369.5833333333333,232.63888888888889,2.8666666666666667,171.0,241.33333333333334,4.6966666666666645,418.8,239.4
2020-05-19,4.669444444444444,369.5833333333333,232.63888888888889,2.8666666666666667,171.0,241.33333333333334,4.6966666666666645,418.8,239.4
2020-05-20,4.669444444444444,369.5833333333333,232.63888888888889,2.8666666666666667,171.0,241.33333333333334,4.6966666666666645,418.8,239.4
2020-05-21,4.669444444444444,369.5833333333333,232.63888888888889,2.8666666666666667,171.0,241.33333333333334,4.6966666666666645,418.8,239.4
2020-05-22,4.622857142857143,372.4,235.85714285714286,2.8666666666666667,171.0,241.33333333333334,4.641379310344826,423.8965517241379,243.51724137931035
2020-05-23,4.622857142857143,372.4,235.85714285714286,2.8666666666666667,171.0,241.33333333333334,4.641379310344826,423.8965517241379,243.51724137931035
2020-05-24,4.622857142857143,372.4,235.85714285714286,2.8666666666666667,171.0,241.33333333333334,4.641379310344826,423.8965517241379,243.51724137931035
2020-05-25,4.622857142857143,372.4,235.85714285714286,2.8666666666666667,171.0,241.33333333333334,4.641379310344826,423.8965517241379,243.51724137931035
2020-05-26,4.622857142857143,372.4,235.85714285714286,2.8666666666666667,171.0,241.33333333333334,4.641379310344826,423.8965517241379,243.51724137931035
2020-05-27,4.622857142857143,372.4,235.85714285714286,2.8666666666666667,171.0,241.33333333333334,4.641379310344826,423.8965517241379,243.51724137931035
2020-05-28,4.622857142857143,372.4,235.85714285714286,2.8666666666666667,171.0,241.33333333333334,4.641379310344826,423.8965517241379,243.51724137931035
2020-05-29,4.657894736842104,356.44736842105266,227.67368421052632,2.8666666666666667,171.0,241.33333333333334,4.646666666666666,420.06666666666666,240.62
2020-05-30,4.657894736842104,356.44736842105266,227.67368421052632,2.8666666666666667,171.0,241.33333333333334,4.646666666666666,420.06666666666666,240.62
2020-05-31,4.657894736842104,356.44736842105266,227.67368421052632,2.8666666666666667,171.0,241.33333333333334,4.646666666666666,420.06666666666666,240.62
2020-06-01,4.657894736842104,356.44736842105266,227.67368421052632,2.8666666666666667,171.0,241.33333333333334,4.646666666666666,420.06666666666666,240.62
2020-06-02,4.657894736842104,356.44736842105266,227.67368421052632,2.8666666666666667,171.0,241.33333333333334,4.646666666666666,420.06666666666666,240.62
2020-06-03,4.657894736842104,356.44736842105266,227.67368421052632,2.8666666666666667,171.0,241.33333333333334,4.646666666666666,420.06666666666666,240.62
2020-06-04,4.657894736842104,356.44736842105266,227.67368421052632,2.8666666666666667,171.0,241.33333333333334,4.646666666666666,420.06666666666666,240.62
2020-06-05,4.657894736842104,356.44736842105266,227.67368421052632,2.8666666666666667,171.0,241.33333333333334,4.646666666666666,420.06666666666666,240.62
2020-06-06,4.657894736842104,356.44736842105266,227.67368421052632,2.8666666666666667,171.0,241.33333333333334,4.646666666666666,420.06666666666666,240.62
2020-06-07,4.657894736842104,356.44736842105266,227.67368421052632,2.8666666666666667,171.0,241.33333333333334,4.646666666666666,420.06666666666666,240.62
2020-06-08,4.657894736842104,356.44736842105266,227.67368421052632,2.8666666666666667,171.0,241.33333333333334,4.646666666666666,420.06666666666666,240.62
2020-06-09,4.657894736842104,356.44736842105266,227.67368421052632,2.8666666666666667,171.0,241.33333333333334,4.646666666666666,420.06666666666666,240.62
2020-06-10,4.657894736842104,356.44736842105266,227.67368421052632,2.8666666666666667,171.0,241.33333333333334,4.646666666666666,420.06666666666666,240.62
2020-06-11,4.657894736842104,356.44736842105266,227.67368421052632,2.8666666666666667,171.0,241.33333333333334,4.646666666666666,420.06666666666666,240.62
2020-06-12,4.657894736842104,356.44736842105266,227.67368421052632,2.8666666666666667,171.0,241.33333333333334,4.646666666666666,420.06666666666666,240.62
2020-06-13,4.657894736842104,356.44736842105266,227.67368421052632,2.8666666666666667,171.0,241.33333333333334,4.646666666666666,420.06666666666666,240.62
2020-06-14,4.657894736842104,356.44736842105266,227.67368421052632,2.8666666666666667,171.0,241.33333333333334,4.646666666666666,420.06666666666666,240.62
2020-06-15,4.657894736842104,356.44736842105266,227.67368421052632,2.8666666666666667,171.0,241.33333333333334,4.646666666666666,420.06666666666666,240.62
2020-06-16,4.657894736842104,356.44736842105266,227.67368421052632,2.8666666666666667,171.0,241.33333333333334,4.646666666666666,420.06666666666666,240.62
2020-06-17,4.657894736842104,356.44736842105266,227.67368421052632,2.8666666666666667,171.0,241.33333333333334,4.646666666666666,420.06666666666666,240.62
2020-06-18,4.657894736842104,356.44736842105266,227.67368421052632,2.8666666666666667,171.0,241.33333333333334,4.646666666666666,420.06666666666666,240.62
2020-06-19,4.657894736842104,356.44736842105266,227.67368421052632,2.8666666666666667,171.0,241.33333333333334,4.646666666666666,420.06666666666666,240.62
2020-06-20,4.657894736842104,356.44736842105266,227.67368421052632,2.8666666666666667,171.0,241.33333333333334,4.646666666666666,420.06666666666666,240.62
2020-06-21,4.657894736842104,356.44736842105266,227.67368421052632,2.8666666666666667,171.0,241.33333333333334,4.646666666666666,420.06666666666666,240.62
2020-06-22,4.657894736842104,356.44736842105266,227.67368421052632,2.8666666666666667,171.0,241.33333333333334,4.646666666666666,420.06666666666666,240.62
2020-06-23,4.657894736842104,356.44736842105266,227.67368421052632,2.8666666666666667,171.0,241.33333333333334,4.646666666666666,420.06666666666666,240.62
2020-06-24,4.657894736842104,356.44736842105266,227.67368421052632,2.8666666666666667,171.0,241.33333333333334,4.646666666666666,420.06666666666666,240.62
2020-06-25,4.657894736842104,356.44736842105266,227.67368421052632,2.8666666666666667,171.0,241.33333333333334,4.646666666666666,420.06666666666666,240.62
2020-06-26,4.657894736842104,356.44736842105266,227.67368421052632,2.8666666666666667,171.0,241.33333333333334,4.646666666666666,420.06666666666666,240.62
2020-06-27,4.657894736842104,356.44736842105266,227.67368421052632,2.8666666666666667,171.0,241.33333333333334,4.646666666666666,420.06666666666666,240.62
2020-06-28,4.657894736842104,356.44736842105266,227.67368421052632,2.8666666666666667,171.0,241.33333333333334,4.646666666666666,420.06666666666666,240.62
2020-06-29,4.657894736842104,356.44736842105266,227.67368421052632,2.8666666666666667,171.0,241.33333333333334,4.646666666666666,420.06666666666666,240.62
2020-06-30,4.657894736842104,356.44736842105266,227.67368421052632,2.8666666666666667,171.0,241.33333333333334,4.646666666666666,420.06666666666666,240.62
2020-07-01,4.657894736842104,356.44736842105266,227.67368421052632,2.8666666666666667,171.0,241.33333333333334,4.646666666666666,420.06666666666666,240.62
2020-07-02,4.657894736842104,356.44736842105266,227.67368421052632,2.8666666666666667,171.0,241.33333333333334,4.646666666666666,420.06666666666666,240.62
2020-07-03,4.657894736842104,356.44736842105266,227.67368421052632,2.8666666666666667,171.0,241.33333333333334,4.646666666666666,420.06666666666666,240.62
2020-07-04,4.657894736842104,356.44736842105266,227.67368421052632,2.8666666666666667,171.0,241.33333333333334,4.646666666666666,420.06666666666666,240.62
2020-07-05,4.657894736842104,356.44736842105266,227.67368421052632,2.8666666666666667,171.0,241.33333333333334,4.646666666666666,420.06666666666666,240.62
