연도,월,시도,휘발유가격,디젤가격
2022,8,대구,1738.56,1843.96
2022,8,인천,1762.54,1867.38
2022,8,광주,1768.6,1876.14
2022,8,대전,1763.87,1873.53
2022,8,울산,1757.09,1859.82
2022,8,경기,1794.44,1885.5
2022,8,강원,1818.56,1916.94
2022,8,충북,1802.07,1894.16
2022,8,충남,1803.56,1898.77
2022,8,전북,1787.68,1885.28
2022,8,전남,1814.56,1911.99
2022,8,경북,1775.46,1876.89
2022,8,경남,1780.17,1878.27
2022,8,제주,1823.53,1945.41
2022,8,세종,1797.57,1895.71
2022,8,전국,2077.53,1889.31
2022,9,서울,1799.95,1920.22
2022,9,부산,1704.03,1819.09
2022,9,대구,1678.12,1804.32
2022,9,인천,1706.96,1844.9
2022,9,광주,1703.9,1828.3
2022,9,대전,1716.63,1849.73
2022,9,울산,1697.99,1813.22
2022,9,경기,1733.2,1853.23
2022,9,강원,1748.64,1871.78
2022,9,충북,1741.85,1856.71
2022,9,충남,1739.48,1855.96
2022,9,전북,1724.69,1841.2
2022,9,전남,1742.3,1856.92
2022,9,경북,1711.39,1827.6
2022,9,경남,1718.32,1832.29
2022,9,제주,1789.73,1995.77
2022,9,세종,1743.81,1860.8
2022,9,전국,2016.95,1850.2
2022,10,서울,1737.66,1904.1
2022,10,부산,1637.28,1808.98
2022,10,대구,1605.57,1802.39
2022,10,인천,1638.51,1839.83
2022,10,광주,1638.33,1815.17
2022,10,대전,1639.71,1830.34
2022,10,울산,1646.56,1805.93
2022,10,경기,1666.36,1839.35
2022,10,강원,1684.92,1854.21
2022,10,충북,1676.98,1845.74
2022,10,충남,1680.07,1843.2
2022,10,전북,1663.69,1830.92
2022,10,전남,1682.66,1843.25
2022,10,경북,1652.9,1819.46
2022,10,경남,1659.87,1822.99
2022,10,제주,1704.96,1977.39
2022,10,세종,1679.43,1844.55
2022,10,전국,1955.33,1838.34
2022,11,서울,1719.71,1937.87
2022,11,부산,1626.36,1858.28
2022,11,대구,1596.37,1845.14
2022,11,인천,1615.83,1874.05
2022,11,광주,1625.84,1861.7
2022,11,대전,1618.0,1876.21
2022,11,울산,1623.81,1854.11
2022,11,경기,1648.76,1879.68
2022,11,강원,1669.29,1892.79
2022,11,충북,1658.64,1887.12
2022,11,충남,1664.84,1886.26
2022,11,전북,1648.31,1872.18
2022,11,전남,1666.92,1884.59
2022,11,경북,1638.15,1864.45
2022,11,경남,1644.96,1867.93
2022,11,제주,1678.56,1948.59
2022,11,세종,1659.96,1886.8
2022,11,전국,1935.87,1879.15
2022,12,서울,1648.98,1865.33
2022,12,부산,1533.72,1755.69
2022,12,대구,1498.61,1735.71
2022,12,인천,1529.3,1753.52
2022,12,광주,1540.44,1760.62
2022,12,대전,1541.63,1788.4
2022,12,울산,1528.85,1757.18
2022,12,경기,1562.56,1779.87
2022,12,강원,1587.65,1810.21
2022,12,충북,1581.57,1789.07
2022,12,충남,1583.19,1801.99
2022,12,전북,1558.42,1777.96
2022,12,전남,1588.66,1807.07
2022,12,경북,1543.14,1766.77
2022,12,경남,1551.57,1769.46
2022,12,제주,1574.46,1760.24
2022,12,세종,1558.79,1792.68
2022,12,전국,1864.79,1783.21
2023,1,서울,1653.08,1759.17
2023,1,부산,1536.98,1640.48
2023,1,대구,1527.95,1626.49
2023,1,인천,1554.7,1649.21
2023,1,광주,1551.16,1659.21
2023,1,대전,1565.21,1681.39
2023,1,울산,1524.83,1640.92
2023,1,경기,1568.06,1671.31
2023,1,강원,1567.3,1700.8
2023,1,충북,1572.06,1681.0
2023,1,충남,1568.66,1690.62
2023,1,전북,1549.87,1671.73
2023,1,전남,1568.83,1698.82
2023,1,경북,1544.74,1656.55
2023,1,경남,1545.15,1662.75
2023,1,제주,1642.61,1692.73
2023,1,세종,1557.45,1689.99
2023,1,전국,1852.7,1675.37
2023,2,서울,1656.92,1694.53
2023,2,부산,1563.05,1576.4
2023,2,대구,1548.25,1557.98
2023,2,인천,1568.46,1579.82
2023,2,광주,1567.24,1590.23
2023,2,대전,1574.26,1603.6
2023,2,울산,1544.28,1576.79
2023,2,경기,1581.36,1603.58
2023,2,강원,1585.35,1636.05
2023,2,충북,1585.18,1608.79
2023,2,충남,1582.89,1618.8
2023,2,전북,1565.0,1603.34
2023,2,전남,1582.99,1624.24
2023,2,경북,1566.2,1586.6
2023,2,경남,1566.91,1595.98
2023,2,제주,1634.01,1627.73
2023,2,세종,1571.22,1608.43
2023,2,전국,1852.77,1606.41
2023,3,서울,1670.41,1635.38
2023,3,부산,1577.09,1514.58
2023,3,대구,1565.78,1496.29
2023,3,인천,1584.77,1516.49
2023,3,광주,1582.61,1525.23
2023,3,대전,1584.75,1538.07
2023,3,울산,1563.42,1512.67
2023,3,경기,1594.64,1536.31
2023,3,강원,1598.54,1565.48
2023,3,충북,1599.06,1542.61
2023,3,충남,1598.22,1550.56
2023,3,전북,1577.66,1534.45
2023,3,전남,1595.22,1557.63
2023,3,경북,1578.21,1516.18
2023,3,경남,1579.99,1528.82
2023,3,제주,1657.06,1575.71
2023,3,세종,1586.59,1538.61
2023,3,전국,1855.26,1539.72
2023,4,서울,1722.47,1633.88
2023,4,부산,1620.9,1512.8
2023,4,대구,1614.64,1502.55
2023,4,인천,1647.57,1530.29
2023,4,광주,1620.91,1509.42
2023,4,대전,1644.89,1541.71
2023,4,울산,1617.4,1511.35
2023,4,경기,1650.92,1540.17
2023,4,강원,1640.4,1550.19
2023,4,충북,1643.33,1535.64
2023,4,충남,1644.94,1544.0
2023,4,전북,1631.16,1524.24
2023,4,전남,1636.25,1539.76
2023,4,경북,1625.41,1514.51
2023,4,경남,1622.96,1522.5
2023,4,제주,1686.85,1567.99
2023,4,세종,1640.57,1539.85
2023,4,전국,1892.8,1535.7
2023,5,서울,1702.42,1576.39
2023,5,부산,1612.1,1454.43
2023,5,대구,1588.23,1422.07
2023,5,인천,1612.64,1437.73
2023,5,광주,1610.03,1444.74
2023,5,대전,1614.21,1459.65
2023,5,울산,1603.87,1450.06
2023,5,경기,1631.74,1468.68
2023,5,강원,1637.33,1498.96
2023,5,충북,1638.49,1482.19
2023,5,충남,1640.86,1486.24
2023,5,전북,1619.45,1456.06
2023,5,전남,1636.14,1488.16
2023,5,경북,1616.88,1453.19
2023,5,경남,1616.51,1464.94
2023,5,제주,1648.48,1473.55
2023,5,세종,1628.18,1478.17
2023,5,전국,1888.87,1471.97
2023,6,서울,1650.65,1502.67
2023,6,부산,1566.81,1376.0
2023,6,대구,1542.56,1350.97
2023,6,인천,1560.28,1370.2
2023,6,광주,1567.54,1375.96
2023,6,대전,1562.95,1388.27
2023,6,울산,1551.6,1367.14
2023,6,경기,1578.86,1389.69
2023,6,강원,1591.54,1416.76
2023,6,충북,1590.66,1402.02
2023,6,충남,1593.7,1406.48
2023,6,전북,1573.5,1381.38
2023,6,전남,1590.97,1410.74
2023,6,경북,1568.55,1374.45
2023,6,경남,1570.54,1384.26
2023,6,제주,1613.07,1414.28
2023,6,세종,1582.42,1406.25
2023,6,전국,1857.33,1394.48
2023,7,서울,1660.71,1508.8
2023,7,부산,1565.73,1374.3
2023,7,대구,1556.03,1365.36
2023,7,인천,1581.77,1398.39
2023,7,광주,1569.23,1377.76
2023,7,대전,1573.95,1396.35
2023,7,울산,1557.12,1367.73
2023,7,경기,1589.54,1399.42
2023,7,강원,1593.27,1408.3
2023,7,충북,1592.29,1399.61
2023,7,충남,1593.12,1401.12
2023,7,전북,1582.54,1387.03
2023,7,전남,1584.97,1397.51
2023,7,경북,1570.59,1374.9
2023,7,경남,1568.96,1379.06
2023,7,제주,1634.78,1442.76
2023,7,세종,1584.38,1403.73
2023,7,전국,1857.3,1396.48
2023,8,서울,1797.88,1674.89
2023,8,부산,1703.72,1562.77
2023,8,대구,1698.17,1561.24
2023,8,인천,1732.82,1599.91
2023,8,광주,1683.02,1533.16
2023,8,대전,1712.51,1584.29
2023,8,울산,1708.33,1560.65
2023,8,경기,1726.58,1588.53
2023,8,강원,1723.24,1578.37
2023,8,충북,1717.95,1571.65
2023,8,충남,1715.34,1566.06
2023,8,전북,1703.78,1544.36
2023,8,전남,1700.26,1547.13
2023,8,경북,1710.84,1555.07
2023,8,경남,1697.55,1560.68
2023,8,제주,1750.15,1644.37
2023,8,세종,1717.82,1576.35
2023,8,전국,1954.24,1573.16
2023,9,서울,1851.02,1751.44
2023,9,부산,1754.89,1653.87
2023,9,대구,1739.51,1637.13
2023,9,인천,1769.46,1665.36
2023,9,광주,1742.67,1642.89
2023,9,대전,1759.24,1666.05
2023,9,울산,1757.12,1649.54
2023,9,경기,1775.06,1672.49
2023,9,강원,1778.73,1679.35
2023,9,충북,1772.52,1667.27
2023,9,충남,1771.92,1667.02
2023,9,전북,1756.68,1647.3
2023,9,전남,1763.9,1660.55
2023,9,경북,1758.05,1650.43
2023,9,경남,1752.92,1655.23
2023,9,제주,1820.23,1747.76
2023,9,세종,1773.89,1671.04
2023,9,전국,1999.86,1666.53
2023,10,서울,1853.67,1770.9
2023,10,부산,1752.25,1673.81
2023,10,대구,1725.01,1647.08
2023,10,인천,1757.0,1676.89
2023,10,광주,1746.06,1671.36
2023,10,대전,1758.94,1680.77
2023,10,울산,1753.48,1668.04
2023,10,경기,1781.43,1692.98
2023,10,강원,1798.14,1709.78
2023,10,충북,1789.68,1696.09
2023,10,충남,1787.92,1697.99
2023,10,전북,1763.67,1676.96
2023,10,전남,1781.46,1692.75
2023,10,경북,1761.59,1675.65
2023,10,경남,1759.51,1678.13
2023,10,제주,1800.95,1742.99
2023,10,세종,1784.75,1696.71
2023,10,전국,2009.06,1690.31
2023,11,서울,1765.59,1703.18
2023,11,부산,1660.64,1597.99
2023,11,대구,1628.45,1585.18
2023,11,인천,1651.75,1605.79
2023,11,광주,1652.67,1610.59
2023,11,대전,1658.83,1614.86
2023,11,울산,1650.81,1601.89
2023,11,경기,1683.31,1623.77
2023,11,강원,1716.84,1655.58
2023,11,충북,1703.7,1638.56
2023,11,충남,1700.9,1643.47
2023,11,전북,1672.33,1620.59
2023,11,전남,1701.95,1642.76
2023,11,경북,1666.13,1614.9
2023,11,경남,1670.67,1617.67
2023,11,제주,1702.3,1651.83
2023,11,세종,1683.37,1630.38
2023,11,전국,1950.69,1628.22
2023,12,서울,1677.89,1609.46
2023,12,부산,1579.39,1492.05
2023,12,대구,1549.2,1478.81
2023,12,인천,1573.67,1510.53
2023,12,광주,1580.04,1503.69
2023,12,대전,1572.57,1513.91
2023,12,울산,1566.46,1490.64
2023,12,경기,1600.9,1522.62
2023,12,강원,1623.77,1554.21
2023,12,충북,1616.91,1539.58
2023,12,충남,1613.47,1544.65
2023,12,전북,1593.99,1522.48
2023,12,전남,1616.11,1543.41
2023,12,경북,1582.71,1509.03
2023,12,경남,1589.18,1511.08
2023,12,제주,1628.8,1538.5
2023,12,세종,1593.51,1525.0
2023,12,전국,1881.46,1526.31
2024,1,서울,1643.37,1568.06
2024,1,부산,1549.83,1451.7
2024,1,대구,1525.07,1434.82
2024,1,인천,1550.71,1470.35
2024,1,광주,1549.8,1457.4
2024,1,대전,1548.97,1472.48
2024,1,울산,1541.43,1449.98
2024,1,경기,1570.69,1480.8
2024,1,강원,1588.21,1505.37
2024,1,충북,1581.85,1491.86
2024,1,충남,1576.47,1491.06
2024,1,전북,1563.93,1473.59
2024,1,전남,1580.71,1490.18
2024,1,경북,1553.59,1461.18
2024,1,경남,1557.21,1464.49
2024,1,제주,1598.59,1492.87
2024,1,세종,1568.53,1485.53
2024,1,전국,1853.76,1480.07
2024,2,서울,1699.49,1611.32
2024,2,부산,1601.44,1500.35
2024,2,대구,1585.46,1485.28
2024,2,인천,1615.29,1521.67
2024,2,광주,1596.45,1497.6
2024,2,대전,1610.61,1517.87
2024,2,울산,1595.92,1500.28
2024,2,경기,1619.48,1522.3
2024,2,강원,1625.06,1531.19
2024,2,충북,1620.19,1521.25
2024,2,충남,1614.71,1519.58
2024,2,전북,1601.74,1503.32
2024,2,전남,1608.65,1511.07
2024,2,경북,1600.85,1501.49
2024,2,경남,1597.84,1501.91
2024,2,제주,1680.29,1586.23
2024,2,세종,1613.03,1520.31
2024,2,전국,1883.13,1517.75
2024,3,서울,1716.28,1623.32
2024,3,부산,1626.35,1521.93
2024,3,대구,1608.4,1505.28
2024,3,인천,1639.79,1539.92
2024,3,광주,1622.39,1519.68
2024,3,대전,1630.16,1535.61
2024,3,울산,1620.52,1522.54
2024,3,경기,1644.33,1543.12
2024,3,강원,1647.79,1550.21
2024,3,충북,1643.21,1540.82
2024,3,충남,1642.22,1543.74
2024,3,전북,1627.17,1525.08
2024,3,전남,1637.46,1537.53
2024,3,경북,1627.23,1525.72
2024,3,경남,1623.95,1524.79
2024,3,제주,1684.06,1588.92
2024,3,세종,1636.13,1540.37
2024,3,전국,1897.95,1538.97
2024,4,서울,1762.31,1641.57
2024,4,부산,1672.06,1537.78
2024,4,대구,1658.55,1522.65
2024,4,인천,1692.94,1558.05
2024,4,광주,1671.4,1539.87
2024,4,대전,1691.52,1560.14
2024,4,울산,1664.12,1535.32
2024,4,경기,1693.78,1559.06
2024,4,강원,1693.73,1570.02
2024,4,충북,1696.34,1560.15
2024,4,충남,1689.3,1564.47
2024,4,전북,1679.23,1544.35
2024,4,전남,1682.22,1558.04
2024,4,경북,1671.23,1542.65
2024,4,경남,1671.47,1544.53
2024,4,제주,1757.66,1635.42
2024,4,세종,1685.86,1558.99
2024,4,전국,1935.0,1557.77
2024,5,서울,1763.77,1627.24
2024,5,부산,1671.95,1515.16
2024,5,대구,1664.11,1495.47
2024,5,인천,1687.26,1526.28
2024,5,광주,1684.94,1520.67
2024,5,대전,1691.95,1538.74
2024,5,울산,1663.0,1511.88
2024,5,경기,1701.46,1537.43
2024,5,강원,1714.5,1563.95
2024,5,충북,1707.79,1545.49
2024,5,충남,1702.96,1549.2
2024,5,전북,1692.23,1527.16
2024,5,전남,1704.38,1554.54
2024,5,경북,1685.16,1522.56
2024,5,경남,1684.32,1531.27
2024,5,제주,1705.75,1558.92
2024,5,세종,1696.38,1541.58
2024,5,전국,1943.9,1539.59
2024,6,서울,1718.99,1580.46
2024,6,부산,1631.96,1467.08
2024,6,대구,1624.17,1441.93
2024,6,인천,1637.98,1459.57
2024,6,광주,1648.52,1473.58
2024,6,대전,1641.71,1483.56
2024,6,울산,1626.72,1464.65
2024,6,경기,1656.46,1483.08
2024,6,강원,1673.27,1511.38
2024,6,충북,1668.88,1496.42
2024,6,충남,1664.73,1495.24
2024,6,전북,1655.01,1477.95
2024,6,전남,1672.97,1508.03
2024,6,경북,1645.14,1466.84
2024,6,경남,1645.74,1477.23
2024,6,제주,1682.44,1530.89
2024,6,세종,1654.86,1486.46
2024,6,전국,1916.71,1487.54
2024,7,서울,1774.36,1637.64
2024,7,부산,1693.62,1530.19
2024,7,대구,1685.46,1512.06
2024,7,인천,1711.54,1546.7
2024,7,광주,1690.72,1522.5
2024,7,대전,1711.69,1557.84
2024,7,울산,1683.58,1520.96
2024,7,경기,1712.69,1548.3
2024,7,강원,1712.76,1553.23
2024,7,충북,1711.28,1544.71
2024,7,충남,1705.73,1540.33
2024,7,전북,1697.54,1526.0
2024,7,전남,1707.32,1543.24
2024,7,경북,1695.83,1522.24
2024,7,경남,1691.0,1524.91
2024,7,제주,1757.52,1613.79
2024,7,세종,1705.75,1541.33
2024,7,전국,1953.28,1542.46
2024,8,서울,1751.89,1615.62
2024,8,부산,1669.05,1507.17
2024,8,대구,1662.35,1492.63
2024,8,인천,1692.98,1535.63
2024,8,광주,1677.03,1510.53
2024,8,대전,1678.25,1528.09
2024,8,울산,1659.8,1501.27
2024,8,경기,1692.8,1529.6
2024,8,강원,1705.08,1548.93
2024,8,충북,1696.43,1532.7
2024,8,충남,1696.51,1534.13
2024,8,전북,1683.13,1514.41
2024,8,전남,1701.31,1536.88
2024,8,경북,1681.54,1511.44
2024,8,경남,1680.81,1517.03
2024,8,제주,1713.11,1564.53
2024,8,세종,1689.1,1525.78
2024,8,전국,1940.98,1528.85
2024,9,서울,1686.26,1544.18
2024,9,부산,1602.57,1435.19
2024,9,대구,1580.38,1415.41
2024,9,인천,1611.92,1450.28
2024,9,광주,1601.84,1435.84
2024,9,대전,1597.74,1453.31
2024,9,울산,1591.92,1433.22
2024,9,경기,1620.04,1452.72
2024,9,강원,1639.16,1479.94
2024,9,충북,1633.39,1466.1
2024,9,충남,1636.64,1470.94
2024,9,전북,1616.36,1449.32
2024,9,전남,1639.23,1474.51
2024,9,경북,1609.24,1443.08
2024,9,경남,1614.19,1448.29
2024,9,제주,1625.85,1473.68
2024,9,세종,1622.58,1459.24
2024,9,전국,1891.4,1458.22
2024,10,서울,1659.71,1511.46
2024,10,부산,1569.45,1394.06
2024,10,대구,1554.13,1379.85
2024,10,인천,1581.72,1418.79
2024,10,광주,1568.89,1395.78
2024,10,대전,1577.59,1420.85
2024,10,울산,1562.47,1399.35
2024,10,경기,1593.21,1418.79
2024,10,강원,1603.09,1440.3
2024,10,충북,1603.69,1428.6
2024,10,충남,1602.06,1430.32
2024,10,전북,1586.85,1415.12
2024,10,전남,1598.86,1430.18
2024,10,경북,1577.27,1407.34
2024,10,경남,1580.96,1408.04
2024,10,제주,1609.92,1453.94
2024,10,세종,1587.6,1421.7
2024,10,전국,1865.12,1421.44
2024,11,서울,1697.97,1552.6
2024,11,부산,1608.46,1434.12
2024,11,대구,1597.46,1424.26
2024,11,인천,1623.54,1465.04
2024,11,광주,1610.24,1436.8
2024,11,대전,1620.95,1462.46
2024,11,울산,1600.56,1437.38
2024,11,경기,1633.47,1463.43
2024,11,강원,1638.18,1476.98
2024,11,충북,1637.88,1466.57
2024,11,충남,1633.82,1466.19
2024,11,전북,1615.15,1446.01
2024,11,전남,1628.5,1458.51
2024,11,경북,1617.25,1448.44
2024,11,경남,1614.18,1445.46
2024,11,제주,1674.36,1527.02
2024,11,세종,1631.65,1465.74
2024,11,전국,1888.68,1461.04
2024,12,서울,1714.1,1576.73
2024,12,부산,1641.77,1480.94
2024,12,대구,1622.96,1464.66
2024,12,인천,1648.96,1495.39
2024,12,광주,1637.38,1479.5
2024,12,대전,1640.63,1494.41
2024,12,울산,1634.97,1476.16
2024,12,경기,1657.44,1498.25
2024,12,강원,1662.11,1509.09
2024,12,충북,1662.62,1501.14
2024,12,충남,1657.4,1500.74
2024,12,전북,1640.49,1484.38
2024,12,전남,1654.73,1494.97
2024,12,경북,1647.02,1488.14
2024,12,경남,1641.21,1487.31
2024,12,제주,1691.59,1548.79
2024,12,세종,1655.37,1501.75
2024,12,전국,1902.17,1497.25
2025,1,서울,1776.75,1643.45
2025,1,부산,1710.9,1554.23
2025,1,대구,1682.76,1534.73
2025,1,인천,1712.94,1568.22
2025,1,광주,1691.84,1545.93
2025,1,대전,1701.97,1564.16
2025,1,울산,1698.83,1546.99
2025,1,경기,1713.31,1566.29
2025,1,강원,1715.83,1571.22
2025,1,충북,1714.62,1566.79
2025,1,충남,1709.8,1565.65
2025,1,전북,1691.81,1548.8
2025,1,전남,1705.4,1557.02
2025,1,경북,1702.0,1552.44
2025,1,경남,1698.28,1555.61
2025,1,제주,1743.1,1605.65
2025,1,세종,1705.81,1565.55
2025,1,전국,1942.42,1563.53
2025,2,서울,1791.0,1665.71
2025,2,부산,1720.76,1579.33
2025,2,대구,1700.37,1562.8
2025,2,인천,1727.58,1594.8
2025,2,광주,1713.82,1583.6
2025,2,대전,1714.08,1592.72
2025,2,울산,1715.63,1575.9
2025,2,경기,1730.23,1594.77
2025,2,강원,1741.62,1606.84
2025,2,충북,1733.52,1599.32
2025,2,충남,1731.02,1598.19
2025,2,전북,1710.87,1579.21
2025,2,전남,1729.64,1593.28
2025,2,경북,1722.86,1582.48
2025,2,경남,1715.46,1584.05
2025,2,제주,1768.41,1645.38
2025,2,세종,1731.24,1603.68
2025,2,전국,1958.0,1594.01
2025,3,서울,1747.02,1625.31
2025,3,부산,1669.56,1531.36
2025,3,대구,1654.48,1517.56
2025,3,인천,1666.62,1534.43
2025,3,광주,1676.71,1548.83
2025,3,대전,1661.47,1541.39
2025,3,울산,1664.63,1528.37
2025,3,경기,1681.76,1546.24
2025,3,강원,1711.75,1579.58
2025,3,충북,1700.12,1565.2
2025,3,충남,1694.14,1561.31
2025,3,전북,1680.36,1549.7
2025,3,전남,1704.94,1569.64
2025,3,경북,1686.76,1545.63
2025,3,경남,1677.71,1545.85
2025,3,제주,1751.84,1614.45
2025,3,세종,1683.17,1560.0
2025,3,전국,1934.81,1555.03
2025,4,서울,1711.84,1592.64
2025,4,부산,1619.77,1481.91
2025,4,대구,1606.34,1469.02
2025,4,인천,1628.05,1501.87
2025,4,광주,1629.56,1502.4
2025,4,대전,1615.95,1497.68
2025,4,울산,1610.06,1474.98
2025,4,경기,1640.71,1505.4
2025,4,강원,1673.95,1541.68
2025,4,충북,1657.8,1523.92
2025,4,충남,1652.03,1520.0
2025,4,전북,1642.85,1512.32
2025,4,전남,1664.88,1530.85
2025,4,경북,1639.99,1499.47
2025,4,경남,1634.76,1502.51
2025,4,제주,1709.51,1559.51
2025,4,세종,1642.37,1516.4
2025,4,전국,1910.26,1513.21
2025,5,서울,1709.48,1592.06
2025,5,부산,1611.86,1474.67
2025,5,대구,1596.78,1457.75
2025,5,인천,1625.09,1499.86
2025,5,광주,1618.22,1489.87
2025,5,대전,1618.32,1499.99
2025,5,울산,1599.87,1463.44
2025,5,경기,1634.49,1498.32
2025,5,강원,1659.29,1525.82
2025,5,충북,1646.01,1511.45
2025,5,충남,1643.27,1509.34
2025,5,전북,1631.27,1498.24
2025,5,전남,1648.36,1513.77
2025,5,경북,1624.83,1484.17
2025,5,경남,1623.07,1488.69
2025,5,제주,1689.0,1545.36
2025,5,세종,1631.47,1501.89
2025,5,전국,1905.73,1502.15
2025,6,서울,1714.58,1593.57
2025,6,부산,1627.39,1489.33
2025,6,대구,1608.11,1466.97
2025,6,인천,1639.4,1506.37
2025,6,광주,1626.09,1494.97
2025,6,대전,1628.0,1505.56
2025,6,울산,1612.66,1483.76
2025,6,경기,1642.36,1502.53
2025,6,강원,1654.59,1519.43
2025,6,충북,1650.49,1513.9
2025,6,충남,1647.0,1509.67
2025,6,전북,1633.8,1497.69
2025,6,전남,1644.28,1507.43
2025,6,경북,1631.16,1491.0
2025,6,경남,1631.26,1493.62
2025,6,제주,1697.45,1557.12
2025,6,세종,1629.31,1500.88
2025,6,전국,1905.92,1505.43
