"구분(1)",구분(2),2018.08,2018.09,2018.10,2018.11,2018.12,2019.01,2019.02,2019.03,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12,2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12,2021.01,2021.02,2021.03,2021.04,2021.05,2021.06,2021.07,2021.08,2021.09,2021.10,2021.11,2021.12,2022.01,2022.02,2022.03,2022.04,2022.05,2022.06,2022.07,2022.08,2022.09,2022.10,2022.11,2022.12,2023.01,2023.02,2023.03,2023.04,2023.05,2023.06,2023.07,2023.08,2023.09,2023.10,2023.11,2023.12,2024.01,2024.02,2024.03,2024.04,2024.05,2024.06,2024.07,2024.08,2024.09,2024.10,2024.11,2024.12
"충청북도",증평,20,11,28,42,35,51,48,50,28,32,26,16,21,16,23,35,35,36,32,26,22,19,19,11,12,18,29,32,35,30,37,34,23*,,,6,8,6,16,27,26,33,29,27,20,17,13,14,9,11,14,22,25,28,32,28,20,15,15,14,13,10,14,17,28,30,22,23,23,16,19,11,14,8,12,17,23
"충청북도",보은,,,,,,51,47,48,20,25,19,9,14,10,15,24,35,34,32,29,27,16,18,6,9,9,18,27,33,27,30,27,19,24,19,10,9,6,16,27,26,31,28,26,20**,,,12,9,9,13,23,24,25,30,25,19,15,15,14,13,11,13,16,19,19,16,17,16,11,13,8,11,7,9,11,15
"충청북도",도평균,13,13,22,41,33,45,45,47,23,27,25,16,17,14,19,28,33,33,30,26,21,19,20,10,11,11,21,25,29,24,28,27,18,20,19,10,11,8,18,27,25,30,26,26,20,18,14,14,11,12,16,27,26,28,33,29,22,17,16,13,13,12,16,19,25,26,21,22,21,15,16,9,12,8,12,16,20
"충청남도",천안,10,14,19,44,31,44,43,53,24,30,22,18,19,15,17,25,32,36,33,27*,20*,18*,20,13,14,13,23,28,31,28,35,37,21,22,22,14,14,9,19,30*,29,36,33,30,23,18,13,16,11,14,21,30,24,30,38,34,26,20*,18*,15,14,13,17,18,26,28,26,23,22,16,17,10,15,10,14,20,20
"충청남도",당진,12,14,19,40,32,42,43,56,29,34,28,21,19,18,26,29,35,36,32,29,20,24,23,17,15,15,22,29,28,26,36,40,22,25,24,16,15,10,17,29,28,32,29,28,25,20,14,18,10,15,22,32,23,33,41,35,30,23,18,16,15,14,19,19,26,28,25,26,28,18,19,12,18,12,19,23,20
"충청남도",서산,9,14,13,24,18,27,24,32,17,23,18,16,18,15,19,20,24*,27,25,22,18,17,18,14,14,13*,17*,19,22,21,31,35,19,20,18,13,12,8,13,21,22,26,24,20,19,14,9,14,8,12,16,22,17,26,32,26,22,16,13,11,11,11,13,14,21,23,22,19,18,12,13,8,13,8,11,14,13
"충청남도",아산,8,12,15,43,30,44,43,54,28,34,28,21,18,15,24,32,35,37,34,31,23,26,24,15,14,14,24,30,31,28,37,41,23,27,25,16,15,10,20,30,29,34,31,29,25,18,12,16,10,15,22,31,26,32,42,34,28,21,20,18,17,17,21,20,28,29,28,27,27,21,18,9,17,11,17,22,20
"충청남도",논산,9,13,12,26,23,38,30,38,16,22,18,15,17,13,15,19,20,27,33,27,15,17,18,9,13,12,19,23,25,20,25,25,18*,17*,20,12,11,8,17,23,24,28,27,24,21,17,11,13,8,11,17,27,20,21,27,25,22,17,15,12,14,11,16,17,23,25,23,22,20,15,16,8,14,11,13,18,20
"충청남도",태안,10,14,13,22,15,30,26,30,16,21,16,15,19,14,17,17,18,22,19,18,17,12,12,9,11,10,14,20,22,20,28,32,17,19,17,13,12,9,13,20,22,27,24,21,18,13,8,13,7,11,13,19,15*,23*,27,24,23,17,13,12,11,11,12,14,20,23,21,21,20,12,14,8,14,9,13,14,13
"충청남도",보령,8,12,14,34,25,35,32,37,19,25,20,14,16,13,20,24,28,33,32,25,19,18,17,11,12,12,19,24,26,23,32,32,20,21,18,12,11,8,15,21,25,29,27,24,21,16,10,15,9,15,21,29,22,28,34,27,24,18,18,12,13,11,13,15,21,23,23,22,19,12,14,8,11,7,12,19,17
"충청남도",홍성,13,14,21,43,32,41,37,44,21,27,21,18,18,16,23,26,30,34,30,27,21,20,19,13,13,13,22,27,29,27,35,37,20,20,18,13,13,9,16,24,26,30,26,26,22,16,11,14,9,13,19,27,22,25,33,28,23,17,16,13,13,12,15,16,27,28,26,25,23,16,16,9,12,9,15,21,18
"충청남도",공주,11,12,16,34,26,36,36,45,21,27,25,14,9,8,18,25,32,32,29,25,20,19,21,11,12,12,20,25,30,26,30,32,21,23,22,12,12*,8**,17,27,27,31,30,27,23,19,13,14,9,12,17,28,25,26,37,32,30,22,18,15,16,13,19,18,26,27,27,24,23,14,14,9,16,12,16,16,16
"충청남도",부여,11,14,15,28,20,31,32,39,20,28,23,17,21,14,17,21,26,31,34,28,24,21*,23,13,16,14,20,22,23,22,25,29,23,26,28,17*,20,10,18,21,23,25*,24,21,18,16,12,15,10,12,16,20,16,21,32,31,24,17,16,13,15,13,17,18,22,22,24,17,18,13,14,8,12,10,13,17,19
"충청남도",청양,13,14,20,39,29,43,42,51,24,28,24,15,14,11,19,25,29,33,31,24,18,17,18,10,11,12,21,25,28,26,30,31,19,20,18,11,10,7,15,23,26,30,28,25,19,16,11,13,8,11,17,26,24,29,40,27,23,16,17,13,14,12,15,17,24,25,25,22,19,14,16,9,14,10,13,18,20
"충청남도",금산,10,14,11,27,22,31,26,36,22,24,23,11,15,15,22,29,32,35,31,27,24,21,23,12,13,13,19,26,33,27,28,29,18*,22,21,11,12,8,16,25,28,32,28,26,20,18,11,13,8,8,12,23,24,27,32,31,23,17,18,15,17,18,18,17,25,26,23,24,21,16,12,6,12,11,13,15,23
"충청남도",예산,10,14,17,40,29,43,42,50,26,27,24,18,17,15,22,26,31,38,33,25,22,20,20,13,14,12,20,29,30,28,36,40,20,24,22,14,14,10,19,27,28,32,28,27,22,17,13,16,10,14,21,30,24,29,33,27,23,19,20,15,15,17,18,18,26,28,26,25,27,20,21,13,18,12,19,22,18
"충청남도",계룡,8,10,12,25,19,30,29,35,18,25,19,14,15,11,14,20,26,28,25,23,20,17,18,9,12,11,16,19,24,20,24,26,,18,17,11,10,7,13,19,21,26,25,22,19,16,11,13,8,10,14,21,20,20*,30,27,21,11,14,12,11,9,12,14,22,22,20,20,19,13,15,7,13,10,12,15,17
"충청남도",서천,8,11,13,28,21,28,34,38,20,26,19,15,18,14,17,20,25,31,30,26,20,17,16,11,13,13,18,23,26,24,29,30,18,17,16,12,10,8,13,19,22,25,24,20,19,14,9,12,7,12,14,21,19,22,30,24,21,14,12,10,12,11,13,15,23,23,21,20,17*,13*,13*,8*,12*,10*,14,17,17
"충청남도",도평균,10,13,15,35,25,37,35,43,22,28,22,17,17,14,20,24,29,32,30,26,20,19,19,13,13,13,20,25,27,25,32,34,20,22,20,13,13,9,16,24,26,30,27,25,21,17,11,14,9,13,18,27,22,27,35,29,25,18,16,14,14,13,16,17,25,26,24,23,22,16,16,9,15,10,15,19,18
"전북특별자치도",임실,14,15,21,40,30,42,44,44,23,20,20,10,13,11,14,24,28,30,25,21,20,20,24,12,15,14*,0,0,23,22,23*,26,17,19,19,9,8,6,12,17,21,25,23,20,15,14,12,13,8,10,17,28,25,27,31,30,23,16,15,12,10,11,14,16,20,20,20,19,18,15,12,6,9,6,10,13,14
"전북특별자치도",전주,13,12,22,47,36,47,46,47,24,24,26,15,19,18,25,30,30,37*,32*,23**,19,21,26,13,14,12,19,21,23,22,29,33,19,20,23,10,10,8,17,24,24,29,27,25,21,17,11*,14,8,13,17,27,24,27,36,32,25,16,16,13,15,14,16,16,20,20,18,19,20,15,16,8,13,10,14,16,16
"전북특별자치도",군산,15,14,22,40,27,39,40,49,25,32,25,18,15,15,19,22,24,27*,24,23,19,21*,23,14,15,16,21,24,23,22,27,33,20,23,26,14,12,10,17,23,22,25,26,23,22,18,14,15,9,17,19,29,24,27,34,31,29,19,16,13,15,15,15,16,22,22,23,23,24,16,17,10,15,13,17,19,16
"전북특별자치도",익산,14,15,24,48,34,48,47,52,27,33,26,18,17,18,22,29,29*,34,29,25,20,21,23,13,15,16,23,27,31,26,28,31,21,23,23,11,12,9*,18,24,24,29,28,26,23,20,14,15,8,14,21,32*,25,27,37,35,31,21,19,13,15,15,19,19,25,24,24,23,24,18,20,10,14,12,18,21,18
"전북특별자치도",남원,10,10,16,33,30,38,42,40,23,23,19,11,14,11,12,20,24,26,22,18,18,17,18,11,16,13,16,17,22,24,29,31,18,18,16,9,10,7,13,19,21*,25,22,21,17,16,13,14,10,12,15,24,21,25,24,24,17,16,11,13*,10,11,16,15,19,20,17,19,16,12,12,6,11,10,12,15,17
"전북특별자치도",정읍,16,16,18,32,24,30,32,36,19,20,23,17,18,15,18,22,24,29,22,22,18,20,27,15,19,15,19,22,22,21,26,27,17*,19,24,16,13,10,16,20,21,27,27,23,22,18,15,18,12,16,17,25,21,26,32,27,25,17,15,14,17,13,14,15,21,22,21,19,18,15,16,10,17,13*,14,17,15
"전북특별자치도",고창,9,10,12,26,20*,31,33,37,20,23,21,17,16,15,15,14,17,25,20,18,16,18,20,13,16,15*,17,19,18,19,24,29,16,21,20,12,11,9,13,19,19,22,21,18,17,15,11,12,8,11,15,23,18,21,28,24,25,16,14,13,17,15,12,12,18,16,18,17,18,16,15,8,11,11,15,13,12
"전북특별자치도",부안,20,12,22,37,33,44,44,51,24,29,23,16,15,15,20,26,27,33,27,23,18,18,20,12,13,15,22,23,22,24,28,34,22,24,25,15,14,12,21,29,29,31,30,26,24,19,14,17,11,19,19,29,24,24,35,29,27,19,15,12,15,14,16,18,24,23,23,23,22,16,18,10,16,14,18,21,17
"전북특별자치도",김제,13,11,20,42,29,39,40,46,22,26,24,19,19,16,22,28,29,33,29,26,22,22,27,14,16,17,25,30,31,28,31,36,21,24,26*,15,15,12,24,31,31,36,35,29,24,19,13,15,12,19,22,33,26,25,34,30,26,18,17,13,15,15,17,18,25,23,22,21,21,16,18,9,14,12,16,21,17
"전북특별자치도",완주,9,11,13,28,22,35,35,40,22,27,27,17,18,14,17,18,19,23,25,27,24,25,31,14,17,13,17,19,23,20,25,30,18,21,22,10,10,9,16,22,24,28,27,25,21,17,12,15,9,12,14,22,21,24,32,29,24,17,16,12,14,12,14,15,20,21,20,21,20,13,15,8,14,10,12,14,16
"전북특별자치도",진안,11,9,16,33,25,36,36,40,20,21,27,17,18,13,13,21,23,25,24,18,17,16,21,8,11,8,12,15,18,17,20,21,15,17,19,11,12,9,13,17,18,26,24,24,20,18,11,11,10,10,12,19,19,23,25,27,21,16,14,11,10,10,14,13,19,19,18,18,17,11,14,9,12,9,9,11,14
"전북특별자치도",무주,10,11,13,27,23,33,32,34,15,19,19,10,9,7,10,16,22,23,20,19,18,18,22,11,12,11,15,17,19,19,22,21,13,14,14,8,8,5,9,13,15,21,19,18,13,13,12,12,7,7,10,18,19,25,28,28,22,18,14,10,11,11,12,13,16,17,18,21,18,14,14,9,12,9,11,14,18
"전북특별자치도",순창,,,,33,27,35,39,41,21,23,23,13,22,22,17,20,24,28,25,18,16,21,21,13,15,11,20,24,22,21,25,29,19,21,20,7,6,7,12,17,15,16,17,15,13,14,13,14,10,10,19,25,20,22,28,29,25,21,18,12,16,13,13,14,18,16,18,17,16,15,15,10,15,11,11,12,12
"전북특별자치도",장수,,,,,27,41,41,43,23,21,20,10,13,10,,23,26,33**,14**,21,20,17,22,11,14,14,17,22,21,17,18,21,14,16,15,8,8,6,12,17,18,24,21,19,14,13,11,10,7,5,15,22,23,26,27,28,19,17,12,11,11,11,15,15*,19,19,16*,19,16,13,13,8,12,9,10,13,16
"전북특별자치도",도평균,14,13,20,39,29,40,40,44,23,25,24,16,16,15,19,23,25,30,25,22,19,20,24,13,15,14,19,22,23,22,26,30,19,21,22,12,11,9,16,22,23,27,26,23,21,17,13,15,9,14,18,27,23,26,33,30,26,18,16,13,14,14,16,16,21,21,21,21,20,15,16,9,14,11,14,17,16
"전라남도",화순,,,,,,,,26,16,20,20,12,16*,11,12,15,17,24,22,17,18,14*,14,10,14,12,14,15,17,15,17,17,13,13,14,9,9,8,13,16,17,23,22,15,14,16,11,10,9,11,11,15,14,16,17,17,16,12,11,10,11,9,11,11,15,14,14,14,14,12**,,,8**,11,11,12,11*
"전라남도",여수,10,11,14,22,17,21,26,24,16,21,20,13,17,12,12,15,15,16,16,13,14,14,13,8,16,12,12,13,14,14,16,16,12,14,14,10,10,8,13,17,17,21,19,18,14,16,9,11,8,10,11,18,16,20,20,23,16,15,11,11,10,9,12,12,17,16,14,17,17,13,12,6,12,9,10,11,12
"전라남도",광양,12*,16,15*,24*,19*,25*,29,27,16,19,20,13,15,11,11,14,16,17,16,12,12,13,13,11,17,10*,13,15,19,18,21,20,15,18,16,11*,10*,9*,12*,16*,15*,18,17,18,15,16,13,13,9,9,10,17,14,17,19,23,18,16,12,13,11,9,11,11,14,15,13,16,16,12*,13,8,14,9,8,9,12
"전라남도",순천,11*,15*,16,26,20,24,28,27,15,20,18,11,16,9,10,17,19,19,18,14,14,15,13,8,14,11,13,14*,16,17,18,20,14,16,15,10,9,8,11,16,15*,16,17,16,13,14,10,11,7,9,10,17,12,16,16,20,18,17,13,12,11,10,11,12,16,15,14,17,18,13,13,7,12,9,9,11,11
"전라남도",목포,10,11,14,26,22,27,29,35,16,22,16,14,16,13,16,16,19,24,17,14,14,13,14,9,16,13,13,13,14,14,17,19,11,13,14,10,10,9,13,16,15,17,18,14,14,13,10,11,8,12,11,15,12,17,19,16,17,12,10,11,12,11,10,10,15,14,17,15*,16**,12*,12,7,13,10,11,12,10
"전라남도",영암,15,18,20,33,27,30,30,37,21,27,20,20,22,17,17,20,25,27,24,22,24,22,22,15,23,20,22,23,25,25,27,28**,21**,23,19,11*,10**,12**,19**,24,26,26,27,22,20,16,11,10,7,12,15,21,19,23,26,23,19,10,10,12,18,12,16,17,25,24,24,22,15,12*,10**,5**,9**,7*,12,15,15
"전라남도",나주,19,16*,19,35,23,27,31,34,20,20,21,14,17,9,12,19,19,23,17,14,15,15,14,8,13,13*,15,17,22,18,18,24,13,17,15,8,7,6,8,17,26,24,23,19,16,13,9,9,6,12,16,23,20,25,24,25,27,17,14,9,10,11,11,16*,12,14,15,17,15,14,16,9,12,12,13**,14,18
"전라남도",담양,13,11,18,34,29,37,41,44,20,20,28,18,17,11,14,20,16,17*,18,17,17,17,18,10,10,9,13,11,17,14,18,22,12,9,15,8,6,8,14,23,22,22,20,19,16,18,14,12,9,12,13,21,16,20,25,26,23,17,12,11,13,15,19,17,19,17,20,20,22,17,17,,,6,13,14,14
"전라남도",장성,14,11,16,30,24,34,34,38,21,22,18,9*,13,10,13,18,21,26,20,18,16,16,19,10,12,11,19,20,22,21,24,28,19,21,21,13,11,9,15,22,24,25,26,23,18,14,12,14,10,8,14,21,19,24,22,26,23,15,11,9,13,13,14,12,14,12,15,18,17,12*,,,11**,8,11,13,14
"전라남도",해남,14,13,16,29,20,25,25,34,17,23,25,17,16,11,14,16,12,20,21,16,16,18,16,9,14,18,15,14,17,16,21,25,16,19,16,9,9,9,11,18,19,19,21,18,18,16,13,12,10,13,9,14,11,17,18,20,18,9,9,7,7,10,17*,15,18,15,15,16,16,12,11,6,10,7,5**,,14**
"전라남도",영광,,,,37,27,33,35,45,25,27,26,15,20,18,22,24,21,27,20,21,20,19,22,12,18,18,21,22,20,21,27,29,18,24,22,16,14,12,18,23,25,29,28,21,19,16,15,16,12,17,20,30,25,29,36,31,37,20,15,12,11,12,14,13,19,15,16,14,17,,,,12**,7,13,16,13
"전라남도",장흥,,,,,,30,32,34,16,20,26,12*,22,13,14,20,22,23,21,16,17,18,19,13,20,16,16,15,19,16,20,24,17,21,18,17,17,15,15,16,15,17,16,15,15,17,11,11,8,9,10,16,13,23,26,27,20,16,13,13,15,13,13,12,18,16,19,18,20*,,,,,8,10*,10*,10
"전라남도",진도,,,,,,,24,26,14,20,18,11,14,11,14,13,16,26,22,17,17,12,10,6,11,11,11,10,12,12,15,17,11,13,10,7**,8*,7,11,13,16,18,17,13,14,13,9,9,7,11,9,13,11,14,16,16,17,12,10,10,10,11,10,10,14,13,15,14,15*,12*,10,6,12,9,10,10,8
"전라남도",완도,,,,,,,23,25,14,20,18,12,14,10,11,14,13,17,16,12,13,12,9,6,13,11,12,11,13,12,14,14,10,12,10,8,9,7,12,15,16,19,16,13,12,14,10,10,7,11,10,14,11,14,15,17,15,12,9,10,11,9,10,10,33**,12,14,14,12,11,10,5,11**,8**,9,10,9
"전라남도",함평,,,,,,,30,35,18,24,23,15,17,13,17,19,23,30,25,20,18,15,14,7,13,12,18,19,23,24,29,31,18,17,16,11,10,9,15,20,23,27,25,18,14,15,11,11,9,12,13,16,14,16,18,17,17,13,12,11,12,11,12,11,14,13,15,14,15*,12*,11,7,12,10,10,12,11
"전라남도",고흥,,,,,,,,18,14,20,19,12,15,12,12,15,16,18,17,13,14,14,11,8,15,12,13,12,14,14,16,15,11,14,12,10,11,9,13,16,19,24,24,19,15,17,11,9,8,10,10,15,12,15,15,18,16,13,11,10,12,10,11,11,14,13,13,15,14,12,12,6,13,10,11,10,10
"전라남도",신안,,,,,,,,21,13,19,13,9,20,9,12,12,15,22,17,14,14,14,14,8,14,12,12,12,15,14,20,27,15,19,16,10,10,6,10,18,17,18,18,14,14,14,10,10,6,10,9,14,11,18,22,20,22,13,10,8,8,9,11,10,17,14,19,18,18,13,11,6,10,9,11,10,8
"전라남도",무안,,,,,,,,23,21,28,24,16,16,19,21,20,22,27,24,20,18,19,19,9,14,14,24,23,19,20,25,28,17,21,19,12,11,9,16,21,21,22,22,19,18,16,13,10,9,16,17,19,15,19,24,22,18,10,8,6,15,17,18,14,19,17,19,17,15,10*,,,,8*,17*,18,19
"전라남도",강진,,,,,,,,,,,19*,15,18,14,14,16,18,22,20,15,16,15,15*,9*,20,14,15,16*,19,17,21,20,15,17,16,12,12,9,12,14,16,17,18,14,13,14,12,15,11,8**,,13*,13,18,20,20,15,13,12,14,15,12,10,10,15,13,16,15,14,13**,14,10,17,13,11,10,11
"전라남도",곡성,,,,,,,,,,,,,,12,14,20,20,20,18,14,16,15,15,9,14,12,14,16,16,15,17,17,13,15,16,10,10,8,14,17,21,32*,,16,15,16,12,13,9,11,14,22,17,18,21,21,17,13,11,11,11,9,12,12,14,13,14,14,13,11,12,7,12,9,9,12,11
"전라남도",구례,,,,,,,,,,,,13,14,11,13,21,24,26,22,18,17,19,16,11,19,17,14,18,21,20,23,24,17,21,19,11,9,9,16,15,15,17,15,14,12,12,9,9,5,7,8,14,13,15,17,18,13,10,8,7,8,5,10,12,15,16,14,16,16,12,12,6,8,6,6,8,9
"전라남도",보성,,,,,,,,,,,,,,11,12,16,20,24,21,15,16,13,12,7,12,10,13,15,21,19,22,21,14,15,14,9,9,8,12,16,18,23,23,19,15,16,9,10,8,11,11,16,12,16,17,19,16,13,10,9,11,10,11,12,15,13,14,14,13,11,11,5,11,9,10,11,11
"전라남도",도평균,12,13,15,27,21,25,29,29,17,21,20,13,16,12,13,17,18,21,19,15,15,15,14,9,16,13,14,15,17,17,19,20,14,16,15,10,10,9,13,17,18,21,20,17,15,15,11,11,8,11,11,17,14,18,20,21,18,14,11,11,11,10,12,12,16,15,15,17,16,12,12,7,12,9,10,12,12
"경상북도",영덕,,,,,,,,,,,,,,,,,18**,18,19,15,15,11,12,7,16,10,11,14,17*,16,19,16,13,14,14,11,11,7,10,16,15,18,17,17,15,15,12,12,10,8,8,15,14,18,19,19,16,15,13,14,12,8,11,13,14,15,13,18,19,12,15,11,12,8,7,10,12
"경상북도",영천,,,,,,34,32,31,17,25,21,17,15,11,12,20,25,29**,19,16,15,16,16,11,16,12,17,24,22,18,21,19,14,17,22,16,15,7,13,21,19,22,21,22,16,16,13,16,12,10,13,24,19,23,25,25,23,19,20,23,18,16,18,19,21,21,16,19,22,13,19,16,12,7,9,14,14
"경상북도",의성,,,,,,,,,,,,,,,,,,8,23,17,15,13,13,5,10,7,13,21,26,22,23,20,15,17,16,9,8,6,11,21,20,25,22,20,14,14,11,11*,8**,7**,10**,22,20,22,24,23,21,15,13,11,10,11,14,16,20,22,16,21,18,15,16,8,11,9,10,13,17
"경상북도",울릉도,,,,,,,,,,,,21**,15,9,9,9,,,,12**,12,13,16,13*,14,15,12,9,9,8,14,14,13,12,10,8,10,7,9,15,8,9,11,15,14,17,12,9,11,12*,18,18,15,13,15,13,11,9,7,8,7,5,,,9**,8,13,18,21,14,15,10,10,7,9,10,10
"경상북도",포항,13,14,18,29,18,27,27,29,16,23,17,14,16,13,13,19,22,21,20*,15*,15,15,16,11,16,15,16,18,20,17,21,20,18,19,18,12,13,10,14,20,19,21,20,22,17,17,12,12,11,12,15,24,20,22,23,23,20,17,15,16,14,13,18,18,21,21,19,22,25,17,19,13,14,11,13,16,18
"경상북도",구미,13,15,19,31,26,34,32,30,15,18,18,16,12,9,11,19,26,24,23,20,17,16,17,11,14,13,18,26,26*,23*,24,23,16,17,18,11,11,11,17,24,23,27,24,23,16,16,12,11,10,11,17,28,23,26,29,25,22,19,17,17,14,15,20,24,28,28,23,25,22,14,14,9,13,11,15,20,23
"경상북도",김천,16,14,24,41,29,34,36,44,18,18,20,17,14,14,16*,21,29,26,26**,23,23,21,20,10*,12*,11,16,22,22,20,24,24,16,16,16,10,9,8,16,22,21,23,22,22,15,14,11,10,8,9,14,25,22,25,27,26,22,16,13,12,13*,13,15,19,24,24,21,23,22,16,16,10,13,11,14,18,20
"경상북도",경주,13,11,18,33,24,31,31,31,18,22,19**,15,15,10,13,17,19**,24,23,18,17,16,16,10,16,12,16,19,21,19,22,22,18,18,18,12,11,8,13,20,19,20,20,21,17,18,12,13,11,10,12,19,17,20,22,25,23,18,17,16,11,9,13,15,18,18,15,19,23,13,16,9,9,7,8,13,15
"경상북도",안동,17,14,21,32**,,,39**,31,15,20,17,16,15,10,13,19,26,25,23,19,18,15,15,9,13,12,16,21,24,20,22,19,15,17,14,10,10,7,10,18,19,21,20,19,15,15,11,10,8,6,11,22,21,24,23,22,20,15,12,11,14,12,18,20,23,26,20,25,23,17,19,12,12,9,10,15,18
"경상북도",영주,19,13,28,41,30,43,38,37,17,21,17,14,15,14,20,30,37**,,,22**,23,19,20,11,16,14,22,30,35,28,32,29,23,24,19,13,13,12,11,27,25,32,27,26,20,18,14,12,12,14,22,36,34,33,34,30,24,17,14,14,15,14,21,28,30,32,26,29,27,18,18,11,13,11,14,20,25
"경상북도",경산,11,11,18,38,32,39,37,34,18,21,21,16,19,14,15,22,32,28,28,21,19,21,21,15,19,15,17,23,31,28,26,22,18,19,22,12,12,11,14,22,22,25,23,23,17,16*,13,14,12*,12*,12,24,19,22,26,24,18,17,16,18,14,12,15,19,22,22,17,19,23,17,21,14,15,13,13,14,16
"경상북도",상주,14,12,21,36,31,40,43,44,20,23,17,12,13,11,15,,25**,28,27,23,20,18,19,10,13,13,21,29,32,28,29,28,22,24,21,12,8,5,16,28,27,29,26,26,18,17,15,15**,,,,28,24,26,31,26,23,19,19,13,12,9,15,23,26,25,19,25,23,19,22,10,8,7,14,17,19
"경상북도",칠곡,9,9,16,31,27,36,33,31,16,19,16,14,15,14,15,24,30,28,27,22,20,19,18,12,16,13,17,24,28,24,26,26,20,22,24,16,16,11,16,23,24,26,24,25,18,19,16,18**,,,,25,23,24,27,27,24,20,17,18,14,12,16,19,23,23,19,21,23,17,18,12,11,9,11,16,17
"경상북도",울진,,,,,,,19*,23,10,13,8,17,17,10,12,16,18,12,16,13,12,9,9,3,8,7,11,15**,22**,14,19,16,14,16,15,10,11,8,10,14,13,16,17,39,16,16,13,9,7,7,7,14,14,18,18,20,21,14,11,10,8,6,10,12,15,15,11,17,18,8,11,4,4,5,8,10,13
"경상북도",봉화,,,,,,,,,,17,13,13,14,7,9,12,16,14,17,15,15,11,15,7,12,9,11,14,18,14,17,11,9,11,9,10,10,6,10,14,13,17,17,18,14,15,11,9,9,7,9,15*,14*,18**,18**,19**,16**,14**,11**,12*,11,8,11,14,14,16,14,18,19,12,14,9,10,7,8,11,14
"경상북도",고령,,,,,,,,,,,,,,,11,16,20,20,20,16,17,19,20,14,19,13,14,17,18,16,19,19,14,14,20,16,17,15,20,19,18,20,17,20,15,17,15,14,7,8,11,19,16,19,24,23,20,17,14,16,15,13,17,20,24,20,18,19,24,18,20,15,16,10,11,12**,
"경상북도",군위,,,,,,,,,,,,,,,,,,15**,24,19,16,13,14,7,11,8,14,21,25,20,21,18,14,16,18,11,10,7,9,16,17,22,21,23*,,,,7,6,6,10,18,15,15,18,16,14,10,8,,,,,,,,,,,,,,,,,,
"경상북도",성주,,,,,,,,,,,,,,,,,,,,20,18,18,16,11,15,15,20,25,27,26,27,25,20,20,22,16,13,12,16,23,22,25,22,24,18,17,16,16,10,15,14,21,18,22,29,29,23,18,13,14,14,14,16,20,25,26,22,23,22,17,19,13,14,13,13,18,22
"경상북도",예천,,,,,,,,,,,,,,,,,,,,17,15,13,14,6,11,10,17,23,25,22,24,21,15,19,18,11,9,8,14,21,21,25,23,22,17,17,14,14,11,7,11,23,20,24,25,24,21,18,17,17,15,12,14,17,18,20,14,21,21,15,14,11,12,9,11,13,14
"경상북도",청도,,,,,,,,,,,,,,,,,,,25,19,17,16,15,8,13,10,17,23,27,23,25,22,17,16,19,10,9,8,13,22,22,25,23,23,16,16,13,12**,,,11,23,19,22,24,23,19,17,14,12,11,11,13,18,21,21,16,19,21,14,17,9,9,7,7,14,17
"경상북도",청송,,,,,,,,,,,,,,,,,,,,18**,16,11,14,6,9,7,12,18,21,17,20,15,12,14,14,10,10,4,8,17,16,22,20,18,14,13,10,10,7,6,7,13,15,18,18,18,17,12,11,11,10,7,9,13,13,16,12,17,17,11,13,7,9,6,6,9,14
"경상북도",영양,,,,,,,,,,,,,,,,,,,,18,16,12,9,3,7,8,14,16,22,15,18,14,11,13,14,9,8,5,9,18,17,21,18,18,15,13,10,10,7,5,10,18,18,23,21,21,19,14,12,10,8,7,14,15,18,19,14,20,19,12,14,9,9,7,10,14,13
"경상북도",문경,,,,,,,,,,,,,,,,,,,23*,19,16,13,15,7,10,10,17,26,29,23,25,24,18,19,19,11,11,9,15,24,22,25,24,23,15,14,12,8,5,6,11,25,19,21,27,24,20,14,14,11,10,10,14,17,20,20,16,21,20,12,14,6,8,5,10,15,16
"경상북도",도평균,14,13,20,33,26,33,32,32,16,20,17,15,15,12,13,19,24,22,22,18,17,16,16,10,14,12,16,21,23,19,22,21,16,17,18,12,11,9,14,21,20,22,21,22,16,16,12,12,10,10,13,23,20,22,24,24,20,17,15,15,13,11,16,18,21,22,18,21,22,15,17,11,12,10,11,15,17
"경상남도",창원,13,13,17,26,21,25,26,26,18,21,19,16,17,13,12,16,21,20,21,15,15,17,15,12,17,13,14,16,18,17,19,20,15,15,15,10*,10*,9,13,16,16,18,17,17,13,16,10,11,10,10,11,18,14,18,20,22,18,16,14,14,13,11,13,13,17,17,15,17,20,15,16,10,14,11,10,13,14
"경상남도",진주,10,10,12,20,17,22,23,24,17,20,20,16,15,11,10,13,17,16,18,14,14,18,18,10,16,14,12*,13*,17,16,18,17,14*,16*,18*,12**,10*,10*,14,20,19,22,18,18,16,17,11,13,11*,11*,13,21,18,21,22,22,17,16,13,14,13,11,14,14,19,18,16,19,21,15,15,9,13,10,10,12,14
"경상남도",하동,6,6,9,18,14,18,22,22,14,19,21,,15,9,9,13,14,15,20,15*,15,14,13,7,13,10,11,14,15,13,19,18,14,16,17*,,,9,12,16,15,20,19,18,14,17,13,15,11,11,12,17,14,17,18,20,15,16,13,16,14,9,10,10,14,14,12,16,17,12,14,8,15,10,7,8,10
